method,base_method,iteration,round,block_id,worker_count,eval_point,delta,target_delta,smoothing_delta,M,lr_or_eta,block_oracle_norm,time_sec,training_time,communication_time,evaluation_time,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,stage,source_partial
NOG-FO,NOG-opt,168,168,84,8,y_bar,0.1,0.1,0.1,2,1.0,0.29785504937171936,3.987737601622939,3.987737601622939,2.94747175835073,2.6321629900485277,603,100603,200603,113986795,sfo,1360,1360,170,"[170, 170, 170, 170, 170, 170, 170, 170]",917504,170,170,-0.5853493809700012,0.17336906492710114,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,192,192,96,8,y_bar,0.1,0.1,0.1,2,1.0,0.24772407114505768,4.559628902003169,4.559628902003169,3.3653890881687403,3.0175299886614084,603,100603,200603,113986795,sfo,1552,1552,194,"[194, 194, 194, 194, 194, 194, 194, 194]",1048576,194,194,-0.6437296867370605,0.15435948967933655,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,216,216,108,8,y_bar,0.1,0.1,0.1,2,1.0,0.21799138188362122,5.155745703727007,5.155745703727007,3.8912664130330086,3.3451754953712225,603,100603,200603,113986795,sfo,1744,1744,218,"[218, 218, 218, 218, 218, 218, 218, 218]",1179648,218,218,-0.6929342746734619,0.1347983330488205,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,240,240,120,8,y_bar,0.1,0.1,0.1,2,1.0,0.207821324467659,5.815717546269298,5.815717546269298,4.321003237739205,3.676228452473879,603,100603,200603,113986795,sfo,1936,1936,242,"[242, 242, 242, 242, 242, 242, 242, 242]",1310720,242,242,-0.7309654951095581,0.11657824367284775,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,264,264,132,8,y_bar,0.1,0.1,0.1,2,1.0,0.1821211576461792,6.495499460026622,6.495499460026622,4.860516745597124,4.004512118175626,603,100603,200603,113986795,sfo,2128,2128,266,"[266, 266, 266, 266, 266, 266, 266, 266]",1441792,266,266,-0.7631999850273132,0.09786739945411682,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,288,288,144,8,y_bar,0.1,0.1,0.1,2,1.0,0.11284816265106201,7.085898440331221,7.085898440331221,5.242104651406407,4.333959866315126,603,100603,200603,113986795,sfo,2320,2320,290,"[290, 290, 290, 290, 290, 290, 290, 290]",1572864,290,290,-0.7860633730888367,0.08197997510433197,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,312,312,156,8,y_bar,0.1,0.1,0.1,2,1.0,0.143977090716362,7.653260409832001,7.653260409832001,5.739916915073991,4.726455718278885,603,100603,200603,113986795,sfo,2512,2512,314,"[314, 314, 314, 314, 314, 314, 314, 314]",1703936,314,314,-0.8034865260124207,0.06694673746824265,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,336,336,168,8,y_bar,0.1,0.1,0.1,2,1.0,0.17350085079669952,8.161078043282032,8.161078043282032,6.135206365957856,5.163604572415352,603,100603,200603,113986795,sfo,2704,2704,338,"[338, 338, 338, 338, 338, 338, 338, 338]",1835008,338,338,-0.8171069622039795,0.05203132703900337,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,360,360,180,8,y_bar,0.1,0.1,0.1,2,1.0,0.12775732576847076,8.71377538703382,8.71377538703382,6.590469701215625,5.553825283423066,603,100603,200603,113986795,sfo,2896,2896,362,"[362, 362, 362, 362, 362, 362, 362, 362]",1966080,362,362,-0.8248348832130432,0.041363753378391266,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,384,384,192,8,y_bar,0.1,0.1,0.1,2,1.0,0.12478077411651611,9.225210363045335,9.225210363045335,6.985823204740882,6.001984415575862,603,100603,200603,113986795,sfo,3088,3088,386,"[386, 386, 386, 386, 386, 386, 386, 386]",2097152,386,386,-0.8293492197990417,0.03374909237027168,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,408,408,204,8,y_bar,0.1,0.1,0.1,2,1.0,0.13844425976276398,9.74652630276978,9.74652630276978,7.370001779869199,6.39643969386816,603,100603,200603,113986795,sfo,3280,3280,410,"[410, 410, 410, 410, 410, 410, 410, 410]",2228224,410,410,-0.8330096006393433,0.02624629996716976,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,432,432,216,8,y_bar,0.1,0.1,0.1,2,1.0,0.1456345170736313,10.251433396711946,10.251433396711946,7.734371824190021,6.866822334006429,603,100603,200603,113986795,sfo,3472,3472,434,"[434, 434, 434, 434, 434, 434, 434, 434]",2359296,434,434,-0.8346558213233948,0.02244185470044613,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,456,456,228,8,y_bar,0.1,0.1,0.1,2,1.0,0.13812780380249023,10.85975380986929,10.85975380986929,8.20257281512022,7.261498808860779,603,100603,200603,113986795,sfo,3664,3664,458,"[458, 458, 458, 458, 458, 458, 458, 458]",2490368,458,458,-0.8356951475143433,0.01947629451751709,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,480,480,240,8,y_bar,0.1,0.1,0.1,2,1.0,0.11779142916202545,11.379172798246145,11.379172798246145,8.50099547021091,7.638681843876839,603,100603,200603,113986795,sfo,3856,3856,482,"[482, 482, 482, 482, 482, 482, 482, 482]",2621440,482,482,-0.8366106152534485,0.016678227111697197,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,504,504,252,8,y_bar,0.1,0.1,0.1,2,1.0,0.12037213146686554,11.899951294064522,11.899951294064522,8.834989132359624,8.0529445130378,603,100603,200603,113986795,sfo,4048,4048,506,"[506, 506, 506, 506, 506, 506, 506, 506]",2752512,506,506,-0.8372699022293091,0.014074652455747128,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,528,528,264,8,y_bar,0.1,0.1,0.1,2,1.0,0.11663110554218292,12.473165160045028,12.473165160045028,9.218956304714084,8.45731882750988,603,100603,200603,113986795,sfo,4240,4240,530,"[530, 530, 530, 530, 530, 530, 530, 530]",2883584,530,530,-0.8374216556549072,0.013570167124271393,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,552,552,276,8,y_bar,0.1,0.1,0.1,2,1.0,0.12843337655067444,12.993541037663817,12.993541037663817,9.66419000737369,8.87543417699635,603,100603,200603,113986795,sfo,4432,4432,554,"[554, 554, 554, 554, 554, 554, 554, 554]",3014656,554,554,-0.8377610445022583,0.011944257654249668,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,576,576,288,8,y_bar,0.1,0.1,0.1,2,1.0,0.14583450555801392,13.538968401029706,13.538968401029706,10.00340504385531,9.27556654624641,603,100603,200603,113986795,sfo,4624,4624,578,"[578, 578, 578, 578, 578, 578, 578, 578]",3145728,578,578,-0.8378182649612427,0.011968462727963924,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,600,600,300,8,y_bar,0.1,0.1,0.1,2,1.0,0.12050451338291168,14.05619995482266,14.05619995482266,10.327911756932735,9.715144181624055,603,100603,200603,113986795,sfo,4816,4816,602,"[602, 602, 602, 602, 602, 602, 602, 602]",3276800,602,602,-0.8381177186965942,0.01107203122228384,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.20905394852161407,14.603304514661431,14.603304514661431,10.78982613608241,10.120521457865834,603,100603,200603,113986795,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.838197648525238,0.010259754955768585,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.11292476207017899,15.173258485272527,15.173258485272527,11.151252761483192,10.526848506182432,603,100603,200603,113986795,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.8382394909858704,0.009983642026782036,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.10881990939378738,15.763481752946973,15.763481752946973,11.594235328957438,10.90654642879963,603,100603,200603,113986795,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.838353157043457,0.009512761607766151,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.11080323159694672,16.265006452798843,16.265006452798843,12.024187799543142,11.293680652976036,603,100603,200603,113986795,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.8385225534439087,0.009269865229725838,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.1713113635778427,16.862667873501778,16.862667873501778,12.477744150906801,11.688580129295588,603,100603,200603,113986795,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.838748037815094,0.008605500683188438,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.11597109586000443,17.37276240438223,17.37276240438223,12.767161827534437,12.083411894738674,603,100603,200603,113986795,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.8383704423904419,0.010018566623330116,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,768,768,384,8,y_bar,0.1,0.1,0.1,2,1.0,0.09438323229551315,17.868467202410102,17.868467202410102,13.197736643254757,12.480122847482562,603,100603,200603,113986795,sfo,6160,6160,770,"[770, 770, 770, 770, 770, 770, 770, 770]",4194304,770,770,-0.8384353518486023,0.009770884178578854,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,792,792,396,8,y_bar,0.1,0.1,0.1,2,1.0,0.11738424003124237,18.45255115814507,18.45255115814507,13.708210054785013,12.87138949148357,603,100603,200603,113986795,sfo,6352,6352,794,"[794, 794, 794, 794, 794, 794, 794, 794]",4325376,794,794,-0.8383415341377258,0.010492886416614056,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,816,816,408,8,y_bar,0.1,0.1,0.1,2,1.0,0.11240927875041962,18.96663001552224,18.96663001552224,14.089721199125051,13.329617951065302,603,100603,200603,113986795,sfo,6544,6544,818,"[818, 818, 818, 818, 818, 818, 818, 818]",4456448,818,818,-0.8383722901344299,0.009561513550579548,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,840,840,420,8,y_bar,0.1,0.1,0.1,2,1.0,0.1278257966041565,19.504584930837154,19.504584930837154,14.416242321953177,13.734237398952246,603,100603,200603,113986795,sfo,6736,6736,842,"[842, 842, 842, 842, 842, 842, 842, 842]",4587520,842,842,-0.8383160829544067,0.009845457039773464,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,864,864,432,8,y_bar,0.1,0.1,0.1,2,1.0,0.10653991252183914,20.071116173639894,20.071116173639894,14.843452656641603,14.137595400214195,603,100603,200603,113986795,sfo,6928,6928,866,"[866, 866, 866, 866, 866, 866, 866, 866]",4718592,866,866,-0.8383830785751343,0.009458452463150024,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,888,888,444,8,y_bar,0.1,0.1,0.1,2,1.0,0.11578398942947388,20.560171457007527,20.560171457007527,15.191842645406723,14.609146302565932,603,100603,200603,113986795,sfo,7120,7120,890,"[890, 890, 890, 890, 890, 890, 890, 890]",4849664,890,890,-0.8383980989456177,0.009410649538040161,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,912,912,456,8,y_bar,0.1,0.1,0.1,2,1.0,0.1535336673259735,21.076634848490357,21.076634848490357,15.58768373541534,15.048726931214333,603,100603,200603,113986795,sfo,7312,7312,914,"[914, 914, 914, 914, 914, 914, 914, 914]",4980736,914,914,-0.8383846879005432,0.009412835352122784,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,936,936,468,8,y_bar,0.1,0.1,0.1,2,1.0,0.11131313443183899,21.64693831279874,21.64693831279874,16.076096508651972,15.444791978225112,603,100603,200603,113986795,sfo,7504,7504,938,"[938, 938, 938, 938, 938, 938, 938, 938]",5111808,938,938,-0.8383741974830627,0.009673640131950378,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,960,960,480,8,y_bar,0.1,0.1,0.1,2,1.0,0.11738473922014236,22.14865270256996,22.14865270256996,16.425777269527316,15.895511731505394,603,100603,200603,113986795,sfo,7696,7696,962,"[962, 962, 962, 962, 962, 962, 962, 962]",5242880,962,962,-0.8381131887435913,0.011736699379980564,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,24,24,12,8,y_bar,0.1,0.1,0.1,2,1.0,0.34594669938087463,0.16496919840574265,0.16496919840574265,0.09994089230895042,0.3475069608539343,604,100604,200604,2023776125,sfo,208,208,26,"[26, 26, 26, 26, 26, 26, 26, 26]",131072,26,26,-0.08654940128326416,0.24728232622146606,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,48,48,24,8,y_bar,0.1,0.1,0.1,2,1.0,0.31822070479393005,0.3205645550042391,0.3205645550042391,0.19457109831273556,0.688379442319274,604,100604,200604,2023776125,sfo,400,400,50,"[50, 50, 50, 50, 50, 50, 50, 50]",262144,50,50,-0.181824192404747,0.24238136410713196,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,72,72,36,8,y_bar,0.1,0.1,0.1,2,1.0,0.3218710720539093,0.47537343576550484,0.47537343576550484,0.2893427014350891,1.0133155323565006,604,100604,200604,2023776125,sfo,592,592,74,"[74, 74, 74, 74, 74, 74, 74, 74]",393216,74,74,-0.27388688921928406,0.2341998666524887,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,96,96,48,8,y_bar,0.1,0.1,0.1,2,1.0,0.3214700520038605,0.62438796274364,0.62438796274364,0.37233866751194,1.347855407744646,604,100604,200604,2023776125,sfo,784,784,98,"[98, 98, 98, 98, 98, 98, 98, 98]",524288,98,98,-0.3638380765914917,0.22259171307086945,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,120,120,60,8,y_bar,0.1,0.1,0.1,2,1.0,0.31924429535865784,0.7771003618836403,0.7771003618836403,0.4719452057033777,1.7043364066630602,604,100604,200604,2023776125,sfo,976,976,122,"[122, 122, 122, 122, 122, 122, 122, 122]",655360,122,122,-0.4493250548839569,0.20784300565719604,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,144,144,72,8,y_bar,0.1,0.1,0.1,2,1.0,0.2732718884944916,0.9314900152385235,0.9314900152385235,0.5727548208087683,2.0366003401577473,604,100604,200604,2023776125,sfo,1168,1168,146,"[146, 146, 146, 146, 146, 146, 146, 146]",786432,146,146,-0.5220475196838379,0.19178040325641632,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,168,168,84,8,y_bar,0.1,0.1,0.1,2,1.0,0.26794683933258057,1.0743363033980131,1.0743363033980131,0.6469311099499464,2.4017075300216675,604,100604,200604,2023776125,sfo,1360,1360,170,"[170, 170, 170, 170, 170, 170, 170, 170]",917504,170,170,-0.5882853269577026,0.1738392412662506,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,192,192,96,8,y_bar,0.1,0.1,0.1,2,1.0,0.24092070758342743,1.2639935091137886,1.2639935091137886,0.7843148577958345,2.7308942824602127,604,100604,200604,2023776125,sfo,1552,1552,194,"[194, 194, 194, 194, 194, 194, 194, 194]",1048576,194,194,-0.6484352946281433,0.15375348925590515,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,216,216,108,8,y_bar,0.1,0.1,0.1,2,1.0,0.22905749082565308,1.4454742409288883,1.4454742409288883,0.9042425006628036,3.1051400545984507,604,100604,200604,2023776125,sfo,1744,1744,218,"[218, 218, 218, 218, 218, 218, 218, 218]",1179648,218,218,-0.6963960528373718,0.1342628300189972,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,240,240,120,8,y_bar,0.1,0.1,0.1,2,1.0,0.20577898621559143,1.6669163070619106,1.6669163070619106,1.0726404394954443,3.4764982871711254,604,100604,200604,2023776125,sfo,1936,1936,242,"[242, 242, 242, 242, 242, 242, 242, 242]",1310720,242,242,-0.735061764717102,0.11516355723142624,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,264,264,132,8,y_bar,0.1,0.1,0.1,2,1.0,0.1759333461523056,1.8832265101373196,1.8832265101373196,1.2335828840732574,3.8537966776639223,604,100604,200604,2023776125,sfo,2128,2128,266,"[266, 266, 266, 266, 266, 266, 266, 266]",1441792,266,266,-0.7681891918182373,0.09508296847343445,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,288,288,144,8,y_bar,0.1,0.1,0.1,2,1.0,0.17134705185890198,2.100085699930787,2.100085699930787,1.3777539785951376,4.206450900062919,604,100604,200604,2023776125,sfo,2320,2320,290,"[290, 290, 290, 290, 290, 290, 290, 290]",1572864,290,290,-0.7910951375961304,0.07795979827642441,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,312,312,156,8,y_bar,0.1,0.1,0.1,2,1.0,0.17061105370521545,2.3290800116956234,2.3290800116956234,1.4911760315299034,4.544062694534659,604,100604,200604,2023776125,sfo,2512,2512,314,"[314, 314, 314, 314, 314, 314, 314, 314]",1703936,314,314,-0.805395781993866,0.06482873111963272,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,336,336,168,8,y_bar,0.1,0.1,0.1,2,1.0,0.1443861871957779,2.613507889211178,2.613507889211178,1.6691527795046568,4.928076636046171,604,100604,200604,2023776125,sfo,2704,2704,338,"[338, 338, 338, 338, 338, 338, 338, 338]",1835008,338,338,-0.8148202300071716,0.05442269518971443,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,360,360,180,8,y_bar,0.1,0.1,0.1,2,1.0,0.11371870338916779,2.826621390879154,2.826621390879154,1.8285775855183601,5.307844936847687,604,100604,200604,2023776125,sfo,2896,2896,362,"[362, 362, 362, 362, 362, 362, 362, 362]",1966080,362,362,-0.8230478763580322,0.043623700737953186,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,384,384,192,8,y_bar,0.1,0.1,0.1,2,1.0,0.10929286479949951,3.034494588151574,3.034494588151574,1.9304394107311964,5.689821798354387,604,100604,200604,2023776125,sfo,3088,3088,386,"[386, 386, 386, 386, 386, 386, 386, 386]",2097152,386,386,-0.828027069568634,0.035216622054576874,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,408,408,204,8,y_bar,0.1,0.1,0.1,2,1.0,0.125160351395607,3.307207776233554,3.307207776233554,2.1437793262302876,6.0371540784835815,604,100604,200604,2023776125,sfo,3280,3280,410,"[410, 410, 410, 410, 410, 410, 410, 410]",2228224,410,410,-0.8301129341125488,0.031041665002703667,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,432,432,216,8,y_bar,0.1,0.1,0.1,2,1.0,0.11019426584243774,3.5594167169183493,3.5594167169183493,2.2876204755157232,6.370440825819969,604,100604,200604,2023776125,sfo,3472,3472,434,"[434, 434, 434, 434, 434, 434, 434, 434]",2359296,434,434,-0.8331027030944824,0.024280846118927002,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,456,456,228,8,y_bar,0.1,0.1,0.1,2,1.0,0.11827987432479858,3.822787880897522,3.822787880897522,2.491439886391163,6.706273844465613,604,100604,200604,2023776125,sfo,3664,3664,458,"[458, 458, 458, 458, 458, 458, 458, 458]",2490368,458,458,-0.8347617983818054,0.01963082142174244,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,480,480,240,8,y_bar,0.1,0.1,0.1,2,1.0,0.11334139108657837,4.088886596262455,4.088886596262455,2.6983259096741676,7.046597411856055,604,100604,200604,2023776125,sfo,3856,3856,482,"[482, 482, 482, 482, 482, 482, 482, 482]",2621440,482,482,-0.8356699347496033,0.01698584109544754,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,504,504,252,8,y_bar,0.1,0.1,0.1,2,1.0,0.12196217477321625,4.332757242023945,4.332757242023945,2.87314310669899,7.370552910491824,604,100604,200604,2023776125,sfo,4048,4048,506,"[506, 506, 506, 506, 506, 506, 506, 506]",2752512,506,506,-0.8362064361572266,0.015099890530109406,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,528,528,264,8,y_bar,0.1,0.1,0.1,2,1.0,0.12129811197519302,4.590958701446652,4.590958701446652,3.068407114595175,7.705318357795477,604,100604,200604,2023776125,sfo,4240,4240,530,"[530, 530, 530, 530, 530, 530, 530, 530]",2883584,530,530,-0.8364600539207458,0.014007318764925003,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,552,552,276,8,y_bar,0.1,0.1,0.1,2,1.0,0.12544137239456177,4.846236195415258,4.846236195415258,3.2253599986433983,8.032546790316701,604,100604,200604,2023776125,sfo,4432,4432,554,"[554, 554, 554, 554, 554, 554, 554, 554]",3014656,554,554,-0.83692866563797,0.011928356252610683,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,576,576,288,8,y_bar,0.1,0.1,0.1,2,1.0,0.15238985419273376,5.117221871390939,5.117221871390939,3.3959176130592823,8.353313319385052,604,100604,200604,2023776125,sfo,4624,4624,578,"[578, 578, 578, 578, 578, 578, 578, 578]",3145728,578,578,-0.8372843265533447,0.01024391409009695,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,600,600,300,8,y_bar,0.1,0.1,0.1,2,1.0,0.11558286100625992,5.38104085624218,5.38104085624218,3.590864647179842,8.680890487506986,604,100604,200604,2023776125,sfo,4816,4816,602,"[602, 602, 602, 602, 602, 602, 602, 602]",3276800,602,602,-0.8374329209327698,0.00920649990439415,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.12383412569761276,5.647008752450347,5.647008752450347,3.7816715091466904,9.000558372586966,604,100604,200604,2023776125,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.8373765349388123,0.009740989655256271,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.08650702238082886,5.860982438549399,5.860982438549399,3.933009373024106,9.377298384904861,604,100604,200604,2023776125,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.8372596502304077,0.009570620954036713,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.08756762742996216,6.148322159424424,6.148322159424424,4.120612462982535,9.705563155934215,604,100604,200604,2023776125,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.8370794057846069,0.010857373476028442,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.11703303456306458,6.404118895530701,6.404118895530701,4.312845528125763,10.034612458199263,604,100604,200604,2023776125,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.8372334241867065,0.010629973374307156,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.10977678745985031,6.679752476513386,6.679752476513386,4.529560657218099,10.351628137752414,604,100604,200604,2023776125,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.837311327457428,0.01043029222637415,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.11563432216644287,6.907027440145612,6.907027440145612,4.701314859092236,10.672805547714233,604,100604,200604,2023776125,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.8372504711151123,0.010029797442257404,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
NOG-FO,NOG-opt,768,768,384,8,y_bar,0.1,0.1,0.1,2,1.0,0.1493161916732788,7.1159199215471745,7.1159199215471745,4.8568502347916365,10.99104923568666,604,100604,200604,2023776125,sfo,6160,6160,770,"[770, 770, 770, 770, 770, 770, 770, 770]",4194304,770,770,-0.8372662663459778,0.009995096363127232,0.1,pilot,pilot/partials/NOG-FO__m8__seed604__cfgc67c3ee1fc60.json
