method,base_method,iteration,round,block_id,worker_count,eval_point,delta,target_delta,smoothing_delta,M,lr_or_eta,block_oracle_norm,time_sec,training_time,communication_time,evaluation_time,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,stage,source_partial
NOG-FO,NOG-opt,288,288,144,8,y_bar,0.1,0.1,0.1,2,1.0,0.12377681583166122,4.5279598496854305,4.5279598496854305,3.4384423680603504,4.319098433479667,639,100639,200639,1388046187,sfo,2320,2320,290,"[290, 290, 290, 290, 290, 290, 290, 290]",1572864,290,290,-0.7938541769981384,0.07691812515258789,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,312,312,156,8,y_bar,0.1,0.1,0.1,2,1.0,0.12577983736991882,4.911400323733687,4.911400323733687,3.73635870590806,4.721166327595711,639,100639,200639,1388046187,sfo,2512,2512,314,"[314, 314, 314, 314, 314, 314, 314, 314]",1703936,314,314,-0.8069681525230408,0.06481324136257172,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,336,336,168,8,y_bar,0.1,0.1,0.1,2,1.0,0.12246597558259964,5.235619569197297,5.235619569197297,3.9289654660969973,5.1596278212964535,639,100639,200639,1388046187,sfo,2704,2704,338,"[338, 338, 338, 338, 338, 338, 338, 338]",1835008,338,338,-0.8194816708564758,0.05052323266863823,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,360,360,180,8,y_bar,0.1,0.1,0.1,2,1.0,0.14715024828910828,5.4977214224636555,5.4977214224636555,4.1266609989106655,5.589297249913216,639,100639,200639,1388046187,sfo,2896,2896,362,"[362, 362, 362, 362, 362, 362, 362, 362]",1966080,362,362,-0.8271913528442383,0.038890983909368515,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,384,384,192,8,y_bar,0.1,0.1,0.1,2,1.0,0.13883855938911438,5.765442105010152,5.765442105010152,4.30306102335453,6.0329528246074915,639,100639,200639,1388046187,sfo,3088,3088,386,"[386, 386, 386, 386, 386, 386, 386, 386]",2097152,386,386,-0.8312461972236633,0.031222233548760414,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,408,408,204,8,y_bar,0.1,0.1,0.1,2,1.0,0.11074129492044449,5.968832608312368,5.968832608312368,4.440287332981825,6.440197000280023,639,100639,200639,1388046187,sfo,3280,3280,410,"[410, 410, 410, 410, 410, 410, 410, 410]",2228224,410,410,-0.8335891366004944,0.026246365159749985,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,432,432,216,8,y_bar,0.1,0.1,0.1,2,1.0,0.10053882747888565,6.3361115753650665,6.3361115753650665,4.694966746494174,7.067743768915534,639,100639,200639,1388046187,sfo,3472,3472,434,"[434, 434, 434, 434, 434, 434, 434, 434]",2359296,434,434,-0.8351203799247742,0.02244458720088005,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,456,456,228,8,y_bar,0.1,0.1,0.1,2,1.0,0.14485788345336914,6.622471768409014,6.622471768409014,4.922052524983883,7.550732856616378,639,100639,200639,1388046187,sfo,3664,3664,458,"[458, 458, 458, 458, 458, 458, 458, 458]",2490368,458,458,-0.8370748162269592,0.016252415254712105,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,480,480,240,8,y_bar,0.1,0.1,0.1,2,1.0,0.13193830847740173,6.911955174058676,6.911955174058676,5.150974111631513,8.156065234914422,639,100639,200639,1388046187,sfo,3856,3856,482,"[482, 482, 482, 482, 482, 482, 482, 482]",2621440,482,482,-0.8376667499542236,0.014524860307574272,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,504,504,252,8,y_bar,0.1,0.1,0.1,2,1.0,0.14688177406787872,8.105061145499349,8.105061145499349,6.000483099371195,8.69256205111742,639,100639,200639,1388046187,sfo,4048,4048,506,"[506, 506, 506, 506, 506, 506, 506, 506]",2752512,506,506,-0.837490975856781,0.014773986302316189,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,528,528,264,8,y_bar,0.1,0.1,0.1,2,1.0,0.12699292600154877,8.427402783185244,8.427402783185244,6.261740818619728,9.276900542899966,639,100639,200639,1388046187,sfo,4240,4240,530,"[530, 530, 530, 530, 530, 530, 530, 530]",2883584,530,530,-0.8379316926002502,0.01225277315825224,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,552,552,276,8,y_bar,0.1,0.1,0.1,2,1.0,0.12932153046131134,8.808430083096027,8.808430083096027,6.5794701259583235,9.799169592559338,639,100639,200639,1388046187,sfo,4432,4432,554,"[554, 554, 554, 554, 554, 554, 554, 554]",3014656,554,554,-0.838083028793335,0.011482054367661476,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,576,576,288,8,y_bar,0.1,0.1,0.1,2,1.0,0.1354111284017563,9.21299722418189,9.21299722418189,6.920010568574071,10.418509846553206,639,100639,200639,1388046187,sfo,4624,4624,578,"[578, 578, 578, 578, 578, 578, 578, 578]",3145728,578,578,-0.8382866978645325,0.010818852111697197,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,600,600,300,8,y_bar,0.1,0.1,0.1,2,1.0,0.0993013009428978,9.649764209985733,9.649764209985733,7.293537713587284,10.880650728940964,639,100639,200639,1388046187,sfo,4816,4816,602,"[602, 602, 602, 602, 602, 602, 602, 602]",3276800,602,602,-0.8382410407066345,0.010159831494092941,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.08086466789245605,9.790446048602462,9.790446048602462,7.374373896047473,11.377229120582342,639,100639,200639,1388046187,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.8383020758628845,0.009714479558169842,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.09784232825040817,9.949657674878836,9.949657674878836,7.4731950759887695,11.824390102177858,639,100639,200639,1388046187,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.838317334651947,0.009732323698699474,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.13243837654590607,10.129883509129286,10.129883509129286,7.599325930699706,12.297217296436429,639,100639,200639,1388046187,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.8383136987686157,0.00951041653752327,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.0986652597784996,10.263571739196777,10.263571739196777,7.664165606722236,12.809344271197915,639,100639,200639,1388046187,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.8383669257164001,0.009664726443588734,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.14740465581417084,10.425343547016382,10.425343547016382,7.758221700787544,13.285837385803461,639,100639,200639,1388046187,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.8383610844612122,0.009560933336615562,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.13129961490631104,10.55294270440936,10.55294270440936,7.817177874967456,13.77012711390853,639,100639,200639,1388046187,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.8383609056472778,0.009768618270754814,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,768,768,384,8,y_bar,0.1,0.1,0.1,2,1.0,0.1542055606842041,10.70586633682251,10.70586633682251,7.908092109486461,14.276366485282779,639,100639,200639,1388046187,sfo,6160,6160,770,"[770, 770, 770, 770, 770, 770, 770, 770]",4194304,770,770,-0.8382924199104309,0.009787403978407383,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,792,792,396,8,y_bar,0.1,0.1,0.1,2,1.0,0.12049735337495804,10.896812655031681,10.896812655031681,8.038666447624564,14.81231870315969,639,100639,200639,1388046187,sfo,6352,6352,794,"[794, 794, 794, 794, 794, 794, 794, 794]",4325376,794,794,-0.8385077714920044,0.009744362905621529,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,816,816,408,8,y_bar,0.1,0.1,0.1,2,1.0,0.1432723104953766,11.152647908776999,11.152647908776999,8.193214012309909,15.463409211486578,639,100639,200639,1388046187,sfo,6544,6544,818,"[818, 818, 818, 818, 818, 818, 818, 818]",4456448,818,818,-0.8385847210884094,0.009515434503555298,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,840,840,420,8,y_bar,0.1,0.1,0.1,2,1.0,0.09958423674106598,11.680503634735942,11.680503634735942,8.622948432341218,15.845318742096424,639,100639,200639,1388046187,sfo,6736,6736,842,"[842, 842, 842, 842, 842, 842, 842, 842]",4587520,842,842,-0.8388261795043945,0.008531753905117512,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,864,864,432,8,y_bar,0.1,0.1,0.1,2,1.0,0.1330520361661911,11.921506708487868,11.921506708487868,8.800832662731409,16.160418761894107,639,100639,200639,1388046187,sfo,6928,6928,866,"[866, 866, 866, 866, 866, 866, 866, 866]",4718592,866,866,-0.8387302160263062,0.009288810193538666,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,888,888,444,8,y_bar,0.1,0.1,0.1,2,1.0,0.10970510542392731,12.189328065142035,12.189328065142035,8.998372511938214,16.493096597492695,639,100639,200639,1388046187,sfo,7120,7120,890,"[890, 890, 890, 890, 890, 890, 890, 890]",4849664,890,890,-0.8383957147598267,0.01078201923519373,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,912,912,456,8,y_bar,0.1,0.1,0.1,2,1.0,0.14724920690059662,12.450390936806798,12.450390936806798,9.150693802163005,16.822478462010622,639,100639,200639,1388046187,sfo,7312,7312,914,"[914, 914, 914, 914, 914, 914, 914, 914]",4980736,914,914,-0.8383653163909912,0.009730457328259945,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,936,936,468,8,y_bar,0.1,0.1,0.1,2,1.0,0.1138586699962616,12.705948850139976,12.705948850139976,9.34303205087781,17.154476998373866,639,100639,200639,1388046187,sfo,7504,7504,938,"[938, 938, 938, 938, 938, 938, 938, 938]",5111808,938,938,-0.8386327028274536,0.009220939129590988,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO,NOG-opt,960,960,480,8,y_bar,0.1,0.1,0.1,2,1.0,0.12723834812641144,12.957598539069295,12.957598539069295,9.479061538353562,17.487397024407983,639,100639,200639,1388046187,sfo,7696,7696,962,"[962, 962, 962, 962, 962, 962, 962, 962]",5242880,962,962,-0.8381769061088562,0.010834121145308018,0.1,formal,formal/partials/NOG-FO__m8__seed639__cfg34f55d01e086.json
NOG-FO-NONOPT,NOG-nonopt,24,24,12,8,y_bar,0.1,0.1,0.1,2,1.0,0.33726802468299866,0.4785810802131891,0.4785810802131891,0.2819381933659315,0.4847172889858484,620,100620,200620,288791310,sfo,208,208,26,"[26, 26, 26, 26, 26, 26, 26, 26]",131072,26,26,-0.16438491642475128,0.24177052080631256,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,48,48,24,8,y_bar,0.1,0.1,0.1,2,1.0,0.2993111312389374,0.8939176090061665,0.8939176090061665,0.6265027448534966,0.9357298295944929,620,100620,200620,288791310,sfo,400,400,50,"[50, 50, 50, 50, 50, 50, 50, 50]",262144,50,50,-0.33554506301879883,0.22465597093105316,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,72,72,36,8,y_bar,0.1,0.1,0.1,2,1.0,0.2869414985179901,1.3210508562624454,1.3210508562624454,0.9203070942312479,1.3844419941306114,620,100620,200620,288791310,sfo,592,592,74,"[74, 74, 74, 74, 74, 74, 74, 74]",393216,74,74,-0.4916188418865204,0.196649432182312,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,96,96,48,8,y_bar,0.1,0.1,0.1,2,1.0,0.2406320571899414,1.835122499614954,1.835122499614954,1.2948506493121386,1.792763289064169,620,100620,200620,288791310,sfo,784,784,98,"[98, 98, 98, 98, 98, 98, 98, 98]",524288,98,98,-0.6198200583457947,0.1609261929988861,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,120,120,60,8,y_bar,0.1,0.1,0.1,2,1.0,0.19701002538204193,2.4020528085529804,2.4020528085529804,1.745447549968958,2.158985050395131,620,100620,200620,288791310,sfo,976,976,122,"[122, 122, 122, 122, 122, 122, 122, 122]",655360,122,122,-0.7159466743469238,0.12130232155323029,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,144,144,72,8,y_bar,0.1,0.1,0.1,2,1.0,0.14239728450775146,2.9431300088763237,2.9431300088763237,2.1537577230483294,2.565673891454935,620,100620,200620,288791310,sfo,1168,1168,146,"[146, 146, 146, 146, 146, 146, 146, 146]",786432,146,146,-0.7768730521202087,0.08357638120651245,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,168,168,84,8,y_bar,0.1,0.1,0.1,2,1.0,0.15267670154571533,3.5324356202036142,3.5324356202036142,2.600051961839199,2.9629198405891657,620,100620,200620,288791310,sfo,1360,1360,170,"[170, 170, 170, 170, 170, 170, 170, 170]",917504,170,170,-0.8109174966812134,0.05041845142841339,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,192,192,96,8,y_bar,0.1,0.1,0.1,2,1.0,0.15133003890514374,4.131487505510449,4.131487505510449,3.0016323383897543,3.360418114811182,620,100620,200620,288791310,sfo,1552,1552,194,"[194, 194, 194, 194, 194, 194, 194, 194]",1048576,194,194,-0.8224444389343262,0.032259710133075714,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,216,216,108,8,y_bar,0.1,0.1,0.1,2,1.0,0.12033656984567642,4.720435366034508,4.720435366034508,3.4534937255084515,3.696893323212862,620,100620,200620,288791310,sfo,1744,1744,218,"[218, 218, 218, 218, 218, 218, 218, 218]",1179648,218,218,-0.8268442153930664,0.02219974249601364,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,240,240,120,8,y_bar,0.1,0.1,0.1,2,1.0,0.17103934288024902,5.268812166526914,5.268812166526914,3.86848833411932,4.087558275088668,620,100620,200620,288791310,sfo,1936,1936,242,"[242, 242, 242, 242, 242, 242, 242, 242]",1310720,242,242,-0.8282774686813354,0.01873866654932499,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,264,264,132,8,y_bar,0.1,0.1,0.1,2,1.0,0.12027242034673691,5.963922301307321,5.963922301307321,4.347984500229359,4.429425034672022,620,100620,200620,288791310,sfo,2128,2128,266,"[266, 266, 266, 266, 266, 266, 266, 266]",1441792,266,266,-0.8296847343444824,0.012041283771395683,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,288,288,144,8,y_bar,0.1,0.1,0.1,2,1.0,0.11510016024112701,6.518856128677726,6.518856128677726,4.761305879801512,4.819961026310921,620,100620,200620,288791310,sfo,2320,2320,290,"[290, 290, 290, 290, 290, 290, 290, 290]",1572864,290,290,-0.8296293020248413,0.012258323840796947,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,312,312,156,8,y_bar,0.1,0.1,0.1,2,1.0,0.1476837396621704,7.103181201964617,7.103181201964617,5.208547385409474,5.210022382438183,620,100620,200620,288791310,sfo,2512,2512,314,"[314, 314, 314, 314, 314, 314, 314, 314]",1703936,314,314,-0.8295334577560425,0.011960524134337902,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,336,336,168,8,y_bar,0.1,0.1,0.1,2,1.0,0.12756602466106415,7.627001065760851,7.627001065760851,5.6695517506450415,5.5962093863636255,620,100620,200620,288791310,sfo,2704,2704,338,"[338, 338, 338, 338, 338, 338, 338, 338]",1835008,338,338,-0.8290768265724182,0.012378718703985214,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,360,360,180,8,y_bar,0.1,0.1,0.1,2,1.0,0.15773525834083557,8.219952933490276,8.219952933490276,5.986952597275376,5.999168435111642,620,100620,200620,288791310,sfo,2896,2896,362,"[362, 362, 362, 362, 362, 362, 362, 362]",1966080,362,362,-0.8287566304206848,0.012856158427894115,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,384,384,192,8,y_bar,0.1,0.1,0.1,2,1.0,0.09210685640573502,8.79846902936697,8.79846902936697,6.428584787994623,6.3347295969724655,620,100620,200620,288791310,sfo,3088,3088,386,"[386, 386, 386, 386, 386, 386, 386, 386]",2097152,386,386,-0.8292050361633301,0.01287839189171791,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,408,408,204,8,y_bar,0.1,0.1,0.1,2,1.0,0.1163971945643425,9.366663260385394,9.366663260385394,6.772277146577835,6.721030658110976,620,100620,200620,288791310,sfo,3280,3280,410,"[410, 410, 410, 410, 410, 410, 410, 410]",2228224,410,410,-0.8292796611785889,0.012173967435956001,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,432,432,216,8,y_bar,0.1,0.1,0.1,2,1.0,0.12259815633296967,9.861032448709011,9.861032448709011,7.137976728379726,7.158139880746603,620,100620,200620,288791310,sfo,3472,3472,434,"[434, 434, 434, 434, 434, 434, 434, 434]",2359296,434,434,-0.8287020325660706,0.01346727553755045,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,456,456,228,8,y_bar,0.1,0.1,0.1,2,1.0,0.1329311579465866,10.253679344430566,10.253679344430566,7.466195419430733,7.610707754269242,620,100620,200620,288791310,sfo,3664,3664,458,"[458, 458, 458, 458, 458, 458, 458, 458]",2490368,458,458,-0.8282418847084045,0.01427263393998146,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,480,480,240,8,y_bar,0.1,0.1,0.1,2,1.0,0.1350252628326416,10.661591770127416,10.661591770127416,7.803134232759476,8.051213569939137,620,100620,200620,288791310,sfo,3856,3856,482,"[482, 482, 482, 482, 482, 482, 482, 482]",2621440,482,482,-0.8280975818634033,0.016143927350640297,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,504,504,252,8,y_bar,0.1,0.1,0.1,2,1.0,0.14816512167453766,11.016224637627602,11.016224637627602,8.0305341091007,8.489445380866528,620,100620,200620,288791310,sfo,4048,4048,506,"[506, 506, 506, 506, 506, 506, 506, 506]",2752512,506,506,-0.828590989112854,0.013156851753592491,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,528,528,264,8,y_bar,0.1,0.1,0.1,2,1.0,0.1491726189851761,11.370856070891023,11.370856070891023,8.261554518714547,8.933416673913598,620,100620,200620,288791310,sfo,4240,4240,530,"[530, 530, 530, 530, 530, 530, 530, 530]",2883584,530,530,-0.8289309144020081,0.01233534887433052,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,552,552,276,8,y_bar,0.1,0.1,0.1,2,1.0,0.1439000517129898,11.830684218555689,11.830684218555689,8.587779682129622,9.326441226527095,620,100620,200620,288791310,sfo,4432,4432,554,"[554, 554, 554, 554, 554, 554, 554, 554]",3014656,554,554,-0.8292585015296936,0.01146689709275961,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,576,576,288,8,y_bar,0.1,0.1,0.1,2,1.0,0.10612013936042786,12.327559327706695,12.327559327706695,9.019762340933084,9.718427477404475,620,100620,200620,288791310,sfo,4624,4624,578,"[578, 578, 578, 578, 578, 578, 578, 578]",3145728,578,578,-0.8280887007713318,0.015966059640049934,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,600,600,300,8,y_bar,0.1,0.1,0.1,2,1.0,0.17072921991348267,12.817006757482886,12.817006757482886,9.231390614062548,10.108837397769094,620,100620,200620,288791310,sfo,4816,4816,602,"[602, 602, 602, 602, 602, 602, 602, 602]",3276800,602,602,-0.8282901644706726,0.01541436742991209,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.14379222691059113,13.40123843215406,13.40123843215406,9.682577492669225,10.48097006417811,620,100620,200620,288791310,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.8289335370063782,0.013627640902996063,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.15915611386299133,13.935280250385404,13.935280250385404,10.015293972566724,10.896687962114811,620,100620,200620,288791310,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.829348087310791,0.01168796606361866,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.15220215916633606,14.495174953714013,14.495174953714013,10.372058255597949,11.291252138093114,620,100620,200620,288791310,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.8292886018753052,0.012152205221354961,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.1263212263584137,15.002782145515084,15.002782145515084,10.731699233874679,11.66841828264296,620,100620,200620,288791310,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.8294113278388977,0.011503121815621853,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.14117662608623505,15.43005002476275,15.43005002476275,10.99338991381228,12.115764109417796,620,100620,200620,288791310,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.8291369676589966,0.012243959121406078,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.1316557675600052,15.855387272313237,15.855387272313237,11.284869309514761,12.50424725562334,620,100620,200620,288791310,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.8293954133987427,0.01124510820955038,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,768,768,384,8,y_bar,0.1,0.1,0.1,2,1.0,0.13981422781944275,16.335685826838017,16.335685826838017,11.570758745074272,12.860209232196212,620,100620,200620,288791310,sfo,6160,6160,770,"[770, 770, 770, 770, 770, 770, 770, 770]",4194304,770,770,-0.8291218280792236,0.012133111245930195,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,792,792,396,8,y_bar,0.1,0.1,0.1,2,1.0,0.11464183777570724,16.771679246798158,16.771679246798158,11.816779229789972,13.196567298844457,620,100620,200620,288791310,sfo,6352,6352,794,"[794, 794, 794, 794, 794, 794, 794, 794]",4325376,794,794,-0.8290373086929321,0.012397573329508305,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,816,816,408,8,y_bar,0.1,0.1,0.1,2,1.0,0.12682664394378662,17.24790170788765,17.24790170788765,12.231742950156331,13.59757087752223,620,100620,200620,288791310,sfo,6544,6544,818,"[818, 818, 818, 818, 818, 818, 818, 818]",4456448,818,818,-0.8283625841140747,0.013988624326884747,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,840,840,420,8,y_bar,0.1,0.1,0.1,2,1.0,0.15453921258449554,17.832625173032284,17.832625173032284,12.632399886846542,13.975660186260939,620,100620,200620,288791310,sfo,6736,6736,842,"[842, 842, 842, 842, 842, 842, 842, 842]",4587520,842,842,-0.8291129469871521,0.011854319833219051,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
NOG-FO-NONOPT,NOG-nonopt,864,864,432,8,y_bar,0.1,0.1,0.1,2,1.0,0.09805026650428772,18.345300814136863,18.345300814136863,12.947651466354728,14.442192997783422,620,100620,200620,288791310,sfo,6928,6928,866,"[866, 866, 866, 866, 866, 866, 866, 866]",4718592,866,866,-0.8288820385932922,0.013573671691119671,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed620__cfga338926e354f.json
