scope,method,epsilon,formal_seed,data_B_total,hit,first_hit_depth,first_hit_total_work,censoring_depth,censoring_total_work,final_stat_proxy
primary,NOG-FO,0.00625,23,32,True,794,25408,15362,491584,0.005244918167591095
primary,NOG-FO,0.00625,24,32,True,746,23872,15362,491584,0.006087501998990774
primary,NOG-FO,0.00625,25,32,True,890,28480,15362,491584,0.00489584356546402
primary,NOG-FO,0.00625,26,32,True,818,26176,15362,491584,0.0059431674890220165
primary,NOG-FO,0.00625,27,32,True,746,23872,15362,491584,0.00491165928542614
primary,NOG-FO,0.00625,28,32,True,698,22336,15362,491584,0.005798894912004471
primary,NOG-FO,0.00625,29,32,True,746,23872,15362,491584,0.005476533900946379
primary,NOG-FO,0.00625,30,32,True,722,23104,15362,491584,0.005004546605050564
primary,NOG-FO,0.00625,31,32,True,722,23104,15362,491584,0.005383715964853764
primary,NOG-FO,0.00625,32,32,True,866,27712,15362,491584,0.005433218088001013
primary,NOG-FO,0.00625,33,32,True,794,25408,15362,491584,0.005673905834555626
primary,NOG-FO,0.00625,34,32,True,770,24640,15362,491584,0.005512638948857784
primary,NOG-FO,0.00625,35,32,True,890,28480,15362,491584,0.005661352537572384
primary,NOG-FO,0.00625,36,32,True,722,23104,15362,491584,0.0055730026215314865
primary,NOG-FO,0.00625,37,32,True,722,23104,15362,491584,0.005038395989686251
primary,NOG-FO,0.00625,38,32,True,770,24640,15362,491584,0.0054754395969212055
primary,NOG-FO,0.00625,39,32,True,866,27712,15362,491584,0.005151279270648956
primary,NOG-FO,0.00625,40,32,True,818,26176,15362,491584,0.0050801727920770645
primary,NOG-FO,0.00625,41,32,True,770,24640,15362,491584,0.005363438744097948
primary,NOG-FO,0.00625,42,32,True,770,24640,15362,491584,0.005425501614809036
primary,NOG-FO,0.00625,43,32,True,770,24640,15362,491584,0.0063233752734959126
primary,NOG-FO,0.00625,44,32,True,746,23872,15362,491584,0.005614523775875568
primary,NOG-FO,0.00625,45,32,True,746,23872,15362,491584,0.0049708206206560135
primary,NOG-FO,0.00625,46,32,True,770,24640,15362,491584,0.005540818907320499
primary,NOG-FO,0.00625,47,32,True,722,23104,15362,491584,0.004926380235701799
primary,NOG-FO,0.00625,48,32,True,722,23104,15362,491584,0.005595148541033268
primary,NOG-FO,0.00625,49,32,True,770,24640,15362,491584,0.006439909338951111
primary,ME-DOL-FO,0.00625,20,64,True,312,19968,15360,983040,0.005570479203015566
primary,ME-DOL-FO,0.00625,21,64,True,504,32256,15360,983040,0.005668870639055967
primary,ME-DOL-FO,0.00625,22,64,True,360,23040,15360,983040,0.005442481022328138
primary,ME-DOL-FO,0.00625,23,64,True,360,23040,15360,983040,0.005275927949696779
primary,ME-DOL-FO,0.00625,24,64,True,456,29184,15360,983040,0.005863068159669638
primary,ME-DOL-FO,0.00625,25,64,True,336,21504,15360,983040,0.006130516529083252
primary,ME-DOL-FO,0.00625,26,64,True,384,24576,15360,983040,0.005064827390015125
primary,ME-DOL-FO,0.00625,27,64,True,408,26112,15360,983040,0.005589026492089033
primary,ME-DOL-FO,0.00625,28,64,True,312,19968,15360,983040,0.005605578422546387
primary,ME-DOL-FO,0.00625,29,64,True,408,26112,15360,983040,0.007184998132288456
primary,ME-DOL-FO,0.00625,30,64,True,432,27648,15360,983040,0.006190476473420858
primary,ME-DOL-FO,0.00625,31,64,True,408,26112,15360,983040,0.004964986350387335
primary,ME-DOL-FO,0.00625,32,64,True,456,29184,15360,983040,0.005443183705210686
primary,ME-DOL-FO,0.00625,33,64,True,480,30720,15360,983040,0.006677491590380669
primary,ME-DOL-FO,0.00625,34,64,True,360,23040,15360,983040,0.005881947465240955
primary,ME-DOL-FO,0.00625,35,64,True,504,32256,15360,983040,0.006921966560184956
primary,ME-DOL-FO,0.00625,36,64,True,336,21504,15360,983040,0.005350233521312475
primary,ME-DOL-FO,0.00625,37,64,True,360,23040,15360,983040,0.00539304269477725
primary,ME-DOL-FO,0.00625,38,64,True,384,24576,15360,983040,0.006547445897012949
primary,ME-DOL-FO,0.00625,39,64,True,480,30720,15360,983040,0.006189566105604172
primary,ME-DOL-FO,0.00625,40,64,True,288,18432,15360,983040,0.005712239071726799
primary,ME-DOL-FO,0.00625,41,64,True,408,26112,15360,983040,0.006134189665317535
primary,ME-DOL-FO,0.00625,42,64,True,384,24576,15360,983040,0.005591271445155144
primary,ME-DOL-FO,0.00625,43,64,True,360,23040,15360,983040,0.005338758230209351
primary,ME-DOL-FO,0.00625,44,64,True,408,26112,15360,983040,0.0054246303625404835
primary,ME-DOL-FO,0.00625,45,64,True,360,23040,15360,983040,0.005649339407682419
primary,ME-DOL-FO,0.00625,46,64,True,312,19968,15360,983040,0.006037094630300999
primary,ME-DOL-FO,0.00625,47,64,True,480,30720,15360,983040,0.005778148304671049
primary,ME-DOL-FO,0.00625,48,64,True,312,19968,15360,983040,0.005798129830509424
primary,ME-DOL-FO,0.00625,49,64,True,336,21504,15360,983040,0.005556458607316017
primary,NOG-FO,0.006,20,32,True,818,26176,15362,491584,0.005998559296131134
primary,NOG-FO,0.006,21,32,True,890,28480,15362,491584,0.0046880291774868965
primary,NOG-FO,0.006,22,32,True,722,23104,15362,491584,0.0057872869074344635
primary,NOG-FO,0.006,23,32,True,962,30784,15362,491584,0.005244918167591095
primary,NOG-FO,0.006,24,32,True,770,24640,15362,491584,0.006087501998990774
primary,NOG-FO,0.006,25,32,True,890,28480,15362,491584,0.00489584356546402
primary,NOG-FO,0.006,26,32,True,818,26176,15362,491584,0.0059431674890220165
primary,NOG-FO,0.006,27,32,True,746,23872,15362,491584,0.00491165928542614
primary,NOG-FO,0.006,28,32,True,722,23104,15362,491584,0.005798894912004471
primary,NOG-FO,0.006,29,32,True,938,30016,15362,491584,0.005476533900946379
primary,NOG-FO,0.006,30,32,True,722,23104,15362,491584,0.005004546605050564
primary,NOG-FO,0.006,31,32,True,770,24640,15362,491584,0.005383715964853764
primary,NOG-FO,0.006,32,32,True,962,30784,15362,491584,0.005433218088001013
primary,NOG-FO,0.006,33,32,True,818,26176,15362,491584,0.005673905834555626
primary,NOG-FO,0.006,34,32,True,770,24640,15362,491584,0.005512638948857784
primary,NOG-FO,0.006,35,32,True,890,28480,15362,491584,0.005661352537572384
primary,NOG-FO,0.006,36,32,True,746,23872,15362,491584,0.0055730026215314865
primary,NOG-FO,0.006,37,32,True,722,23104,15362,491584,0.005038395989686251
primary,NOG-FO,0.006,38,32,True,770,24640,15362,491584,0.0054754395969212055
primary,NOG-FO,0.006,39,32,True,1082,34624,15362,491584,0.005151279270648956
primary,NOG-FO,0.006,40,32,True,866,27712,15362,491584,0.0050801727920770645
primary,NOG-FO,0.006,41,32,True,818,26176,15362,491584,0.005363438744097948
primary,NOG-FO,0.006,42,32,True,770,24640,15362,491584,0.005425501614809036
primary,NOG-FO,0.006,43,32,True,770,24640,15362,491584,0.0063233752734959126
primary,NOG-FO,0.006,44,32,True,746,23872,15362,491584,0.005614523775875568
primary,NOG-FO,0.006,45,32,True,746,23872,15362,491584,0.0049708206206560135
primary,NOG-FO,0.006,46,32,True,770,24640,15362,491584,0.005540818907320499
primary,NOG-FO,0.006,47,32,True,914,29248,15362,491584,0.004926380235701799
primary,NOG-FO,0.006,48,32,True,722,23104,15362,491584,0.005595148541033268
primary,NOG-FO,0.006,49,32,True,818,26176,15362,491584,0.006439909338951111
primary,ME-DOL-FO,0.006,20,96,True,312,29952,15360,1474560,0.0044600400142371655
primary,ME-DOL-FO,0.006,21,96,True,360,34560,15360,1474560,0.004907748196274042
primary,ME-DOL-FO,0.006,22,96,True,312,29952,15360,1474560,0.004670923575758934
primary,ME-DOL-FO,0.006,23,96,True,336,32256,15360,1474560,0.004752333275973797
primary,ME-DOL-FO,0.006,24,96,True,360,34560,15360,1474560,0.005285711493343115
primary,ME-DOL-FO,0.006,25,96,True,312,29952,15360,1474560,0.0051302784122526646
primary,ME-DOL-FO,0.006,26,96,True,384,36864,15360,1474560,0.004465966019779444
primary,ME-DOL-FO,0.006,27,96,True,336,32256,15360,1474560,0.004828025586903095
primary,ME-DOL-FO,0.006,28,96,True,288,27648,15360,1474560,0.004635349847376347
primary,ME-DOL-FO,0.006,29,96,True,384,36864,15360,1474560,0.005818236619234085
primary,ME-DOL-FO,0.006,30,96,True,360,34560,15360,1474560,0.005084903445094824
primary,ME-DOL-FO,0.006,31,96,True,360,34560,15360,1474560,0.00402864022180438
primary,ME-DOL-FO,0.006,32,96,True,312,29952,15360,1474560,0.005135034676641226
primary,ME-DOL-FO,0.006,33,96,True,360,34560,15360,1474560,0.0052206735126674175
primary,ME-DOL-FO,0.006,34,96,True,312,29952,15360,1474560,0.00488069374114275
primary,ME-DOL-FO,0.006,35,96,True,456,43776,15360,1474560,0.005171365104615688
primary,ME-DOL-FO,0.006,36,96,True,312,29952,15360,1474560,0.0048582423478364944
primary,ME-DOL-FO,0.006,37,96,True,312,29952,15360,1474560,0.004885744769126177
primary,ME-DOL-FO,0.006,38,96,True,384,36864,15360,1474560,0.005492310971021652
primary,ME-DOL-FO,0.006,39,96,True,384,36864,15360,1474560,0.005355748347938061
primary,ME-DOL-FO,0.006,40,96,True,288,27648,15360,1474560,0.00529347313567996
primary,ME-DOL-FO,0.006,41,96,True,408,39168,15360,1474560,0.005234345328062773
primary,ME-DOL-FO,0.006,42,96,True,480,46080,15360,1474560,0.005015438422560692
primary,ME-DOL-FO,0.006,43,96,True,312,29952,15360,1474560,0.004842742346227169
primary,ME-DOL-FO,0.006,44,96,True,384,36864,15360,1474560,0.004749505780637264
primary,ME-DOL-FO,0.006,45,96,True,360,34560,15360,1474560,0.004355982411652803
primary,ME-DOL-FO,0.006,46,96,True,288,27648,15360,1474560,0.005164123140275478
primary,ME-DOL-FO,0.006,47,96,True,312,29952,15360,1474560,0.005451726261526346
primary,ME-DOL-FO,0.006,48,96,True,312,29952,15360,1474560,0.004972527269273996
primary,ME-DOL-FO,0.006,49,96,True,288,27648,15360,1474560,0.005355944391340017
primary,NOG-FO,0.00575,20,32,True,818,26176,15362,491584,0.005998559296131134
primary,NOG-FO,0.00575,21,32,True,1082,34624,15362,491584,0.0046880291774868965
primary,NOG-FO,0.00575,22,32,True,722,23104,15362,491584,0.0057872869074344635
primary,NOG-FO,0.00575,23,32,True,962,30784,15362,491584,0.005244918167591095
primary,NOG-FO,0.00575,24,32,True,770,24640,15362,491584,0.006087501998990774
primary,NOG-FO,0.00575,25,32,True,986,31552,15362,491584,0.00489584356546402
primary,NOG-FO,0.00575,26,32,True,890,28480,15362,491584,0.0059431674890220165
primary,NOG-FO,0.00575,27,32,True,746,23872,15362,491584,0.00491165928542614
primary,NOG-FO,0.00575,28,32,True,722,23104,15362,491584,0.005798894912004471
primary,NOG-FO,0.00575,29,32,True,938,30016,15362,491584,0.005476533900946379
primary,NOG-FO,0.00575,30,32,True,746,23872,15362,491584,0.005004546605050564
primary,NOG-FO,0.00575,31,32,True,770,24640,15362,491584,0.005383715964853764
primary,NOG-FO,0.00575,32,32,True,986,31552,15362,491584,0.005433218088001013
primary,NOG-FO,0.00575,33,32,True,842,26944,15362,491584,0.005673905834555626
primary,NOG-FO,0.00575,34,32,True,794,25408,15362,491584,0.005512638948857784
primary,NOG-FO,0.00575,35,32,True,914,29248,15362,491584,0.005661352537572384
primary,NOG-FO,0.00575,36,32,True,746,23872,15362,491584,0.0055730026215314865
primary,NOG-FO,0.00575,37,32,True,770,24640,15362,491584,0.005038395989686251
primary,NOG-FO,0.00575,38,32,True,794,25408,15362,491584,0.0054754395969212055
primary,NOG-FO,0.00575,39,32,True,1106,35392,15362,491584,0.005151279270648956
primary,NOG-FO,0.00575,40,32,True,866,27712,15362,491584,0.0050801727920770645
primary,NOG-FO,0.00575,41,32,True,818,26176,15362,491584,0.005363438744097948
primary,NOG-FO,0.00575,42,32,True,794,25408,15362,491584,0.005425501614809036
primary,NOG-FO,0.00575,43,32,True,938,30016,15362,491584,0.0063233752734959126
primary,NOG-FO,0.00575,44,32,True,770,24640,15362,491584,0.005614523775875568
primary,NOG-FO,0.00575,45,32,True,770,24640,15362,491584,0.0049708206206560135
primary,NOG-FO,0.00575,46,32,True,866,27712,15362,491584,0.005540818907320499
primary,NOG-FO,0.00575,47,32,True,938,30016,15362,491584,0.004926380235701799
primary,NOG-FO,0.00575,48,32,True,770,24640,15362,491584,0.005595148541033268
primary,NOG-FO,0.00575,49,32,True,914,29248,15362,491584,0.006439909338951111
primary,ME-DOL-FO,0.00575,20,96,True,312,29952,15360,1474560,0.0044600400142371655
primary,ME-DOL-FO,0.00575,21,96,True,384,36864,15360,1474560,0.004907748196274042
primary,ME-DOL-FO,0.00575,22,96,True,312,29952,15360,1474560,0.004670923575758934
primary,ME-DOL-FO,0.00575,23,96,True,336,32256,15360,1474560,0.004752333275973797
primary,ME-DOL-FO,0.00575,24,96,True,456,43776,15360,1474560,0.005285711493343115
primary,ME-DOL-FO,0.00575,25,96,True,312,29952,15360,1474560,0.0051302784122526646
primary,ME-DOL-FO,0.00575,26,96,True,384,36864,15360,1474560,0.004465966019779444
primary,ME-DOL-FO,0.00575,27,96,True,408,39168,15360,1474560,0.004828025586903095
primary,ME-DOL-FO,0.00575,28,96,True,312,29952,15360,1474560,0.004635349847376347
primary,ME-DOL-FO,0.00575,29,96,True,384,36864,15360,1474560,0.005818236619234085
primary,ME-DOL-FO,0.00575,30,96,True,360,34560,15360,1474560,0.005084903445094824
primary,ME-DOL-FO,0.00575,31,96,True,384,36864,15360,1474560,0.00402864022180438
primary,ME-DOL-FO,0.00575,32,96,True,336,32256,15360,1474560,0.005135034676641226
primary,ME-DOL-FO,0.00575,33,96,True,360,34560,15360,1474560,0.0052206735126674175
primary,ME-DOL-FO,0.00575,34,96,True,312,29952,15360,1474560,0.00488069374114275
primary,ME-DOL-FO,0.00575,35,96,True,456,43776,15360,1474560,0.005171365104615688
primary,ME-DOL-FO,0.00575,36,96,True,312,29952,15360,1474560,0.0048582423478364944
primary,ME-DOL-FO,0.00575,37,96,True,312,29952,15360,1474560,0.004885744769126177
primary,ME-DOL-FO,0.00575,38,96,True,384,36864,15360,1474560,0.005492310971021652
primary,ME-DOL-FO,0.00575,39,96,True,384,36864,15360,1474560,0.005355748347938061
primary,ME-DOL-FO,0.00575,40,96,True,288,27648,15360,1474560,0.00529347313567996
primary,ME-DOL-FO,0.00575,41,96,True,432,41472,15360,1474560,0.005234345328062773
primary,ME-DOL-FO,0.00575,42,96,True,480,46080,15360,1474560,0.005015438422560692
primary,ME-DOL-FO,0.00575,43,96,True,312,29952,15360,1474560,0.004842742346227169
primary,ME-DOL-FO,0.00575,44,96,True,384,36864,15360,1474560,0.004749505780637264
primary,ME-DOL-FO,0.00575,45,96,True,360,34560,15360,1474560,0.004355982411652803
primary,ME-DOL-FO,0.00575,46,96,True,312,29952,15360,1474560,0.005164123140275478
primary,ME-DOL-FO,0.00575,47,96,True,312,29952,15360,1474560,0.005451726261526346
primary,ME-DOL-FO,0.00575,48,96,True,312,29952,15360,1474560,0.004972527269273996
primary,ME-DOL-FO,0.00575,49,96,True,336,32256,15360,1474560,0.005355944391340017
primary,NOG-FO,0.0055,20,32,True,866,27712,15362,491584,0.005998559296131134
primary,NOG-FO,0.0055,21,32,True,1082,34624,15362,491584,0.0046880291774868965
primary,NOG-FO,0.0055,22,32,True,722,23104,15362,491584,0.0057872869074344635
primary,NOG-FO,0.0055,23,32,True,962,30784,15362,491584,0.005244918167591095
primary,NOG-FO,0.0055,24,32,True,818,26176,15362,491584,0.006087501998990774
primary,NOG-FO,0.0055,25,32,True,1058,33856,15362,491584,0.00489584356546402
primary,NOG-FO,0.0055,26,32,True,1130,36160,15362,491584,0.0059431674890220165
primary,NOG-FO,0.0055,27,32,True,770,24640,15362,491584,0.00491165928542614
primary,NOG-FO,0.0055,28,32,True,746,23872,15362,491584,0.005798894912004471
primary,NOG-FO,0.0055,29,32,True,962,30784,15362,491584,0.005476533900946379
primary,NOG-FO,0.0055,30,32,True,842,26944,15362,491584,0.005004546605050564
primary,NOG-FO,0.0055,31,32,True,770,24640,15362,491584,0.005383715964853764
primary,NOG-FO,0.0055,32,32,True,1034,33088,15362,491584,0.005433218088001013
primary,NOG-FO,0.0055,33,32,True,1562,49984,15362,491584,0.005673905834555626
primary,NOG-FO,0.0055,34,32,True,794,25408,15362,491584,0.005512638948857784
primary,NOG-FO,0.0055,35,32,True,986,31552,15362,491584,0.005661352537572384
primary,NOG-FO,0.0055,36,32,True,746,23872,15362,491584,0.0055730026215314865
primary,NOG-FO,0.0055,37,32,True,842,26944,15362,491584,0.005038395989686251
primary,NOG-FO,0.0055,38,32,True,818,26176,15362,491584,0.0054754395969212055
primary,NOG-FO,0.0055,39,32,True,1106,35392,15362,491584,0.005151279270648956
primary,NOG-FO,0.0055,40,32,True,890,28480,15362,491584,0.0050801727920770645
primary,NOG-FO,0.0055,41,32,True,842,26944,15362,491584,0.005363438744097948
primary,NOG-FO,0.0055,42,32,True,1130,36160,15362,491584,0.005425501614809036
primary,NOG-FO,0.0055,43,32,True,962,30784,15362,491584,0.0063233752734959126
primary,NOG-FO,0.0055,44,32,True,890,28480,15362,491584,0.005614523775875568
primary,NOG-FO,0.0055,45,32,True,794,25408,15362,491584,0.0049708206206560135
primary,NOG-FO,0.0055,46,32,True,890,28480,15362,491584,0.005540818907320499
primary,NOG-FO,0.0055,47,32,True,938,30016,15362,491584,0.004926380235701799
primary,NOG-FO,0.0055,48,32,True,770,24640,15362,491584,0.005595148541033268
primary,NOG-FO,0.0055,49,32,True,1130,36160,15362,491584,0.006439909338951111
primary,ME-DOL-FO,0.0055,20,96,True,312,29952,15360,1474560,0.0044600400142371655
primary,ME-DOL-FO,0.0055,21,96,True,408,39168,15360,1474560,0.004907748196274042
primary,ME-DOL-FO,0.0055,22,96,True,360,34560,15360,1474560,0.004670923575758934
primary,ME-DOL-FO,0.0055,23,96,True,360,34560,15360,1474560,0.004752333275973797
primary,ME-DOL-FO,0.0055,24,96,True,456,43776,15360,1474560,0.005285711493343115
primary,ME-DOL-FO,0.0055,25,96,True,336,32256,15360,1474560,0.0051302784122526646
primary,ME-DOL-FO,0.0055,26,96,True,384,36864,15360,1474560,0.004465966019779444
primary,ME-DOL-FO,0.0055,27,96,True,432,41472,15360,1474560,0.004828025586903095
primary,ME-DOL-FO,0.0055,28,96,True,312,29952,15360,1474560,0.004635349847376347
primary,ME-DOL-FO,0.0055,29,96,True,384,36864,15360,1474560,0.005818236619234085
primary,ME-DOL-FO,0.0055,30,96,True,432,41472,15360,1474560,0.005084903445094824
primary,ME-DOL-FO,0.0055,31,96,True,408,39168,15360,1474560,0.00402864022180438
primary,ME-DOL-FO,0.0055,32,96,True,432,41472,15360,1474560,0.005135034676641226
primary,ME-DOL-FO,0.0055,33,96,True,360,34560,15360,1474560,0.0052206735126674175
primary,ME-DOL-FO,0.0055,34,96,True,312,29952,15360,1474560,0.00488069374114275
primary,ME-DOL-FO,0.0055,35,96,True,504,48384,15360,1474560,0.005171365104615688
primary,ME-DOL-FO,0.0055,36,96,True,336,32256,15360,1474560,0.0048582423478364944
primary,ME-DOL-FO,0.0055,37,96,True,336,32256,15360,1474560,0.004885744769126177
primary,ME-DOL-FO,0.0055,38,96,True,384,36864,15360,1474560,0.005492310971021652
primary,ME-DOL-FO,0.0055,39,96,True,384,36864,15360,1474560,0.005355748347938061
primary,ME-DOL-FO,0.0055,40,96,True,288,27648,15360,1474560,0.00529347313567996
primary,ME-DOL-FO,0.0055,41,96,True,432,41472,15360,1474560,0.005234345328062773
primary,ME-DOL-FO,0.0055,42,96,True,480,46080,15360,1474560,0.005015438422560692
primary,ME-DOL-FO,0.0055,43,96,True,336,32256,15360,1474560,0.004842742346227169
primary,ME-DOL-FO,0.0055,44,96,True,384,36864,15360,1474560,0.004749505780637264
primary,ME-DOL-FO,0.0055,45,96,True,360,34560,15360,1474560,0.004355982411652803
primary,ME-DOL-FO,0.0055,46,96,True,480,46080,15360,1474560,0.005164123140275478
primary,ME-DOL-FO,0.0055,47,96,True,360,34560,15360,1474560,0.005451726261526346
primary,ME-DOL-FO,0.0055,48,96,True,312,29952,15360,1474560,0.004972527269273996
primary,ME-DOL-FO,0.0055,49,96,True,336,32256,15360,1474560,0.005355944391340017
primary,NOG-FO,0.00525,20,64,True,650,41600,15362,983168,0.0058512077666819096
primary,NOG-FO,0.00525,21,64,True,602,38528,15362,983168,0.004248166922479868
primary,NOG-FO,0.00525,22,64,True,602,38528,15362,983168,0.005307183600962162
primary,NOG-FO,0.00525,23,64,True,674,43136,15362,983168,0.004616369027644396
primary,NOG-FO,0.00525,24,64,True,722,46208,15362,983168,0.00543077290058136
primary,NOG-FO,0.00525,25,64,True,746,47744,15362,983168,0.004676653537899256
primary,NOG-FO,0.00525,26,64,True,650,41600,15362,983168,0.004756109789013863
primary,NOG-FO,0.00525,27,64,True,530,33920,15362,983168,0.004329920746386051
primary,NOG-FO,0.00525,28,64,True,650,41600,15362,983168,0.004786589182913303
primary,NOG-FO,0.00525,29,64,True,602,38528,15362,983168,0.005249218549579382
primary,NOG-FO,0.00525,30,64,True,530,33920,15362,983168,0.004639728460460901
primary,NOG-FO,0.00525,31,64,True,674,43136,15362,983168,0.005226145964115858
primary,NOG-FO,0.00525,32,64,True,698,44672,15362,983168,0.005303763318806887
primary,NOG-FO,0.00525,33,64,True,650,41600,15362,983168,0.005681308917701244
primary,NOG-FO,0.00525,34,64,True,602,38528,15362,983168,0.004925215616822243
primary,NOG-FO,0.00525,35,64,True,818,52352,15362,983168,0.004793446511030197
primary,NOG-FO,0.00525,36,64,True,602,38528,15362,983168,0.004617022816091776
primary,NOG-FO,0.00525,37,64,True,530,33920,15362,983168,0.0049845934845507145
primary,NOG-FO,0.00525,38,64,True,698,44672,15362,983168,0.00549885630607605
primary,NOG-FO,0.00525,39,64,True,674,43136,15362,983168,0.004897801671177149
primary,NOG-FO,0.00525,40,64,True,602,38528,15362,983168,0.004738953895866871
primary,NOG-FO,0.00525,41,64,True,602,38528,15362,983168,0.004655617754906416
primary,NOG-FO,0.00525,42,64,True,626,40064,15362,983168,0.00500759482383728
primary,NOG-FO,0.00525,43,64,True,602,38528,15362,983168,0.0057205017656087875
primary,NOG-FO,0.00525,44,64,True,698,44672,15362,983168,0.004904740024358034
primary,NOG-FO,0.00525,45,64,True,578,36992,15362,983168,0.005507957190275192
primary,NOG-FO,0.00525,46,64,True,578,36992,15362,983168,0.004662308841943741
primary,NOG-FO,0.00525,47,64,True,530,33920,15362,983168,0.004420998971909285
primary,NOG-FO,0.00525,48,64,True,626,40064,15362,983168,0.004839714616537094
primary,NOG-FO,0.00525,49,64,True,650,41600,15362,983168,0.00463594077154994
primary,ME-DOL-FO,0.00525,20,128,True,336,43008,15360,1966080,0.0037378035485744476
primary,ME-DOL-FO,0.00525,21,128,True,384,49152,15360,1966080,0.004117005504667759
primary,ME-DOL-FO,0.00525,22,128,True,312,39936,15360,1966080,0.004310206044465303
primary,ME-DOL-FO,0.00525,23,128,True,336,43008,15360,1966080,0.004546922165900469
primary,ME-DOL-FO,0.00525,24,128,True,384,49152,15360,1966080,0.005402629729360342
primary,ME-DOL-FO,0.00525,25,128,True,336,43008,15360,1966080,0.0044631436467170715
primary,ME-DOL-FO,0.00525,26,128,True,360,46080,15360,1966080,0.003803757717832923
primary,ME-DOL-FO,0.00525,27,128,True,456,58368,15360,1966080,0.004638920072466135
primary,ME-DOL-FO,0.00525,28,128,True,312,39936,15360,1966080,0.004202918615192175
primary,ME-DOL-FO,0.00525,29,128,True,384,49152,15360,1966080,0.004934773780405521
primary,ME-DOL-FO,0.00525,30,128,True,432,55296,15360,1966080,0.004342846572399139
primary,ME-DOL-FO,0.00525,31,128,True,360,46080,15360,1966080,0.0035148141905665398
primary,ME-DOL-FO,0.00525,32,128,True,384,49152,15360,1966080,0.00441720150411129
primary,ME-DOL-FO,0.00525,33,128,True,360,46080,15360,1966080,0.004509975202381611
primary,ME-DOL-FO,0.00525,34,128,True,360,46080,15360,1966080,0.004648780450224876
primary,ME-DOL-FO,0.00525,35,128,True,432,55296,15360,1966080,0.004584192298352718
primary,ME-DOL-FO,0.00525,36,128,True,312,39936,15360,1966080,0.004172820132225752
primary,ME-DOL-FO,0.00525,37,128,True,312,39936,15360,1966080,0.004339063074439764
primary,ME-DOL-FO,0.00525,38,128,True,384,49152,15360,1966080,0.004921713378280401
primary,ME-DOL-FO,0.00525,39,128,True,384,49152,15360,1966080,0.0048490408807992935
primary,ME-DOL-FO,0.00525,40,128,True,288,36864,15360,1966080,0.004698697943240404
primary,ME-DOL-FO,0.00525,41,128,True,432,55296,15360,1966080,0.004538822919130325
primary,ME-DOL-FO,0.00525,42,128,True,360,46080,15360,1966080,0.0047236355021595955
primary,ME-DOL-FO,0.00525,43,128,True,288,36864,15360,1966080,0.004472449421882629
primary,ME-DOL-FO,0.00525,44,128,True,384,49152,15360,1966080,0.004600488115102053
primary,ME-DOL-FO,0.00525,45,128,True,360,46080,15360,1966080,0.00426440266892314
primary,ME-DOL-FO,0.00525,46,128,True,312,39936,15360,1966080,0.004609107039868832
primary,ME-DOL-FO,0.00525,47,128,True,384,49152,15360,1966080,0.0048959460109472275
primary,ME-DOL-FO,0.00525,48,128,True,312,39936,15360,1966080,0.004197908565402031
primary,ME-DOL-FO,0.00525,49,128,True,336,43008,15360,1966080,0.004685222636908293
primary,NOG-FO,0.005,20,64,True,818,52352,15362,983168,0.0058512077666819096
primary,NOG-FO,0.005,21,64,True,674,43136,15362,983168,0.004248166922479868
primary,NOG-FO,0.005,22,64,True,674,43136,15362,983168,0.005307183600962162
primary,NOG-FO,0.005,23,64,True,770,49280,15362,983168,0.004616369027644396
primary,NOG-FO,0.005,24,64,True,722,46208,15362,983168,0.00543077290058136
primary,NOG-FO,0.005,25,64,True,890,56960,15362,983168,0.004676653537899256
primary,NOG-FO,0.005,26,64,True,650,41600,15362,983168,0.004756109789013863
primary,NOG-FO,0.005,27,64,True,554,35456,15362,983168,0.004329920746386051
primary,NOG-FO,0.005,28,64,True,650,41600,15362,983168,0.004786589182913303
primary,NOG-FO,0.005,29,64,True,602,38528,15362,983168,0.005249218549579382
primary,NOG-FO,0.005,30,64,True,554,35456,15362,983168,0.004639728460460901
primary,NOG-FO,0.005,31,64,True,722,46208,15362,983168,0.005226145964115858
primary,NOG-FO,0.005,32,64,True,890,56960,15362,983168,0.005303763318806887
primary,NOG-FO,0.005,33,64,True,674,43136,15362,983168,0.005681308917701244
primary,NOG-FO,0.005,34,64,True,698,44672,15362,983168,0.004925215616822243
primary,NOG-FO,0.005,35,64,True,866,55424,15362,983168,0.004793446511030197
primary,NOG-FO,0.005,36,64,True,698,44672,15362,983168,0.004617022816091776
primary,NOG-FO,0.005,37,64,True,722,46208,15362,983168,0.0049845934845507145
primary,NOG-FO,0.005,38,64,True,770,49280,15362,983168,0.00549885630607605
primary,NOG-FO,0.005,39,64,True,866,55424,15362,983168,0.004897801671177149
primary,NOG-FO,0.005,40,64,True,602,38528,15362,983168,0.004738953895866871
primary,NOG-FO,0.005,41,64,True,602,38528,15362,983168,0.004655617754906416
primary,NOG-FO,0.005,42,64,True,746,47744,15362,983168,0.00500759482383728
primary,NOG-FO,0.005,43,64,True,650,41600,15362,983168,0.0057205017656087875
primary,NOG-FO,0.005,44,64,True,722,46208,15362,983168,0.004904740024358034
primary,NOG-FO,0.005,45,64,True,746,47744,15362,983168,0.005507957190275192
primary,NOG-FO,0.005,46,64,True,818,52352,15362,983168,0.004662308841943741
primary,NOG-FO,0.005,47,64,True,554,35456,15362,983168,0.004420998971909285
primary,NOG-FO,0.005,48,64,True,674,43136,15362,983168,0.004839714616537094
