method,formal_seed,epsilon,hit,first_hit_depth,first_hit_work,first_hit_stat_proxy,censor_depth,censor_work,capped_depth,capped_work
DGFM,19,0.025,True,1872.0,239616.0,0.0246564913541078,7680.0,983040.0,1872.0,239616.0
DGFM,19,0.02,True,2064.0,264192.0,0.0198388062417507,7680.0,983040.0,2064.0,264192.0
DGFM,19,0.018,True,2112.0,270336.0,0.0177475176751613,7680.0,983040.0,2112.0,270336.0
DGFM,19,0.016,True,2208.0,282624.0,0.0158410277217626,7680.0,983040.0,2208.0,282624.0
DGFM,19,0.015,True,2360.0,302080.0,0.0148663213476538,7680.0,983040.0,2360.0,302080.0
DGFM,19,0.014,True,2432.0,311296.0,0.0139259537681937,7680.0,983040.0,2432.0,311296.0
DGFM,19,0.013,True,2664.0,340992.0,0.0128348274156451,7680.0,983040.0,2664.0,340992.0
DGFM,19,0.012,True,2720.0,348160.0,0.0119916498661041,7680.0,983040.0,2720.0,348160.0
DGFM,19,0.0115,True,2768.0,354304.0,0.0112711675465106,7680.0,983040.0,2768.0,354304.0
DGFM,19,0.011,True,2808.0,359424.0,0.0108758276328444,7680.0,983040.0,2808.0,359424.0
DGFM,19,0.01075,True,2856.0,365568.0,0.0107146287336945,7680.0,983040.0,2856.0,365568.0
DGFM,19,0.0105,True,7240.0,926720.0,0.0104355737566947,7680.0,983040.0,7240.0,926720.0
DGFM,19,0.01025,True,7288.0,932864.0,0.0101665845140814,7680.0,983040.0,7288.0,932864.0
DGFM,19,0.01,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,19,0.0095,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,19,0.009,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,19,0.008,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,19,0.007,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,19,0.006,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,19,0.005,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,19,0.004,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,19,0.003,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,19,0.002,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM+,0,0.2,True,352.0,48128.0,0.1986730694770813,7224.0,983040.0,352.0,48128.0
DGFM+,0,0.18,True,472.0,64256.0,0.1792041659355163,7224.0,983040.0,472.0,64256.0
DGFM+,0,0.16,True,568.0,77312.0,0.1597761511802673,7224.0,983040.0,568.0,77312.0
DGFM+,0,0.14,True,688.0,94208.0,0.1388468444347381,7224.0,983040.0,688.0,94208.0
DGFM+,0,0.12,True,800.0,109312.0,0.1189205050468444,7224.0,983040.0,800.0,109312.0
DGFM+,0,0.1,True,968.0,132352.0,0.099637284874916,7224.0,983040.0,968.0,132352.0
DGFM+,0,0.09,True,1088.0,148480.0,0.0897813588380813,7224.0,983040.0,1088.0,148480.0
DGFM+,0,0.08,True,1168.0,159488.0,0.0799503177404403,7224.0,983040.0,1168.0,159488.0
DGFM+,0,0.07,True,1272.0,173568.0,0.0697204023599624,7224.0,983040.0,1272.0,173568.0
DGFM+,0,0.06,True,1376.0,187648.0,0.0598253309726715,7224.0,983040.0,1376.0,187648.0
DGFM+,0,0.05,True,1544.0,210688.0,0.0499723888933658,7224.0,983040.0,1544.0,210688.0
DGFM+,0,0.04,True,1792.0,243968.0,0.0399768203496933,7224.0,983040.0,1792.0,243968.0
DGFM+,0,0.03,True,2208.0,300288.0,0.0299940705299377,7224.0,983040.0,2208.0,300288.0
DGFM+,0,0.025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.02,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.018,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.016,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.015,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.014,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.013,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.012,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.0115,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.011,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.01075,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.0105,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.01025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.01,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.0095,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.009,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.008,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.007,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.006,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.005,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.004,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.003,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,0,0.002,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.2,True,416.0,57088.0,0.1994177103042602,7224.0,983040.0,416.0,57088.0
DGFM+,1,0.18,True,512.0,70144.0,0.1789381057024002,7224.0,983040.0,512.0,70144.0
DGFM+,1,0.16,True,600.0,82176.0,0.1585395485162735,7224.0,983040.0,600.0,82176.0
DGFM+,1,0.14,True,688.0,94208.0,0.1388804465532302,7224.0,983040.0,688.0,94208.0
DGFM+,1,0.12,True,776.0,106240.0,0.1197445839643478,7224.0,983040.0,776.0,106240.0
DGFM+,1,0.1,True,928.0,126464.0,0.0982042402029037,7224.0,983040.0,928.0,126464.0
DGFM+,1,0.09,True,968.0,132352.0,0.0898149982094764,7224.0,983040.0,968.0,132352.0
DGFM+,1,0.08,True,1056.0,143616.0,0.0790983065962791,7224.0,983040.0,1056.0,143616.0
DGFM+,1,0.07,True,1152.0,156672.0,0.0696407705545425,7224.0,983040.0,1152.0,156672.0
DGFM+,1,0.06,True,1240.0,168704.0,0.0596996881067752,7224.0,983040.0,1240.0,168704.0
DGFM+,1,0.05,True,1424.0,193792.0,0.0497284494340419,7224.0,983040.0,1424.0,193792.0
DGFM+,1,0.04,True,1624.0,220928.0,0.0399201586842536,7224.0,983040.0,1624.0,220928.0
DGFM+,1,0.03,True,2488.0,338432.0,0.029927834868431,7224.0,983040.0,2488.0,338432.0
DGFM+,1,0.025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.02,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.018,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.016,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.015,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.014,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.013,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.012,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.0115,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.011,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.01075,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.0105,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.01025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.01,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.0095,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.009,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.008,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.007,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.006,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.005,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.004,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.003,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,1,0.002,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.2,True,384.0,52224.0,0.1996654421091079,7224.0,983040.0,384.0,52224.0
DGFM+,2,0.18,True,480.0,65280.0,0.1790788173675537,7224.0,983040.0,480.0,65280.0
DGFM+,2,0.16,True,560.0,76288.0,0.1589214950799942,7224.0,983040.0,560.0,76288.0
DGFM+,2,0.14,True,672.0,91392.0,0.1390052288770675,7224.0,983040.0,672.0,91392.0
DGFM+,2,0.12,True,752.0,102400.0,0.1180171146988868,7224.0,983040.0,752.0,102400.0
DGFM+,2,0.1,True,888.0,121344.0,0.0998440459370613,7224.0,983040.0,888.0,121344.0
DGFM+,2,0.09,True,944.0,128512.0,0.0895810723304748,7224.0,983040.0,944.0,128512.0
DGFM+,2,0.08,True,1024.0,139520.0,0.0796302109956741,7224.0,983040.0,1024.0,139520.0
DGFM+,2,0.07,True,1192.0,162560.0,0.0699555948376655,7224.0,983040.0,1192.0,162560.0
DGFM+,2,0.06,True,1336.0,181760.0,0.0596470013260841,7224.0,983040.0,1336.0,181760.0
DGFM+,2,0.05,True,1488.0,202752.0,0.0496882870793342,7224.0,983040.0,1488.0,202752.0
DGFM+,2,0.04,True,1752.0,238848.0,0.0397776030004024,7224.0,983040.0,1752.0,238848.0
DGFM+,2,0.03,True,3688.0,502016.0,0.0299420095980167,7224.0,983040.0,3688.0,502016.0
DGFM+,2,0.025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.02,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.018,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.016,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.015,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.014,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.013,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.012,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.0115,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.011,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.01075,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.0105,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.01025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.01,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.0095,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.009,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.008,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.007,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.006,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.005,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.004,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.003,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,2,0.002,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.2,True,360.0,49152.0,0.1999707072973251,7224.0,983040.0,360.0,49152.0
DGFM+,3,0.18,True,472.0,64256.0,0.1788520067930221,7224.0,983040.0,472.0,64256.0
DGFM+,3,0.16,True,552.0,75264.0,0.157925471663475,7224.0,983040.0,552.0,75264.0
DGFM+,3,0.14,True,624.0,85248.0,0.1395967602729797,7224.0,983040.0,624.0,85248.0
DGFM+,3,0.12,True,720.0,98304.0,0.1195916458964347,7224.0,983040.0,720.0,98304.0
DGFM+,3,0.1,True,872.0,119296.0,0.0997768118977546,7224.0,983040.0,872.0,119296.0
DGFM+,3,0.09,True,928.0,126464.0,0.0896574333310127,7224.0,983040.0,928.0,126464.0
DGFM+,3,0.08,True,1000.0,136448.0,0.0792520493268966,7224.0,983040.0,1000.0,136448.0
DGFM+,3,0.07,True,1160.0,158464.0,0.0692484900355339,7224.0,983040.0,1160.0,158464.0
DGFM+,3,0.06,True,1240.0,168704.0,0.0598975233733654,7224.0,983040.0,1240.0,168704.0
DGFM+,3,0.05,True,1400.0,190720.0,0.0494960770010948,7224.0,983040.0,1400.0,190720.0
DGFM+,3,0.04,True,1584.0,215808.0,0.0398529283702373,7224.0,983040.0,1584.0,215808.0
DGFM+,3,0.03,True,2608.0,355328.0,0.0298002082854509,7224.0,983040.0,2608.0,355328.0
DGFM+,3,0.025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.02,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.018,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.016,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.015,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.014,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.013,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.012,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.0115,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.011,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.01075,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.0105,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.01025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.01,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.0095,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.009,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.008,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.007,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.006,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.005,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.004,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.003,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,3,0.002,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.2,True,328.0,45056.0,0.1996965110301971,7224.0,983040.0,328.0,45056.0
DGFM+,4,0.18,True,448.0,61184.0,0.1789209246635437,7224.0,983040.0,448.0,61184.0
DGFM+,4,0.16,True,528.0,72192.0,0.1599151939153671,7224.0,983040.0,528.0,72192.0
DGFM+,4,0.14,True,616.0,84224.0,0.1395001262426376,7224.0,983040.0,616.0,84224.0
DGFM+,4,0.12,True,720.0,98304.0,0.1185824498534202,7224.0,983040.0,720.0,98304.0
DGFM+,4,0.1,True,848.0,115456.0,0.0996670871973037,7224.0,983040.0,848.0,115456.0
DGFM+,4,0.09,True,936.0,127488.0,0.0895706564188003,7224.0,983040.0,936.0,127488.0
DGFM+,4,0.08,True,1048.0,142592.0,0.0795971006155014,7224.0,983040.0,1048.0,142592.0
DGFM+,4,0.07,True,1144.0,155648.0,0.06968654692173,7224.0,983040.0,1144.0,155648.0
DGFM+,4,0.06,True,1240.0,168704.0,0.0599718689918518,7224.0,983040.0,1240.0,168704.0
DGFM+,4,0.05,True,1416.0,192768.0,0.0498227439820766,7224.0,983040.0,1416.0,192768.0
DGFM+,4,0.04,True,1704.0,231936.0,0.0398997142910957,7224.0,983040.0,1704.0,231936.0
DGFM+,4,0.03,True,3656.0,497920.0,0.0299861002713441,7224.0,983040.0,3656.0,497920.0
DGFM+,4,0.025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.02,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.018,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.016,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.015,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.014,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.013,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.012,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.0115,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.011,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.01075,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.0105,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.01025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.01,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.0095,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.009,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.008,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.007,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.006,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.005,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.004,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.003,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,4,0.002,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.2,True,344.0,47104.0,0.1985309720039367,7224.0,983040.0,344.0,47104.0
DGFM+,5,0.18,True,424.0,58112.0,0.1780864596366882,7224.0,983040.0,424.0,58112.0
DGFM+,5,0.16,True,496.0,68096.0,0.1582771390676498,7224.0,983040.0,496.0,68096.0
DGFM+,5,0.14,True,584.0,80128.0,0.1388386338949203,7224.0,983040.0,584.0,80128.0
DGFM+,5,0.12,True,704.0,96256.0,0.1197865530848503,7224.0,983040.0,704.0,96256.0
DGFM+,5,0.1,True,824.0,112384.0,0.0999498590826988,7224.0,983040.0,824.0,112384.0
DGFM+,5,0.09,True,952.0,129536.0,0.0898407325148582,7224.0,983040.0,952.0,129536.0
DGFM+,5,0.08,True,1024.0,139520.0,0.0796831473708152,7224.0,983040.0,1024.0,139520.0
DGFM+,5,0.07,True,1112.0,151552.0,0.0696649774909019,7224.0,983040.0,1112.0,151552.0
DGFM+,5,0.06,True,1224.0,166656.0,0.0596208423376083,7224.0,983040.0,1224.0,166656.0
DGFM+,5,0.05,True,1408.0,191744.0,0.0496820136904716,7224.0,983040.0,1408.0,191744.0
DGFM+,5,0.04,True,1736.0,236800.0,0.0399912483990192,7224.0,983040.0,1736.0,236800.0
DGFM+,5,0.03,True,2232.0,304128.0,0.0298789329826831,7224.0,983040.0,2232.0,304128.0
DGFM+,5,0.025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.02,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.018,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.016,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.015,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.014,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.013,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.012,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.0115,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.011,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.01075,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.0105,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.01025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.01,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.0095,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.009,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.008,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.007,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.006,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.005,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.004,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.003,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,5,0.002,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.2,True,320.0,44032.0,0.1994461119174957,7224.0,983040.0,320.0,44032.0
DGFM+,6,0.18,True,408.0,56064.0,0.1786913573741912,7224.0,983040.0,408.0,56064.0
DGFM+,6,0.16,True,504.0,69120.0,0.1590564548969268,7224.0,983040.0,504.0,69120.0
DGFM+,6,0.14,True,632.0,86272.0,0.1391213238239288,7224.0,983040.0,632.0,86272.0
DGFM+,6,0.12,True,720.0,98304.0,0.1194408014416694,7224.0,983040.0,720.0,98304.0
DGFM+,6,0.1,True,816.0,111360.0,0.0997350141406059,7224.0,983040.0,816.0,111360.0
DGFM+,6,0.09,True,896.0,122368.0,0.0892613232135772,7224.0,983040.0,896.0,122368.0
DGFM+,6,0.08,True,968.0,132352.0,0.079551413655281,7224.0,983040.0,968.0,132352.0
DGFM+,6,0.07,True,1080.0,147456.0,0.0697733238339424,7224.0,983040.0,1080.0,147456.0
DGFM+,6,0.06,True,1200.0,163584.0,0.0594219304621219,7224.0,983040.0,1200.0,163584.0
DGFM+,6,0.05,True,1368.0,186624.0,0.0499347001314163,7224.0,983040.0,1368.0,186624.0
DGFM+,6,0.04,True,1568.0,213760.0,0.0399814993143081,7224.0,983040.0,1568.0,213760.0
DGFM+,6,0.03,True,2616.0,356352.0,0.0298855863511562,7224.0,983040.0,2616.0,356352.0
DGFM+,6,0.025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.02,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.018,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.016,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.015,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.014,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.013,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.012,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.0115,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.011,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.01075,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.0105,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.01025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.01,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.0095,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.009,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.008,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.007,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.006,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.005,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.004,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.003,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,6,0.002,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.2,True,400.0,55040.0,0.1991350650787353,7224.0,983040.0,400.0,55040.0
DGFM+,7,0.18,True,504.0,69120.0,0.17847441136837,7224.0,983040.0,504.0,69120.0
DGFM+,7,0.16,True,608.0,83200.0,0.1590283662080764,7224.0,983040.0,608.0,83200.0
DGFM+,7,0.14,True,728.0,99328.0,0.1386444270610809,7224.0,983040.0,728.0,99328.0
DGFM+,7,0.12,True,816.0,111360.0,0.1192784905433654,7224.0,983040.0,816.0,111360.0
DGFM+,7,0.1,True,920.0,125440.0,0.0997256338596344,7224.0,983040.0,920.0,125440.0
DGFM+,7,0.09,True,992.0,135424.0,0.0889983028173446,7224.0,983040.0,992.0,135424.0
DGFM+,7,0.08,True,1064.0,145408.0,0.0794598832726478,7224.0,983040.0,1064.0,145408.0
DGFM+,7,0.07,True,1152.0,156672.0,0.0698427334427833,7224.0,983040.0,1152.0,156672.0
DGFM+,7,0.06,True,1320.0,179712.0,0.0594887249171733,7224.0,983040.0,1320.0,179712.0
DGFM+,7,0.05,True,1448.0,197632.0,0.0499878302216529,7224.0,983040.0,1448.0,197632.0
DGFM+,7,0.04,True,1832.0,249856.0,0.0397227928042411,7224.0,983040.0,1832.0,249856.0
DGFM+,7,0.03,True,2552.0,347392.0,0.0299257785081863,7224.0,983040.0,2552.0,347392.0
DGFM+,7,0.025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.02,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.018,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.016,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.015,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.014,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.013,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.012,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.0115,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.011,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.01075,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.0105,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.01025,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.01,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.0095,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.009,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.008,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.007,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.006,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.005,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.004,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.003,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,7,0.002,False,,,,7224.0,983040.0,7224.0,983040.0
DGFM+,8,0.2,True,360.0,49152.0,0.1991194784641266,7224.0,983040.0,360.0,49152.0
DGFM+,8,0.18,True,440.0,60160.0,0.1796780526638031,7224.0,983040.0,440.0,60160.0
DGFM+,8,0.16,True,536.0,73216.0,0.1591732054948806,7224.0,983040.0,536.0,73216.0
DGFM+,8,0.14,True,624.0,85248.0,0.1393348425626754,7224.0,983040.0,624.0,85248.0
DGFM+,8,0.12,True,712.0,97280.0,0.119934931397438,7224.0,983040.0,712.0,97280.0
DGFM+,8,0.1,True,832.0,113408.0,0.0993614941835403,7224.0,983040.0,832.0,113408.0
DGFM+,8,0.09,True,936.0,127488.0,0.0894895270466804,7224.0,983040.0,936.0,127488.0
DGFM+,8,0.08,True,1016.0,138496.0,0.0799500346183776,7224.0,983040.0,1016.0,138496.0
DGFM+,8,0.07,True,1088.0,148480.0,0.0688921436667442,7224.0,983040.0,1088.0,148480.0
DGFM+,8,0.06,True,1144.0,155648.0,0.059627816081047,7224.0,983040.0,1144.0,155648.0
DGFM+,8,0.05,True,1224.0,166656.0,0.0493929348886013,7224.0,983040.0,1224.0,166656.0
DGFM+,8,0.04,True,1592.0,216832.0,0.0397040024399757,7224.0,983040.0,1592.0,216832.0
