method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,train_accuracy,delta,target_delta,smoothing_delta,lr_or_eta,batch_size,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,seed_role,small_batch,large_batch,restart_period,restart_mixing_rounds,epoch_length,domain_radius,theory_multiplier,smooth_B,data_B_per_worker,block_id,M,block_oracle_norm
DGFM+,DGFM+,3411,3411,8,x_bar,12.156443357467651,12,100012,200012,1417004970,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.3974952101707458,0.014071219600737,0.002,0.8324682712554932,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.312656879425049,3,100003,200003,410831931,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1928803473711013,0.0162737257778644,0.002,0.9043608903884888,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.277324676513672,0,100000,200000,310546480,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1960460096597671,0.0181847419589757,0.002,0.9030806422233582,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,28.979084014892575,0,100000,200000,310546480,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.402461439371109,0.0224503297358751,0.002,0.8301956057548523,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.090182542800903,16,100016,200016,237148831,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.4009637832641601,0.0164034459739923,0.002,0.8333281874656677,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.24086594581604,13,100013,200013,1123099409,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.4108215868473053,0.0250218138098716,0.002,0.8291207551956177,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.214054107666016,14,100014,200014,1837613637,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.425746887922287,0.0461865589022636,0.002,0.8194465637207031,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.090856552124023,19,100019,200019,502763344,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.402332067489624,0.0181243736296892,0.002,0.8296428322792053,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.234506130218506,19,100019,200019,502763344,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.200883612036705,0.0246987026184797,0.002,0.902980625629425,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.298097848892212,15,100015,200015,1488682559,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.3879127502441406,0.0137019678950309,0.002,0.8359079957008362,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,28.58763360977173,1,100001,200001,169987917,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.4109203815460205,0.0173240080475807,0.002,0.826755940914154,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.439623832702637,5,100005,200005,1707691175,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1926170587539672,0.0174939092248678,0.002,0.9059211611747742,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,28.059417247772217,3,100003,200003,410831931,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.4017005264759063,0.0191149283200502,0.002,0.8281072378158569,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.287052631378174,8,100008,200008,1126343406,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.426961749792099,0.0324854925274848,0.002,0.8160375952720642,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.296407222747805,1,100001,200001,169987917,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.2044466286897659,0.0356823727488517,0.002,0.9029206037521362,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.432153701782228,6,100006,200006,644344982,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1958651095628738,0.0199858751147985,0.002,0.9047809839248656,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.449384450912476,11,100011,200011,493387845,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1948102116584777,0.015435341745615,0.002,0.9037207365036012,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.24106788635254,10,100010,200010,1581011076,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.3967575430870056,0.038963709026575,0.002,0.8303184509277344,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.452354192733765,10,100010,200010,1581011076,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1957166045904159,0.0135032795369625,0.002,0.9043008685112,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.327115058898926,5,100005,200005,1707691175,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.3925417363643646,0.0138001618906855,0.002,0.8341267108917236,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.372254848480225,7,100007,200007,899704834,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1961951553821563,0.0174329839646816,0.002,0.9030206203460692,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.7796790599823,6,100006,200006,644344982,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.401127278804779,0.0187176764011383,0.002,0.8323454260826111,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.319413900375366,8,100008,200008,1126343406,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1972977072000503,0.021410958841443,0.002,0.9030606150627136,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.310216665267944,7,100007,200007,899704834,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.3964505791664123,0.0267566666007041,0.002,0.8312398195266724,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.296790599822998,2,100002,200002,393487922,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1961366534233093,0.0196590367704629,0.002,0.9039407968521118,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.275934219360352,15,100015,200015,1488682559,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1958523392677307,0.0219225361943244,0.002,0.9051210284233092,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.342390060424805,9,100009,200009,981005264,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1983138471841812,0.015932124108076,0.002,0.9036807417869568,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.194501161575316,9,100009,200009,981005264,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.4070376455783844,0.0386212170124053,0.002,0.8278615474700928,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.063340187072754,18,100018,200018,2095982400,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.413308322429657,0.0256249699741601,0.002,0.8294892907142639,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,28.264790773391724,2,100002,200002,393487922,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.411809355020523,0.0164438281208276,0.002,0.8303184509277344,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.320883750915527,12,100012,200012,1417004970,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1977320909500122,0.0162216816097497,0.002,0.9030806422233582,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.350764513015749,4,100004,200004,323536455,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.4054097831249237,0.0345911346375942,0.002,0.8290593028068542,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.240190029144289,16,100016,200016,237148831,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1969581842422485,0.0165270995348691,0.002,0.9030806422233582,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.06751537322998,17,100017,200017,722608148,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.3923733532428741,0.0259517766535282,0.002,0.836122989654541,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.158762693405151,17,100017,200017,722608148,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.2023662030696869,0.0288631562143564,0.002,0.902940571308136,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.39284873008728,14,100014,200014,1837613637,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1956155449151992,0.0277323834598064,0.002,0.9053210616111756,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.193878412246704,11,100011,200011,493387845,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.4200651049613952,0.0321019031107425,0.002,0.8222106099128723,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.351196765899658,4,100004,200004,323536455,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1980607658624649,0.0170732252299785,0.002,0.9033206701278688,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.431878566741943,13,100013,200013,1123099409,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1987569332122802,0.0304932035505771,0.002,0.9057611227035522,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,11.183412790298462,18,100018,200018,2095982400,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.1962725222110748,0.0196702927350997,0.002,0.9035606980323792,0.002,0.002,0.001,0.1,,DGFMplus__eta-0p1,"{""eta"": 0.1}",3411,983040,ijcnn1,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.50308585166931,6,100006,200006,31531045,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1805919259786605,0.0121405329555273,0.002,0.9236047267913818,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.515639305114746,7,100007,200007,1400573835,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.177779421210289,0.0122682768851518,0.002,0.9242048263549804,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
DGFM,DGFM,3840,3840,8,x_bar,7.5592942237854,4,100004,200004,196979118,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.1861844807863235,0.0134412115439772,0.002,0.9296059012413024,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.3852858543396,1,100001,200001,548805954,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1866377741098404,0.0134013043716549,0.002,0.9211442470550536,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.299572467803955,9,100009,200009,716238259,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1820368319749832,0.0113608976826071,0.002,0.9259852170944214,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.889962911605835,16,100016,200016,387159526,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1844400465488433,0.0171371698379516,0.002,0.9158431887626648,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
DGFM,DGFM,3840,3840,8,x_bar,7.53426194190979,1,100001,200001,1527951910,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.1841970384120941,0.0181381106376647,0.002,0.9253050684928894,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.281245231628418,15,100015,200015,1446813843,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1813583821058273,0.009586326777935,0.002,0.9262652397155762,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.409852266311646,8,100008,200008,541679391,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1788419634103775,0.0148379663005471,0.002,0.9255450963974,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
DGFM,DGFM,3840,3840,8,x_bar,20.107239484786987,4,100004,200004,196979118,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.3685038685798645,0.0103813586756587,0.002,0.8449985980987549,0.002,0.002,0.001,0.5,16.0,DGFM__eta-0p5,"{""eta"": 0.5}",3840,983040,a9a,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,7.518120527267456,18,100018,200018,1572723612,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.1858108341693878,0.0194354280829429,0.002,0.9267253279685974,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,20.074259996414185,3,100003,200003,1528288592,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.3726370930671692,0.0115758115425705,0.002,0.842050313949585,0.002,0.002,0.001,0.5,16.0,DGFM__eta-0p5,"{""eta"": 0.5}",3840,983040,a9a,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,7.540512800216675,15,100015,200015,1429324650,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.1842880249023437,0.0173156335949897,0.002,0.921704351902008,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,19.81071972846985,5,100005,200005,1976000430,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.3744832575321197,0.0079959323629736,0.002,0.8393476605415344,0.002,0.002,0.001,0.5,16.0,DGFM__eta-0p5,"{""eta"": 0.5}",3840,983040,a9a,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,20.25382733345032,6,100006,200006,2107195894,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.378033310174942,0.0117877023294568,0.002,0.8401768803596497,0.002,0.002,0.001,0.5,16.0,DGFM__eta-0p5,"{""eta"": 0.5}",3840,983040,a9a,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,20.306272745132446,7,100007,200007,1364551163,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.3732451498508453,0.0095235612243413,0.002,0.8416817784309387,0.002,0.002,0.001,0.5,16.0,DGFM__eta-0p5,"{""eta"": 0.5}",3840,983040,a9a,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,20.27494096755981,8,100008,200008,89558907,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.3755646347999573,0.0216990318149328,0.002,0.8399311900138855,0.002,0.002,0.001,0.5,16.0,DGFM__eta-0p5,"{""eta"": 0.5}",3840,983040,a9a,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,20.39921474456787,9,100009,200009,1151502582,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.3716909885406494,0.0195757094770669,0.002,0.8417739272117615,0.002,0.002,0.001,0.5,16.0,DGFM__eta-0p5,"{""eta"": 0.5}",3840,983040,a9a,real_data_formal,,,,,,,,,,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.50371742248535,4,100004,200004,1095070260,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.182385116815567,0.0126343313604593,0.002,0.9233446717262268,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,18.27516484260559,5,100005,200005,2142080533,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.4085710346698761,0.0159724280238151,0.002,0.8319154977798462,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,18.311315059661865,6,100006,200006,31531045,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.428130954504013,0.0213476102799177,0.002,0.8289364576339722,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
