method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,delta,lr_or_eta,small_batch,large_batch,restart_period,restart_mixing_rounds,candidate_id,candidate_parameters,batch_size,epoch_length,domain_radius,theory_multiplier
DGFM+,DGFM+,144,144,8,x_bar,16.306209802627563,100,100100,200100,1225827990,szo,75264,75264,9408,"[9408, 9408, 9408, 9408, 9408, 9408, 9408, 9408]",32768,288,288,0.7316175699234009,0.0100044282153248,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,192,192,8,x_bar,21.781020402908325,100,100100,200100,1225827990,szo,100352,100352,12544,"[12544, 12544, 12544, 12544, 12544, 12544, 12544, 12544]",40960,384,384,0.7316516637802124,0.0112172486260533,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,240,240,8,x_bar,27.1339168548584,100,100100,200100,1225827990,szo,125440,125440,15680,"[15680, 15680, 15680, 15680, 15680, 15680, 15680, 15680]",49152,480,480,0.7316718697547913,0.0104864053428173,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,288,288,8,x_bar,32.52843260765076,100,100100,200100,1225827990,szo,150528,150528,18816,"[18816, 18816, 18816, 18816, 18816, 18816, 18816, 18816]",57344,576,576,0.7316754460334778,0.0105445589870214,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,336,336,8,x_bar,37.8783802986145,100,100100,200100,1225827990,szo,175616,175616,21952,"[21952, 21952, 21952, 21952, 21952, 21952, 21952, 21952]",65536,672,672,0.7317147850990295,0.0114146135747432,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,384,384,8,x_bar,43.2230703830719,100,100100,200100,1225827990,szo,200704,200704,25088,"[25088, 25088, 25088, 25088, 25088, 25088, 25088, 25088]",73728,768,768,0.7317028045654297,0.0107185347005724,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,432,432,8,x_bar,48.62115955352783,100,100100,200100,1225827990,szo,225792,225792,28224,"[28224, 28224, 28224, 28224, 28224, 28224, 28224, 28224]",81920,864,864,0.7317337989807129,0.0103908330202102,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,480,480,8,x_bar,54.12389922142029,100,100100,200100,1225827990,szo,250880,250880,31360,"[31360, 31360, 31360, 31360, 31360, 31360, 31360, 31360]",90112,960,960,0.7317385673522949,0.0103982612490654,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,1,1,8,x_bar,0.2775039672851562,101,100101,200101,845318908,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,2,2,0.7267057299613953,0.0103715909644961,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,48,48,8,x_bar,5.418657302856445,101,100101,200101,845318908,szo,25088,25088,3136,"[3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136]",16384,96,96,0.7267866730690002,0.0101780593395233,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,96,96,8,x_bar,10.757492303848268,101,100101,200101,845318908,szo,50176,50176,6272,"[6272, 6272, 6272, 6272, 6272, 6272, 6272, 6272]",24576,192,192,0.7268276810646057,0.0112808514386415,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,144,144,8,x_bar,16.144878387451172,101,100101,200101,845318908,szo,75264,75264,9408,"[9408, 9408, 9408, 9408, 9408, 9408, 9408, 9408]",32768,288,288,0.7268435955047607,0.0118855889886617,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,192,192,8,x_bar,21.53682827949524,101,100101,200101,845318908,szo,100352,100352,12544,"[12544, 12544, 12544, 12544, 12544, 12544, 12544, 12544]",40960,384,384,0.7268738150596619,0.011808562092483,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,240,240,8,x_bar,26.96122622489929,101,100101,200101,845318908,szo,125440,125440,15680,"[15680, 15680, 15680, 15680, 15680, 15680, 15680, 15680]",49152,480,480,0.7268832325935364,0.0108252884820103,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,288,288,8,x_bar,32.35277342796326,101,100101,200101,845318908,szo,150528,150528,18816,"[18816, 18816, 18816, 18816, 18816, 18816, 18816, 18816]",57344,576,576,0.726879358291626,0.0123837608844041,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,336,336,8,x_bar,37.83372759819031,101,100101,200101,845318908,szo,175616,175616,21952,"[21952, 21952, 21952, 21952, 21952, 21952, 21952, 21952]",65536,672,672,0.7268919944763184,0.0110390977934002,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,384,384,8,x_bar,43.29360365867615,101,100101,200101,845318908,szo,200704,200704,25088,"[25088, 25088, 25088, 25088, 25088, 25088, 25088, 25088]",73728,768,768,0.7269099950790405,0.0112617276608943,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,432,432,8,x_bar,48.62866687774658,101,100101,200101,845318908,szo,225792,225792,28224,"[28224, 28224, 28224, 28224, 28224, 28224, 28224, 28224]",81920,864,864,0.7269247770309448,0.011430119164288,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,480,480,8,x_bar,53.99478578567505,101,100101,200101,845318908,szo,250880,250880,31360,"[31360, 31360, 31360, 31360, 31360, 31360, 31360, 31360]",90112,960,960,0.7269229888916016,0.0106370104476809,0.1,0.001,16.0,64.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,1,1,8,x_bar,0.2882463932037353,100,100100,200100,1225827990,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,4,4,0.7314557433128357,0.0098437778651714,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,48,48,8,x_bar,2.969959259033203,100,100100,200100,1225827990,szo,13056,13056,1632,"[1632, 1632, 1632, 1632, 1632, 1632, 1632, 1632]",16384,98,98,0.7315528988838196,0.0113279810175299,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,96,96,8,x_bar,5.860893726348877,100,100100,200100,1225827990,szo,26112,26112,3264,"[3264, 3264, 3264, 3264, 3264, 3264, 3264, 3264]",24576,196,196,0.7315845489501953,0.0109924534335732,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,144,144,8,x_bar,8.74297046661377,100,100100,200100,1225827990,szo,39168,39168,4896,"[4896, 4896, 4896, 4896, 4896, 4896, 4896, 4896]",32768,294,294,0.7316175699234009,0.0100012831389904,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,192,192,8,x_bar,11.639374494552612,100,100100,200100,1225827990,szo,52224,52224,6528,"[6528, 6528, 6528, 6528, 6528, 6528, 6528, 6528]",40960,392,392,0.7316517233848572,0.0112199205905199,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,240,240,8,x_bar,14.535606861114502,100,100100,200100,1225827990,szo,65280,65280,8160,"[8160, 8160, 8160, 8160, 8160, 8160, 8160, 8160]",49152,490,490,0.7316719889640808,0.0104864109307527,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,288,288,8,x_bar,17.471755981445312,100,100100,200100,1225827990,szo,78336,78336,9792,"[9792, 9792, 9792, 9792, 9792, 9792, 9792, 9792]",57344,588,588,0.731675386428833,0.0105444891378283,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,336,336,8,x_bar,20.47878384590149,100,100100,200100,1225827990,szo,91392,91392,11424,"[11424, 11424, 11424, 11424, 11424, 11424, 11424, 11424]",65536,686,686,0.73171466588974,0.0114145707339048,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,384,384,8,x_bar,23.42965602874756,100,100100,200100,1225827990,szo,104448,104448,13056,"[13056, 13056, 13056, 13056, 13056, 13056, 13056, 13056]",73728,784,784,0.7317028045654297,0.010724002495408,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,432,432,8,x_bar,26.309261560440063,100,100100,200100,1225827990,szo,117504,117504,14688,"[14688, 14688, 14688, 14688, 14688, 14688, 14688, 14688]",81920,882,882,0.7317337393760681,0.0103851407766342,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,480,480,8,x_bar,29.19010305404663,100,100100,200100,1225827990,szo,130560,130560,16320,"[16320, 16320, 16320, 16320, 16320, 16320, 16320, 16320]",90112,980,980,0.7317385077476501,0.0103961247950792,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,1,1,8,x_bar,0.2852480411529541,101,100101,200101,845318908,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,4,4,0.7267057299613953,0.0103715909644961,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,48,48,8,x_bar,2.9390745162963867,101,100101,200101,845318908,szo,13056,13056,1632,"[1632, 1632, 1632, 1632, 1632, 1632, 1632, 1632]",16384,98,98,0.726786732673645,0.0101833809167146,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,96,96,8,x_bar,5.8101983070373535,101,100101,200101,845318908,szo,26112,26112,3264,"[3264, 3264, 3264, 3264, 3264, 3264, 3264, 3264]",24576,196,196,0.7268278002738953,0.0112756537273526,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,144,144,8,x_bar,8.67661452293396,101,100101,200101,845318908,szo,39168,39168,4896,"[4896, 4896, 4896, 4896, 4896, 4896, 4896, 4896]",32768,294,294,0.7268436551094055,0.011885548941791,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,192,192,8,x_bar,11.533580780029297,101,100101,200101,845318908,szo,52224,52224,6528,"[6528, 6528, 6528, 6528, 6528, 6528, 6528, 6528]",40960,392,392,0.7268739938735962,0.0118084885179996,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,240,240,8,x_bar,14.393277406692505,101,100101,200101,845318908,szo,65280,65280,8160,"[8160, 8160, 8160, 8160, 8160, 8160, 8160, 8160]",49152,490,490,0.7268834114074707,0.0108219515532255,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,288,288,8,x_bar,17.247479677200317,101,100101,200101,845318908,szo,78336,78336,9792,"[9792, 9792, 9792, 9792, 9792, 9792, 9792, 9792]",57344,588,588,0.7268795967102051,0.0123828602954745,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,336,336,8,x_bar,20.13014793395996,101,100101,200101,845318908,szo,91392,91392,11424,"[11424, 11424, 11424, 11424, 11424, 11424, 11424, 11424]",65536,686,686,0.7268921136856079,0.0110402451828122,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,384,384,8,x_bar,23.04308557510376,101,100101,200101,845318908,szo,104448,104448,13056,"[13056, 13056, 13056, 13056, 13056, 13056, 13056, 13056]",73728,784,784,0.7269101142883301,0.0112665463238954,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,432,432,8,x_bar,25.987668752670288,101,100101,200101,845318908,szo,117504,117504,14688,"[14688, 14688, 14688, 14688, 14688, 14688, 14688, 14688]",81920,882,882,0.7269248366355896,0.0114377848803997,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,480,480,8,x_bar,28.953298091888428,101,100101,200101,845318908,szo,130560,130560,16320,"[16320, 16320, 16320, 16320, 16320, 16320, 16320, 16320]",90112,980,980,0.726922869682312,0.0106383394449949,0.1,0.001,8.0,64.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-64__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 64, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,1,1,8,x_bar,0.4976804256439209,100,100100,200100,1225827990,szo,2048,2048,256,"[256, 256, 256, 256, 256, 256, 256, 256]",8192,4,4,0.7314548492431641,0.0098370676860213,0.1,0.001,8.0,128.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,48,48,8,x_bar,3.1803793907165527,100,100100,200100,1225827990,szo,14080,14080,1760,"[1760, 1760, 1760, 1760, 1760, 1760, 1760, 1760]",16384,98,98,0.7315122485160828,0.0113088889047503,0.1,0.001,8.0,128.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,96,96,8,x_bar,6.30633020401001,100,100100,200100,1225827990,szo,28160,28160,3520,"[3520, 3520, 3520, 3520, 3520, 3520, 3520, 3520]",24576,196,196,0.7315448522567749,0.0109032653272151,0.1,0.001,8.0,128.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,144,144,8,x_bar,9.40471649169922,100,100100,200100,1225827990,szo,42240,42240,5280,"[5280, 5280, 5280, 5280, 5280, 5280, 5280, 5280]",32768,294,294,0.7315587401390076,0.0100560914725065,0.1,0.001,8.0,128.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,192,192,8,x_bar,12.541423320770264,100,100100,200100,1225827990,szo,56320,56320,7040,"[7040, 7040, 7040, 7040, 7040, 7040, 7040, 7040]",40960,392,392,0.731586754322052,0.0108904745429754,0.1,0.001,8.0,128.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,240,240,8,x_bar,15.633329391479492,100,100100,200100,1225827990,szo,70400,70400,8800,"[8800, 8800, 8800, 8800, 8800, 8800, 8800, 8800]",49152,490,490,0.7315859198570251,0.0104950712993741,0.1,0.001,8.0,128.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,288,288,8,x_bar,18.86520791053772,100,100100,200100,1225827990,szo,84480,84480,10560,"[10560, 10560, 10560, 10560, 10560, 10560, 10560, 10560]",57344,588,588,0.7315932512283325,0.0102112656459212,0.1,0.001,8.0,128.0,48.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-48__small_batch-8,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 48, ""small_batch"": 8}",,,,
