method,base_method,iteration,round,block_id,worker_count,eval_point,delta,target_delta,smoothing_delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,train_accuracy,test_accuracy,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,batch_size,seed_role,small_batch,large_batch,restart_period,restart_mixing_rounds,epoch_length,domain_radius,theory_multiplier,smooth_B,data_B_per_worker
ME-DOL-ZO,ME-DOL,1158,1158,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,26.295952558517456,14,100014,200014,764163850,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.1936629265546798,0.0202665887773036,0.002,0.9101020097732544,0.9085506200790404,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1542,1542,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,34.807788372039795,14,100014,200014,764163850,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.1856033354997635,0.0146859278902411,0.002,0.916143238544464,0.9147119522094728,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1926,1926,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,43.41045928001404,14,100014,200014,764163850,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.1889350563287735,0.0154861016198992,0.002,0.9159631729125975,0.913032591342926,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,2310,2310,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,51.9157338142395,14,100014,200014,764163850,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.1898299604654312,0.0165972542017698,0.002,0.9175235033035278,0.914810061454773,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,2694,2694,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,60.82829475402832,14,100014,200014,764163850,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.1841366738080978,0.0120749119669198,0.002,0.9186437129974364,0.917470932006836,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3078,3078,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,69.59793448448181,14,100014,200014,764163850,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.1881021112203598,0.0172452293336391,0.002,0.919663906097412,0.9178743958473206,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3462,3462,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,78.31559777259827,14,100014,200014,764163850,szo,886272,886272,110784,"[110784, 110784, 110784, 110784, 110784, 110784, 110784, 110784]",81920,3462,3462,0.1874993294477462,0.0226667299866676,0.002,0.9212642312049866,0.9226180911064148,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3840,3840,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,86.70959711074829,14,100014,200014,764163850,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1848940104246139,0.0173846539109945,0.002,0.9235846996307372,0.921440362930298,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,0,0,,8,x0_exact,,,,,,,0.0,15,100015,200015,1446813843,szo,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",8192,0,0,1.0,0.3043619692325592,0.002,0.09707941859960556,0.09500441700220108,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,,,,,
ME-DOL-ZO,ME-DOL,6,6,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,0.2782528400421142,15,100015,200015,1446813843,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",8192,6,6,0.8414475917816162,0.3043619692325592,0.002,0.9026405215263368,0.9049846529960632,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,390,390,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,8.486881971359253,15,100015,200015,1446813843,szo,99840,99840,12480,"[12480, 12480, 12480, 12480, 12480, 12480, 12480, 12480]",16384,390,390,0.2040019780397415,0.0265460442751646,0.002,0.9044808745384216,0.9049519896507264,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,774,774,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,16.80942392349243,15,100015,200015,1446813843,szo,198144,198144,24768,"[24768, 24768, 24768, 24768, 24768, 24768, 24768, 24768]",24576,774,774,0.1912335604429245,0.0166184045374393,0.002,0.913162648677826,0.9098156094551086,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1158,1158,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,24.909002542495728,15,100015,200015,1446813843,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.187375858426094,0.0152417346835136,0.002,0.9193238615989684,0.9159660339355468,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1542,1542,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,33.2058207988739,15,100015,200015,1446813843,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.1852399408817291,0.0152830742299556,0.002,0.9159031510353088,0.911647617816925,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1926,1926,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,41.28273177146912,15,100015,200015,1446813843,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.1861205697059631,0.0172991156578063,0.002,0.9159031510353088,0.913021683692932,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,2310,2310,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,49.39184284210205,15,100015,200015,1446813843,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.1825256496667862,0.0117102386429905,0.002,0.9193638563156128,0.9181252121925354,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,2694,2694,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,57.50716805458069,15,100015,200015,1446813843,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.1876846849918365,0.0185202378779649,0.002,0.9170834422111512,0.9146574139595032,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3078,3078,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,65.49504542350769,15,100015,200015,1446813843,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.1853596121072769,0.0181700550019741,0.002,0.9243448972702026,0.9217565655708312,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3462,3462,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,73.3046863079071,15,100015,200015,1446813843,szo,886272,886272,110784,"[110784, 110784, 110784, 110784, 110784, 110784, 110784, 110784]",81920,3462,3462,0.1890649646520614,0.0196738578379154,0.002,0.9246048927307128,0.920753300189972,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3840,3840,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,81.21426916122437,15,100015,200015,1446813843,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1813583821058273,0.009586326777935,0.002,0.9262652397155762,0.921658456325531,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,0,0,,8,x0_exact,,,,,,,0.0,16,100016,200016,387159526,szo,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",8192,0,0,1.0,0.3042410612106323,0.002,0.09707941859960556,0.09500441700220108,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,,,,,
ME-DOL-ZO,ME-DOL,6,6,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,0.2944037914276123,16,100016,200016,387159526,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",8192,6,6,0.8119619488716125,0.3042410612106323,0.002,0.901880383491516,0.9048974514007568,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,390,390,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,8.490154266357422,16,100016,200016,387159526,szo,99840,99840,12480,"[12480, 12480, 12480, 12480, 12480, 12480, 12480, 12480]",16384,390,390,0.1950937509536743,0.0221678297966718,0.002,0.9044008851051332,0.9048538208007812,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,774,774,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,16.619004011154175,16,100016,200016,387159526,szo,198144,198144,24768,"[24768, 24768, 24768, 24768, 24768, 24768, 24768, 24768]",24576,774,774,0.1923966407775879,0.0235829427838325,0.002,0.9120224118232728,0.9096302390098572,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1158,1158,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,24.513310194015503,16,100016,200016,387159526,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.1920745074748993,0.0194565746933221,0.002,0.9173434972763062,0.9151808619499208,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1542,1542,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,32.40779709815979,16,100016,200016,387159526,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.1875620782375335,0.0130594465881586,0.002,0.918563723564148,0.9164022207260132,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1926,1926,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,40.31187081336975,16,100016,200016,387159526,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.182057112455368,0.00958086643368,0.002,0.9196239113807678,0.9177326560020448,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,2310,2310,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,48.40314030647278,16,100016,200016,387159526,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.1762442290782928,0.0075213899835944,0.002,0.9233246445655824,0.9211459159851074,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,2694,2694,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,56.5044858455658,16,100016,200016,387159526,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.1840022355318069,0.0180897116661071,0.002,0.92500501871109,0.9233814477920532,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3078,3078,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,64.50666046142578,16,100016,200016,387159526,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.1780507266521453,0.0120103349909186,0.002,0.9226245284080504,0.921091377735138,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3462,3462,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,72.4869065284729,16,100016,200016,387159526,szo,886272,886272,110784,"[110784, 110784, 110784, 110784, 110784, 110784, 110784, 110784]",81920,3462,3462,0.1819918304681778,0.0092256180942058,0.002,0.9210041761398317,0.9174054861068726,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3840,3840,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,80.30820417404175,16,100016,200016,387159526,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1844400465488433,0.0171371698379516,0.002,0.9158431887626648,0.9114513397216796,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,0,0,,8,x0_exact,,,,,,,0.0,17,100017,200017,2085452227,szo,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",8192,0,0,1.0,0.30561932921409607,0.002,0.09707941859960556,0.09500441700220108,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,,,,,
ME-DOL-ZO,ME-DOL,6,6,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,0.2866373062133789,17,100017,200017,2085452227,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",8192,6,6,0.9091169834136964,0.305619329214096,0.002,0.8671334385871887,0.8926075100898743,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,390,390,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,8.790299892425537,17,100017,200017,2085452227,szo,99840,99840,12480,"[12480, 12480, 12480, 12480, 12480, 12480, 12480, 12480]",16384,390,390,0.2045703530311584,0.0201212372630834,0.002,0.9032206535339355,0.9050828218460084,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,774,774,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,17.288583040237427,17,100017,200017,2085452227,szo,198144,198144,24768,"[24768, 24768, 24768, 24768, 24768, 24768, 24768, 24768]",24576,774,774,0.1956020891666412,0.0258983764797449,0.002,0.9094218611717224,0.9071329832077026,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1158,1158,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,25.8824942111969,17,100017,200017,2085452227,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.1932830512523651,0.0218061674386262,0.002,0.9124425053596495,0.9074819087982178,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1542,1542,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,34.31997561454773,17,100017,200017,2085452227,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.1962941437959671,0.0143386721611022,0.002,0.9126625061035156,0.9117785096168518,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,1926,1926,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,43.01383900642395,17,100017,200017,2085452227,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.1945216059684753,0.0226537529379129,0.002,0.9155631065368652,0.9127708673477172,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,2310,2310,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,51.60663342475891,17,100017,200017,2085452227,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.1875010877847671,0.0201799813657999,0.002,0.9128825664520264,0.9104371666908264,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,2694,2694,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,60.1868622303009,17,100017,200017,2085452227,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.1874159574508667,0.0148032177239656,0.002,0.9174034595489502,0.915366232395172,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3078,3078,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,68.41406393051147,17,100017,200017,2085452227,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.1846257150173187,0.0127340052276849,0.002,0.9188838005065918,0.9162168502807616,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3462,3462,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,77.00989508628845,17,100017,200017,2085452227,szo,886272,886272,110784,"[110784, 110784, 110784, 110784, 110784, 110784, 110784, 110784]",81920,3462,3462,0.1854386925697326,0.0171026904135942,0.002,0.9194038510322572,0.9165984988212584,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
ME-DOL-ZO,ME-DOL,3840,3840,,8,epoch_w_bar,0.002,0.002,0.001,,0.3608439182435161,,85.40778422355652,17,100017,200017,2085452227,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1848501563072204,0.0140788257122039,0.002,0.9227045178413392,0.91792893409729,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,,real_data_supplement_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0
