dataset,search_seed,candidate_id,candidate_parameters,epsilon_25,epsilon_50,epsilon_75,epsilon_100,actual_work_25,actual_work_50,actual_work_75,actual_work_100,final_epsilon,final_depth,final_work,log_epsilon_score
ijcnn1,400,NOG-ZO__M-4__data_B_total-64__eta-3em05__smooth_B-8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 8}",0.3057729303836822,0.3057729303836822,0.3057729303836822,0.3057729303836822,202752,399360,694272,980992,0.3057729303836822,958,980992,-1.184912510060421
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 1}",0.3044106066226959,0.2885964214801788,0.1436073035001754,0.0343947075307369,221952,467712,713472,983040,0.0343947075307369,3840,983040,-1.9356572956170146
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p0001__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2696627378463745,198144,443904,689664,983040,0.2696627378463745,1920,983040,-1.219679161900142
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p0001__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p0001__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,202752,399360,595968,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 1}",0.3044106066226959,0.2993830740451813,0.1624578535556793,0.0179620701819658,221952,467712,713472,983040,0.0179620701819658,3840,983040,-2.0580596952085948
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2755703032016754,198144,443904,689664,983040,0.2755703032016754,1920,983040,-1.2142614816594341
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,202752,399360,595968,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p001__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.001, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.2054069638252258,0.097533218562603,221952,467712,713472,983040,0.097533218562603,3840,983040,-1.5722699881554218
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p001__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.001, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3037567734718323,198144,443904,689664,983040,0.3037567734718323,1920,983040,-1.1899153532025113
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p001__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.001, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p001__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.001, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,202752,399360,595968,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p003__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.003, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.276052862405777,221952,467712,713472,983040,0.276052862405777,3840,983040,-1.2138240822196675
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p003__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.003, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,198144,443904,689664,983040,0.3044106066226959,1920,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p003__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.003, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-0p003__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.003, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,202752,399360,595968,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 1}",0.3044106066226959,0.291370689868927,0.1421912759542465,0.0303120370954275,221952,467712,713472,983040,0.0303120370954275,3840,983040,-1.9673323197177452
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2775138914585113,198144,443904,689664,983040,0.2775138914585113,1920,983040,-1.212504428867101
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,202752,399360,595968,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0001, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2696627378463745,198144,443904,689664,983040,0.2696627378463745,1920,983040,-1.219679161900142
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p0001__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0001, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p0001__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0001, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,202752,399360,595968,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p0001__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0001, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,12288,405504,405504,983040,0.3044106066226959,240,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2755703032016754,198144,443904,689664,983040,0.2755703032016754,1920,983040,-1.2142614816594341
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,202752,399360,595968,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,12288,405504,405504,983040,0.3044106066226959,240,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p001__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.001, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3037567734718323,198144,443904,689664,983040,0.3037567734718323,1920,983040,-1.1899153532025113
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p001__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.001, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p001__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.001, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,202752,399360,595968,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p001__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.001, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,12288,405504,405504,983040,0.3044106066226959,240,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p003__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.003, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,198144,443904,689664,983040,0.3044106066226959,1920,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p003__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.003, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p003__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.003, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,202752,399360,595968,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-0p003__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.003, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,12288,405504,405504,983040,0.3044106066226959,240,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2775138914585113,198144,443904,689664,983040,0.2775138914585113,1920,983040,-1.212504428867101
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,202752,399360,595968,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,12288,405504,405504,983040,0.3044106066226959,240,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",0.2942636013031006,0.0241433475166559,0.0133652882650494,0.0078823128715157,233856,479616,725376,983040,0.0078823128715157,7680,983040,-3.5263134949488704
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 2}",0.3044106066226959,0.2885964214801788,0.1436073035001754,0.0343947075307369,221952,467712,713472,983040,0.0343947075307369,3840,983040,-1.9356572956170146
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2696627378463745,198144,443904,689664,983040,0.2696627378463745,1920,983040,-1.219679161900142
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 1}",0.3044106066226959,0.0256876349449157,0.0146753508597612,0.011980578303337,233856,479616,725376,983040,0.011980578303337,7680,983040,-3.3742944406489155
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 2}",0.3044106066226959,0.2993830740451813,0.1624578535556793,0.0179620701819658,221952,467712,713472,983040,0.0179620701819658,3840,983040,-2.0580596952085948
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2755703032016754,198144,443904,689664,983040,0.2755703032016754,1920,983040,-1.2142614816594341
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.001, ""smooth_B"": 1}",0.3044106066226959,0.2040163725614547,0.0273494180291891,0.0142415659502148,233856,479616,725376,983040,0.0142415659502148,7680,983040,-2.657395819889672
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p001__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.001, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.2054069638252258,0.097533218562603,221952,467712,713472,983040,0.097533218562603,3840,983040,-1.5722699881554218
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p001__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.001, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3037567734718323,198144,443904,689664,983040,0.3037567734718323,1920,983040,-1.1899153532025113
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p001__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.001, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p003__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.003, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.2874047756195068,0.1938655376434326,233856,479616,725376,983040,0.1938655376434326,7680,983040,-1.3165524431223672
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p003__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.003, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.276052862405777,221952,467712,713472,983040,0.276052862405777,3840,983040,-1.2138240822196675
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p003__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.003, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,198144,443904,689664,983040,0.3044106066226959,1920,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-0p003__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.003, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 1}",0.292473167181015,0.0254004243761301,0.0266990941017866,0.026210568845272,233856,479616,725376,983040,0.026210568845272,7680,983040,-3.041772487866278
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 2}",0.3044106066226959,0.291370689868927,0.1421912759542465,0.0303120370954275,221952,467712,713472,983040,0.0303120370954275,3840,983040,-1.9673323197177452
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2775138914585113,198144,443904,689664,983040,0.2775138914585113,1920,983040,-1.212504428867101
ijcnn1,401,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,199680,396288,691200,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p0001__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2745667099952698,222208,467968,713728,983040,0.2745667099952698,3840,983040,-1.2151736129064035
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p0001__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,198656,444416,690176,983040,0.3044106066226959,1920,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p0001__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,200704,397312,692224,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p0001__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,204800,401408,598016,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3038312494754791,222208,467968,713728,983040,0.3038312494754791,3840,983040,-1.189854064960144
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,198656,444416,690176,983040,0.3044106066226959,1920,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,200704,397312,692224,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,204800,401408,598016,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p001__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.001, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,222208,467968,713728,983040,0.3044106066226959,3840,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p001__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.001, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,198656,444416,690176,983040,0.3044106066226959,1920,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p001__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.001, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,200704,397312,692224,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p001__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.001, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,204800,401408,598016,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p003__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.003, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,222208,467968,713728,983040,0.3044106066226959,3840,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p003__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.003, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,198656,444416,690176,983040,0.3044106066226959,1920,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p003__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.003, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,200704,397312,692224,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-0p003__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.003, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,204800,401408,598016,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.2652617990970611,222208,467968,713728,983040,0.2652617990970611,3840,983040,-1.2237928618194047
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,198656,444416,690176,983040,0.3044106066226959,1920,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,200704,397312,692224,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,204800,401408,598016,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-256__eta-0p0001__smooth_B-1,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0001, ""smooth_B"": 1}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,198656,444416,690176,983040,0.3044106066226959,1920,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-256__eta-0p0001__smooth_B-2,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0001, ""smooth_B"": 2}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,200704,397312,692224,983040,0.3044106066226959,960,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-256__eta-0p0001__smooth_B-4,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0001, ""smooth_B"": 4}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,204800,401408,598016,983040,0.3044106066226959,480,983040,-1.1893778092432603
ijcnn1,401,NOG-ZO__M-2__data_B_total-256__eta-0p0001__smooth_B-8,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0001, ""smooth_B"": 8}",0.3044106066226959,0.3044106066226959,0.3044106066226959,0.3044106066226959,16384,409600,409600,983040,0.3044106066226959,240,983040,-1.1893778092432603
