formal_config_id,method,formal_seed,worker_count,parameters,iteration,depth,total_work,per_worker_work,eval_work,training_time,communication_time,evaluation_time,objective,stat_proxy
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",388,390,99840,12480,73728,15.713894754648209,1.396664246916771,0.351232185959816,0.7261554002761841,0.007951715029776096
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",436,438,112128,14016,81920,18.06394426524639,1.5912814736366272,0.3912346214056015,0.7260932922363281,0.007377121597528458
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",484,486,124416,15552,90112,20.295472219586372,1.7598799467086792,0.43018946051597595,0.7260689735412598,0.007116489112377167
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",532,534,136704,17088,98304,21.669639602303505,1.9187901765108109,0.47247135639190674,0.7259728908538818,0.007535305339843035
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",580,582,148992,18624,106496,23.164459601044655,2.067250147461891,0.5109485685825348,0.7259263396263123,0.00839805044233799
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",628,630,161280,20160,114688,25.25856924057007,2.238611578941345,0.5495061427354813,0.7258471846580505,0.007831634022295475
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",676,678,173568,21696,122880,26.908211663365364,2.397671550512314,0.5889964550733566,0.7257635593414307,0.007603839505463839
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",724,726,185856,23232,131072,28.919414296746254,2.5444387048482895,0.6256524473428726,0.7256630063056946,0.0073010572232306
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",772,774,198144,24768,139264,30.942853569984436,2.7388456016778946,0.6664901077747345,0.7257522940635681,0.008798985742032528
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",820,822,210432,26304,147456,32.85279653966427,2.902335464954376,0.707039088010788,0.7255979180335999,0.008801550604403019
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",868,870,222720,27840,155648,34.71852332353592,3.0613563507795334,0.7455120384693146,0.7254745960235596,0.007878761738538742
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",916,918,235008,29376,163840,37.00379405915737,3.232577845454216,0.782585933804512,0.7254531383514404,0.007824504747986794
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",960,962,246272,30784,172032,38.560450449585915,3.3757064640522003,0.8272037953138351,0.7253395318984985,0.008380805142223835
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",4,6,1536,192,8192,0.38671039044857025,0.04292093217372894,0.03798744082450867,0.7234026193618774,0.010797638446092606
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",52,54,13824,1728,16384,2.4964747726917267,0.23375087976455688,0.07570363581180573,0.7232619524002075,0.007328716106712818
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",100,102,26112,3264,24576,4.337848484516144,0.4584071636199951,0.1138206422328949,0.7230241298675537,0.007927974686026573
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",148,150,38400,4800,32768,6.297545179724693,0.6063897162675858,0.14983868598937988,0.7227659225463867,0.007212448865175247
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",196,198,50688,6336,40960,8.593933179974556,0.7771373689174652,0.18703266978263855,0.722453773021698,0.007014857139438391
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",244,246,62976,7872,49152,10.793521106243134,1.0022994875907898,0.22480762004852295,0.7222549915313721,0.00767494598403573
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",292,294,75264,9408,57344,13.291573822498322,1.1823071837425232,0.26372770965099335,0.7220970392227173,0.008098216727375984
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",340,342,87552,10944,65536,15.510180830955505,1.3382244259119034,0.3028140366077423,0.7218579649925232,0.0073723746463656425
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",388,390,99840,12480,73728,17.710785537958145,1.4912956207990646,0.339153990149498,0.7217058539390564,0.007767300121486187
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",436,438,112128,14016,81920,19.593717724084854,1.686131164431572,0.3771356791257858,0.7214114665985107,0.007413981948047876
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",484,486,124416,15552,90112,22.051080346107483,1.8625684827566147,0.4152921438217163,0.7212188839912415,0.0075112138874828815
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",532,534,136704,17088,98304,24.482842162251472,2.013391226530075,0.45321211218833923,0.7209400534629822,0.008059260435402393
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",580,582,148992,18624,106496,26.464489966630936,2.1657606661319733,0.4890183359384537,0.7206572890281677,0.008198186755180359
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",628,630,161280,20160,114688,28.460471510887146,2.3601779639720917,0.5293241441249847,0.720439612865448,0.007926657795906067
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",676,678,173568,21696,122880,30.2842013835907,2.5065390914678574,0.5681784600019455,0.7201893329620361,0.007533602882176638
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",724,726,185856,23232,131072,32.61692640185356,2.6649016439914703,0.6073205173015594,0.7200717926025391,0.007196416612714529
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",772,774,198144,24768,139264,34.74749535322189,2.8384322822093964,0.645183190703392,0.7197522521018982,0.007061856333166361
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",820,822,210432,26304,147456,36.94734466075897,3.0113499611616135,0.6833722591400146,0.7196090817451477,0.0072860089130699635
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",868,870,222720,27840,155648,39.104474633932114,3.182901233434677,0.7214710265398026,0.7194151282310486,0.007673810236155987
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",916,918,235008,29376,163840,41.36894899606705,3.3304696828126907,0.8026224225759506,0.7192556262016296,0.00745511194691062
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",960,962,246272,30784,172032,43.46787564456463,3.5036349296569824,0.8415028899908066,0.7190666794776917,0.007267031818628311
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",4,6,1536,192,8192,0.3860688805580139,0.05176909267902374,0.03956975042819977,0.7207720875740051,0.01102943904697895
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",52,54,13824,1728,16384,1.707237347960472,0.1942286193370819,0.07617802917957306,0.7205067276954651,0.00852050632238388
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",100,102,26112,3264,24576,3.0599998384714127,0.3369373083114624,0.11507304012775421,0.7203308343887329,0.008094457909464836
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",148,150,38400,4800,32768,4.487517446279526,0.4734991043806076,0.15557552874088287,0.720078706741333,0.007586919702589512
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",196,198,50688,6336,40960,5.833651021122932,0.6490053832530975,0.19281108677387238,0.7198522686958313,0.0075176674872636795
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",244,246,62976,7872,49152,7.158398479223251,0.8111846297979355,0.22888129949569702,0.719746470451355,0.0080448342487216
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",292,294,75264,9408,57344,8.560765847563744,0.9620077162981033,0.26677899062633514,0.7196213603019714,0.008008482865989208
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",340,342,87552,10944,65536,10.025174856185913,1.127406731247902,0.30496785044670105,0.7194148302078247,0.008046433329582214
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",388,390,99840,12480,73728,11.35930846631527,1.267826333642006,0.33931824564933777,0.7191985845565796,0.007969263941049576
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",436,438,112128,14016,81920,12.84715250134468,1.45810666680336,0.3777264654636383,0.7191171646118164,0.007643768098205328
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",484,486,124416,15552,90112,14.307791665196419,1.6463454067707062,0.4162738770246506,0.7189890742301941,0.007280402816832066
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",532,534,136704,17088,98304,15.741626560688019,1.7792875915765762,0.4533563256263733,0.7188791036605835,0.007112894672900438
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",580,582,148992,18624,106496,17.047335624694824,1.9447021037340164,0.49197959899902344,0.7188006639480591,0.008038629777729511
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",628,630,161280,20160,114688,18.37085571885109,2.0788529813289642,0.5477190613746643,0.7185623049736023,0.007977306842803955
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",676,678,173568,21696,122880,19.78853291273117,2.237899124622345,0.5941832661628723,0.7185401916503906,0.00826471857726574
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",724,726,185856,23232,131072,21.211004331707954,2.3995577096939087,0.6408327668905258,0.7183915972709656,0.008486582897603512
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",772,774,198144,24768,139264,22.705786556005478,2.5417475551366806,0.6787531971931458,0.718366801738739,0.008546151220798492
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",820,822,210432,26304,147456,24.085180416703224,2.6759014278650284,0.7185288816690445,0.7182087898254395,0.007217334117740393
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",868,870,222720,27840,155648,25.443733632564545,2.826548859477043,0.7539537250995636,0.7180851697921753,0.007650825660675764
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",916,918,235008,29376,163840,26.78693664073944,2.9855735152959824,0.7923167943954468,0.7179730534553528,0.007390329614281654
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__frozen-be6f4a373a71,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",960,962,246272,30784,172032,28.02722506225109,3.1185863614082336,0.8374780863523483,0.717818021774292,0.00784939993172884
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",4,6,3072,384,8192,0.4511982500553131,0.049487531185150146,0.03772926330566406,0.717898428440094,0.009365656413137913
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",52,54,27648,3456,16384,2.0016872882843018,0.26357509195804596,0.07500685751438141,0.7176251411437988,0.007494812365621328
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",100,102,52224,6528,24576,3.629893496632576,0.44419942796230316,0.11461172997951508,0.7173192501068115,0.008060754276812077
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",148,150,76800,9600,32768,5.219309031963348,0.6078777611255646,0.16406062245368958,0.7169638276100159,0.007274086121469736
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",196,198,101376,12672,40960,6.810882970690727,0.7890133410692215,0.20230506360530853,0.7166522145271301,0.007468349300324917
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",244,246,125952,15744,49152,8.37248581647873,0.9706770330667496,0.23905807733535767,0.7163547873497009,0.007517287507653236
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",292,294,150528,18816,57344,9.869936317205429,1.1291660815477371,0.2787930369377136,0.7160196900367737,0.007404274307191372
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",340,342,175104,21888,65536,11.57221582531929,1.348582923412323,0.32304809987545013,0.7155981659889221,0.007765615358948708
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",388,390,199680,24960,73728,13.05091504752636,1.5255167037248611,0.36027468740940094,0.7153303027153015,0.0075994012877345085
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",436,438,224256,28032,81920,14.538402631878853,1.7146657556295395,0.3972066640853882,0.7150165438652039,0.007780402433127165
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",484,486,248832,31104,90112,16.07637982070446,1.884420558810234,0.4348289370536804,0.7147372364997864,0.007492086850106716
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",532,534,273408,34176,98304,17.59174607694149,2.0518432557582855,0.4720568209886551,0.7144357562065125,0.008419530466198921
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",580,582,297984,37248,106496,19.20347075164318,2.242922767996788,0.5118829011917114,0.7142099738121033,0.008014479652047157
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",628,630,322560,40320,114688,20.71292768418789,2.4411520212888718,0.5544273555278778,0.7138532996177673,0.007669368758797646
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",676,678,347136,43392,122880,22.444534868001938,2.626553252339363,0.6047436594963074,0.7135753631591797,0.007208480499684811
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",724,726,371712,46464,131072,24.019346475601196,2.8142206221818924,0.6424766480922699,0.7133737802505493,0.007468197960406542
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",772,774,396288,49536,139264,25.684106171131134,3.0282524824142456,0.684132844209671,0.7131364941596985,0.007837985642254353
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",820,822,420864,52608,147456,27.273556023836136,3.2312022000551224,0.7196051329374313,0.7128170132637024,0.007517722900956869
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",868,870,445440,55680,155648,28.848896086215973,3.4334352165460587,0.7599992454051971,0.7125577926635742,0.007185497786849737
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",916,918,470016,58752,163840,30.4695316106081,3.61393640935421,0.7978117614984512,0.7123057246208191,0.007797300349920988
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,0,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",960,962,492544,61568,172032,31.963693246245384,3.7526195496320724,0.8349090218544006,0.7121021747589111,0.007319716736674309
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",4,6,3072,384,8192,0.405930832028389,0.04982142150402069,0.04016654193401337,0.732903003692627,0.010443782433867455
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",52,54,27648,3456,16384,1.944153070449829,0.2095809429883957,0.08336815237998962,0.7324877381324768,0.008376937359571457
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",100,102,52224,6528,24576,3.6853830218315125,0.40688230097293854,0.12009328603744507,0.7320287227630615,0.008617882616817951
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",148,150,76800,9600,32768,5.265410766005516,0.5893255472183228,0.16668175160884857,0.731719970703125,0.008401407860219479
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",196,198,101376,12672,40960,6.853690654039383,0.8092208057641983,0.20166005194187164,0.731126070022583,0.008054252713918686
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",244,246,125952,15744,49152,8.426137804985046,1.022926926612854,0.23888514935970306,0.7305821180343628,0.007920896634459496
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",292,294,150528,18816,57344,9.936991661787033,1.249060943722725,0.27428360283374786,0.730094313621521,0.008680513128638268
