method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-ZO,NOG,540,540,45,8,y_bar,0.1,12,0.3,0.0789211317896843,19.3690824508667,3,100003,200003,1163900725,szo,555008,555008,69376,"[69376, 69376, 69376, 69376, 69376, 69376, 69376, 69376]",98304,542,542,0.7297764420509338,0.008945496752858162
NOG-ZO,NOG,588,588,49,8,y_bar,0.1,12,0.3,0.08669526129961014,21.095040321350098,3,100003,200003,1163900725,szo,604160,604160,75520,"[75520, 75520, 75520, 75520, 75520, 75520, 75520, 75520]",106496,590,590,0.7297958731651306,0.008626016788184643
NOG-ZO,NOG,636,636,53,8,y_bar,0.1,12,0.3,0.0753738060593605,22.775290966033936,3,100003,200003,1163900725,szo,653312,653312,81664,"[81664, 81664, 81664, 81664, 81664, 81664, 81664, 81664]",114688,638,638,0.7298192977905273,0.010702937841415405
NOG-ZO,NOG,684,684,57,8,y_bar,0.1,12,0.3,0.07968108355998993,24.50950598716736,3,100003,200003,1163900725,szo,702464,702464,87808,"[87808, 87808, 87808, 87808, 87808, 87808, 87808, 87808]",122880,686,686,0.7298519611358643,0.009960811585187912
NOG-ZO,NOG,732,732,61,8,y_bar,0.1,12,0.3,0.07013023644685745,26.206114768981934,3,100003,200003,1163900725,szo,751616,751616,93952,"[93952, 93952, 93952, 93952, 93952, 93952, 93952, 93952]",131072,734,734,0.7298576235771179,0.009711766615509987
NOG-ZO,NOG,780,780,65,8,y_bar,0.1,12,0.3,0.07005120813846588,27.884804010391235,3,100003,200003,1163900725,szo,800768,800768,100096,"[100096, 100096, 100096, 100096, 100096, 100096, 100096, 100096]",139264,782,782,0.7298157215118408,0.009461083449423313
NOG-ZO,NOG,828,828,69,8,y_bar,0.1,12,0.3,0.07439661771059036,29.573909282684326,3,100003,200003,1163900725,szo,849920,849920,106240,"[106240, 106240, 106240, 106240, 106240, 106240, 106240, 106240]",147456,830,830,0.7298068404197693,0.008302554488182068
NOG-ZO,NOG,876,876,73,8,y_bar,0.1,12,0.3,0.07653267681598663,31.27572250366211,3,100003,200003,1163900725,szo,899072,899072,112384,"[112384, 112384, 112384, 112384, 112384, 112384, 112384, 112384]",155648,878,878,0.7298151254653931,0.008854611776769161
NOG-ZO,NOG,924,924,77,8,y_bar,0.1,12,0.3,0.07570210099220276,32.97598361968994,3,100003,200003,1163900725,szo,948224,948224,118528,"[118528, 118528, 118528, 118528, 118528, 118528, 118528, 118528]",163840,926,926,0.7298359870910645,0.008677412755787373
NOG-ZO,NOG,960,960,80,8,y_bar,0.1,12,0.3,0.07141691446304321,34.266977071762085,3,100003,200003,1163900725,szo,985088,985088,123136,"[123136, 123136, 123136, 123136, 123136, 123136, 123136, 123136]",172032,962,962,0.7298012971878052,0.00816996768116951
