method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,delta,epoch_length,domain_radius,lr_or_eta,theory_multiplier
ME-DOL-ZO,ME-DOL,492,492,8,epoch_w_bar,3.351224422454834,1,100001,200001,548805954,szo,7872,7872,984,"[984, 984, 984, 984, 984, 984, 984, 984]",90112,492,492,0.7327703237533569,0.010620323941111565,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,540,540,8,epoch_w_bar,3.671189546585083,1,100001,200001,548805954,szo,8640,8640,1080,"[1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",98304,540,540,0.73277348279953,0.0096654761582613,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,588,588,8,epoch_w_bar,3.997100353240967,1,100001,200001,548805954,szo,9408,9408,1176,"[1176, 1176, 1176, 1176, 1176, 1176, 1176, 1176]",106496,588,588,0.7327784895896912,0.010719774290919304,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,636,636,8,epoch_w_bar,4.3295578956604,1,100001,200001,548805954,szo,10176,10176,1272,"[1272, 1272, 1272, 1272, 1272, 1272, 1272, 1272]",114688,636,636,0.7327789664268494,0.010602748952805996,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,684,684,8,epoch_w_bar,4.652688026428223,1,100001,200001,548805954,szo,10944,10944,1368,"[1368, 1368, 1368, 1368, 1368, 1368, 1368, 1368]",122880,684,684,0.7327808141708374,0.010165861807763577,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,732,732,8,epoch_w_bar,4.984428405761719,1,100001,200001,548805954,szo,11712,11712,1464,"[1464, 1464, 1464, 1464, 1464, 1464, 1464, 1464]",131072,732,732,0.732785701751709,0.010857869870960712,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,780,780,8,epoch_w_bar,5.29585862159729,1,100001,200001,548805954,szo,12480,12480,1560,"[1560, 1560, 1560, 1560, 1560, 1560, 1560, 1560]",139264,780,780,0.7327945828437805,0.011401760391891003,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,828,828,8,epoch_w_bar,5.60833477973938,1,100001,200001,548805954,szo,13248,13248,1656,"[1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656]",147456,828,828,0.7328002452850342,0.011085035279393196,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,876,876,8,epoch_w_bar,5.919044733047485,1,100001,200001,548805954,szo,14016,14016,1752,"[1752, 1752, 1752, 1752, 1752, 1752, 1752, 1752]",155648,876,876,0.7328005433082581,0.011371922679245472,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,924,924,8,epoch_w_bar,6.232385635375977,1,100001,200001,548805954,szo,14784,14784,1848,"[1848, 1848, 1848, 1848, 1848, 1848, 1848, 1848]",163840,924,924,0.7328037023544312,0.010380087420344353,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,960,960,8,epoch_w_bar,6.4823386669158936,1,100001,200001,548805954,szo,15360,15360,1920,"[1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920]",172032,960,960,0.732806384563446,0.010662950575351715,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
