method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-ZO,NOG,492,492,41,8,y_bar,0.1,12,0.3,0.07778052985668182,17.572882890701294,4,100004,200004,1021134146,szo,505856,505856,63232,"[63232, 63232, 63232, 63232, 63232, 63232, 63232, 63232]",90112,494,494,0.7276795506477356,0.01024052407592535
NOG-ZO,NOG,540,540,45,8,y_bar,0.1,12,0.3,0.08425930887460709,19.267743349075317,4,100004,200004,1021134146,szo,555008,555008,69376,"[69376, 69376, 69376, 69376, 69376, 69376, 69376, 69376]",98304,542,542,0.7276691794395447,0.01000895630568266
NOG-ZO,NOG,588,588,49,8,y_bar,0.1,12,0.3,0.07688432186841965,20.954805850982666,4,100004,200004,1021134146,szo,604160,604160,75520,"[75520, 75520, 75520, 75520, 75520, 75520, 75520, 75520]",106496,590,590,0.7276912331581116,0.009709890000522137
NOG-ZO,NOG,636,636,53,8,y_bar,0.1,12,0.3,0.07557724416255951,22.658185720443726,4,100004,200004,1021134146,szo,653312,653312,81664,"[81664, 81664, 81664, 81664, 81664, 81664, 81664, 81664]",114688,638,638,0.727694571018219,0.009448121301829815
NOG-ZO,NOG,684,684,57,8,y_bar,0.1,12,0.3,0.08489472419023514,24.365697622299194,4,100004,200004,1021134146,szo,702464,702464,87808,"[87808, 87808, 87808, 87808, 87808, 87808, 87808, 87808]",122880,686,686,0.7276797890663147,0.009188991971313953
NOG-ZO,NOG,732,732,61,8,y_bar,0.1,12,0.3,0.07558242976665497,26.078015089035034,4,100004,200004,1021134146,szo,751616,751616,93952,"[93952, 93952, 93952, 93952, 93952, 93952, 93952, 93952]",131072,734,734,0.7276570796966553,0.010029972530901432
NOG-ZO,NOG,780,780,65,8,y_bar,0.1,12,0.3,0.06642995774745941,27.76881980895996,4,100004,200004,1021134146,szo,800768,800768,100096,"[100096, 100096, 100096, 100096, 100096, 100096, 100096, 100096]",139264,782,782,0.7276571989059448,0.008792480453848839
NOG-ZO,NOG,828,828,69,8,y_bar,0.1,12,0.3,0.07560838758945465,29.452171802520752,4,100004,200004,1021134146,szo,849920,849920,106240,"[106240, 106240, 106240, 106240, 106240, 106240, 106240, 106240]",147456,830,830,0.7276223301887512,0.008255929686129093
NOG-ZO,NOG,876,876,73,8,y_bar,0.1,12,0.3,0.07979492843151093,31.136491298675537,4,100004,200004,1021134146,szo,899072,899072,112384,"[112384, 112384, 112384, 112384, 112384, 112384, 112384, 112384]",155648,878,878,0.72761470079422,0.0088867312297225
NOG-ZO,NOG,924,924,77,8,y_bar,0.1,12,0.3,0.07717745006084442,32.81730651855469,4,100004,200004,1021134146,szo,948224,948224,118528,"[118528, 118528, 118528, 118528, 118528, 118528, 118528, 118528]",163840,926,926,0.7275996804237366,0.008901379071176052
NOG-ZO,NOG,960,960,80,8,y_bar,0.1,12,0.3,0.07180008292198181,34.09980583190918,4,100004,200004,1021134146,szo,985088,985088,123136,"[123136, 123136, 123136, 123136, 123136, 123136, 123136, 123136]",172032,962,962,0.7276288270950317,0.009305601008236408
