method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,delta,epoch_length,domain_radius,lr_or_eta,theory_multiplier
ME-DOL-ZO,ME-DOL,492,492,8,epoch_w_bar,3.301821708679199,3,100003,200003,1776905663,szo,7872,7872,984,"[984, 984, 984, 984, 984, 984, 984, 984]",90112,492,492,0.7296176552772522,0.009190179407596588,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,540,540,8,epoch_w_bar,3.61053204536438,3,100003,200003,1776905663,szo,8640,8640,1080,"[1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",98304,540,540,0.7296144366264343,0.00971902348101139,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,588,588,8,epoch_w_bar,3.923611640930176,3,100003,200003,1776905663,szo,9408,9408,1176,"[1176, 1176, 1176, 1176, 1176, 1176, 1176, 1176]",106496,588,588,0.7296252250671387,0.009787469170987606,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,636,636,8,epoch_w_bar,4.238018989562988,3,100003,200003,1776905663,szo,10176,10176,1272,"[1272, 1272, 1272, 1272, 1272, 1272, 1272, 1272]",114688,636,636,0.7296280264854431,0.012103855609893799,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,684,684,8,epoch_w_bar,4.543891906738281,3,100003,200003,1776905663,szo,10944,10944,1368,"[1368, 1368, 1368, 1368, 1368, 1368, 1368, 1368]",122880,684,684,0.729629397392273,0.010790225118398666,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,732,732,8,epoch_w_bar,4.857987880706787,3,100003,200003,1776905663,szo,11712,11712,1464,"[1464, 1464, 1464, 1464, 1464, 1464, 1464, 1464]",131072,732,732,0.7296379208564758,0.010612169280648232,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,780,780,8,epoch_w_bar,5.175374507904053,3,100003,200003,1776905663,szo,12480,12480,1560,"[1560, 1560, 1560, 1560, 1560, 1560, 1560, 1560]",139264,780,780,0.7296461462974548,0.010611025616526604,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,828,828,8,epoch_w_bar,5.490740537643433,3,100003,200003,1776905663,szo,13248,13248,1656,"[1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656]",147456,828,828,0.7296430468559265,0.00947202742099762,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,876,876,8,epoch_w_bar,5.812385320663452,3,100003,200003,1776905663,szo,14016,14016,1752,"[1752, 1752, 1752, 1752, 1752, 1752, 1752, 1752]",155648,876,876,0.729649007320404,0.009811763651669025,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,924,924,8,epoch_w_bar,6.125420093536377,3,100003,200003,1776905663,szo,14784,14784,1848,"[1848, 1848, 1848, 1848, 1848, 1848, 1848, 1848]",163840,924,924,0.7296532988548279,0.010123185813426971,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,960,960,8,epoch_w_bar,6.380807876586914,3,100003,200003,1776905663,szo,15360,15360,1920,"[1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920]",172032,960,960,0.7296528220176697,0.009719888679683208,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
