method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,delta,epoch_length,domain_radius,lr_or_eta,theory_multiplier
ME-DOL-ZO,ME-DOL,492,492,8,epoch_w_bar,3.295457601547241,4,100004,200004,1095070260,szo,7872,7872,984,"[984, 984, 984, 984, 984, 984, 984, 984]",90112,492,492,0.7275460362434387,0.011216038838028908,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,540,540,8,epoch_w_bar,3.6212685108184814,4,100004,200004,1095070260,szo,8640,8640,1080,"[1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",98304,540,540,0.7275328636169434,0.010817688889801502,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,588,588,8,epoch_w_bar,3.9387025833129883,4,100004,200004,1095070260,szo,9408,9408,1176,"[1176, 1176, 1176, 1176, 1176, 1176, 1176, 1176]",106496,588,588,0.7275396585464478,0.011461767368018627,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,636,636,8,epoch_w_bar,4.2542564868927,4,100004,200004,1095070260,szo,10176,10176,1272,"[1272, 1272, 1272, 1272, 1272, 1272, 1272, 1272]",114688,636,636,0.7275546193122864,0.010351881384849548,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,684,684,8,epoch_w_bar,4.580524682998657,4,100004,200004,1095070260,szo,10944,10944,1368,"[1368, 1368, 1368, 1368, 1368, 1368, 1368, 1368]",122880,684,684,0.7275503277778625,0.010336152277886868,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,732,732,8,epoch_w_bar,4.900383472442627,4,100004,200004,1095070260,szo,11712,11712,1464,"[1464, 1464, 1464, 1464, 1464, 1464, 1464, 1464]",131072,732,732,0.7275521159172058,0.01120663806796074,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,780,780,8,epoch_w_bar,5.221681356430054,4,100004,200004,1095070260,szo,12480,12480,1560,"[1560, 1560, 1560, 1560, 1560, 1560, 1560, 1560]",139264,780,780,0.7275625467300415,0.010234447196125984,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,828,828,8,epoch_w_bar,5.538875341415405,4,100004,200004,1095070260,szo,13248,13248,1656,"[1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656]",147456,828,828,0.7275637984275818,0.010153375566005707,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,876,876,8,epoch_w_bar,5.862186670303345,4,100004,200004,1095070260,szo,14016,14016,1752,"[1752, 1752, 1752, 1752, 1752, 1752, 1752, 1752]",155648,876,876,0.7275744080543518,0.010670849122107029,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,924,924,8,epoch_w_bar,6.17659330368042,4,100004,200004,1095070260,szo,14784,14784,1848,"[1848, 1848, 1848, 1848, 1848, 1848, 1848, 1848]",163840,924,924,0.727576494216919,0.010783303529024124,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,960,960,8,epoch_w_bar,6.425404071807861,4,100004,200004,1095070260,szo,15360,15360,1920,"[1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920]",172032,960,960,0.7275807857513428,0.010533995926380157,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
