dimension,method,formal_seed,epsilon,scope,hit,first_hit_depth,first_hit_work,first_hit_stat_proxy,censor_depth,censor_work,capped_depth,capped_work
200,NOG-ZO,3,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,3,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,4,0.05,primary,True,252.0,258048.0,0.0448494777083396,960.0,983040.0,252.0,258048.0
200,NOG-ZO,4,0.03,primary,True,268.0,274432.0,0.0269688256084918,960.0,983040.0,268.0,274432.0
200,NOG-ZO,4,0.02,descriptive,True,276.0,282624.0,0.0195541884750127,960.0,983040.0,276.0,282624.0
200,NOG-ZO,4,0.018,descriptive,True,280.0,286720.0,0.0174774676561355,960.0,983040.0,280.0,286720.0
200,NOG-ZO,4,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,4,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,4,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,5,0.05,primary,True,252.0,258048.0,0.0443102531135082,960.0,983040.0,252.0,258048.0
200,NOG-ZO,5,0.03,primary,True,264.0,270336.0,0.0297606438398361,960.0,983040.0,264.0,270336.0
200,NOG-ZO,5,0.02,descriptive,True,276.0,282624.0,0.0183957908302545,960.0,983040.0,276.0,282624.0
200,NOG-ZO,5,0.018,descriptive,True,280.0,286720.0,0.0163737833499908,960.0,983040.0,280.0,286720.0
200,NOG-ZO,5,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,5,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,5,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,6,0.05,primary,True,252.0,258048.0,0.0457987934350967,960.0,983040.0,252.0,258048.0
200,NOG-ZO,6,0.03,primary,True,268.0,274432.0,0.0270300433039665,960.0,983040.0,268.0,274432.0
200,NOG-ZO,6,0.02,descriptive,True,276.0,282624.0,0.0197189170867204,960.0,983040.0,276.0,282624.0
200,NOG-ZO,6,0.018,descriptive,True,280.0,286720.0,0.0175345446914434,960.0,983040.0,280.0,286720.0
200,NOG-ZO,6,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,6,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,6,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,7,0.05,primary,True,252.0,258048.0,0.04731410369277,960.0,983040.0,252.0,258048.0
200,NOG-ZO,7,0.03,primary,True,268.0,274432.0,0.0279785245656967,960.0,983040.0,268.0,274432.0
200,NOG-ZO,7,0.02,descriptive,True,280.0,286720.0,0.0184254702180624,960.0,983040.0,280.0,286720.0
200,NOG-ZO,7,0.018,descriptive,True,284.0,290816.0,0.0172068532556295,960.0,983040.0,284.0,290816.0
200,NOG-ZO,7,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,7,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,7,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,8,0.05,primary,True,248.0,253952.0,0.0495760738849639,960.0,983040.0,248.0,253952.0
200,NOG-ZO,8,0.03,primary,True,264.0,270336.0,0.0292493123561143,960.0,983040.0,264.0,270336.0
200,NOG-ZO,8,0.02,descriptive,True,276.0,282624.0,0.0184346195310354,960.0,983040.0,276.0,282624.0
200,NOG-ZO,8,0.018,descriptive,True,280.0,286720.0,0.0164965260773897,960.0,983040.0,280.0,286720.0
200,NOG-ZO,8,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,8,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,8,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,9,0.05,primary,True,248.0,253952.0,0.0496914498507976,960.0,983040.0,248.0,253952.0
200,NOG-ZO,9,0.03,primary,True,264.0,270336.0,0.0294068697839975,960.0,983040.0,264.0,270336.0
200,NOG-ZO,9,0.02,descriptive,True,276.0,282624.0,0.0180149432271718,960.0,983040.0,276.0,282624.0
200,NOG-ZO,9,0.018,descriptive,True,280.0,286720.0,0.0164128523319959,960.0,983040.0,280.0,286720.0
200,NOG-ZO,9,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,9,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,9,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,10,0.05,primary,True,252.0,258048.0,0.0453759655356407,960.0,983040.0,252.0,258048.0
200,NOG-ZO,10,0.03,primary,True,268.0,274432.0,0.0267076324671506,960.0,983040.0,268.0,274432.0
200,NOG-ZO,10,0.02,descriptive,True,276.0,282624.0,0.0189794972538948,960.0,983040.0,276.0,282624.0
200,NOG-ZO,10,0.018,descriptive,True,280.0,286720.0,0.0169274490326643,960.0,983040.0,280.0,286720.0
200,NOG-ZO,10,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,10,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,10,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,11,0.05,primary,True,248.0,253952.0,0.0482684224843978,960.0,983040.0,248.0,253952.0
200,NOG-ZO,11,0.03,primary,True,264.0,270336.0,0.0282383374869823,960.0,983040.0,264.0,270336.0
200,NOG-ZO,11,0.02,descriptive,True,276.0,282624.0,0.0178255904465913,960.0,983040.0,276.0,282624.0
200,NOG-ZO,11,0.018,descriptive,True,276.0,282624.0,0.0178255904465913,960.0,983040.0,276.0,282624.0
200,NOG-ZO,11,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,11,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,11,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,12,0.05,primary,True,248.0,253952.0,0.0476192124187946,960.0,983040.0,248.0,253952.0
200,NOG-ZO,12,0.03,primary,True,264.0,270336.0,0.0275722816586494,960.0,983040.0,264.0,270336.0
200,NOG-ZO,12,0.02,descriptive,True,272.0,278528.0,0.0199764277786016,960.0,983040.0,272.0,278528.0
200,NOG-ZO,12,0.018,descriptive,True,276.0,282624.0,0.0174758583307266,960.0,983040.0,276.0,282624.0
200,NOG-ZO,12,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,12,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,12,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,13,0.05,primary,True,252.0,258048.0,0.0471422895789146,960.0,983040.0,252.0,258048.0
200,NOG-ZO,13,0.03,primary,True,268.0,274432.0,0.0279928632080554,960.0,983040.0,268.0,274432.0
200,NOG-ZO,13,0.02,descriptive,True,280.0,286720.0,0.017729440703988,960.0,983040.0,280.0,286720.0
200,NOG-ZO,13,0.018,descriptive,True,280.0,286720.0,0.017729440703988,960.0,983040.0,280.0,286720.0
200,NOG-ZO,13,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,13,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,13,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,14,0.05,primary,True,248.0,253952.0,0.0483401156961917,960.0,983040.0,248.0,253952.0
200,NOG-ZO,14,0.03,primary,True,264.0,270336.0,0.0294171385467052,960.0,983040.0,264.0,270336.0
200,NOG-ZO,14,0.02,descriptive,True,276.0,282624.0,0.0188519321382045,960.0,983040.0,276.0,282624.0
200,NOG-ZO,14,0.018,descriptive,True,280.0,286720.0,0.0172744039446115,960.0,983040.0,280.0,286720.0
200,NOG-ZO,14,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,14,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,14,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,15,0.05,primary,True,252.0,258048.0,0.047051154077053,960.0,983040.0,252.0,258048.0
200,NOG-ZO,15,0.03,primary,True,268.0,274432.0,0.0282618198543787,960.0,983040.0,268.0,274432.0
200,NOG-ZO,15,0.02,descriptive,True,280.0,286720.0,0.0187466293573379,960.0,983040.0,280.0,286720.0
200,NOG-ZO,15,0.018,descriptive,True,284.0,290816.0,0.0174039155244827,960.0,983040.0,284.0,290816.0
200,NOG-ZO,15,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,15,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,15,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,16,0.05,primary,True,252.0,258048.0,0.0455770529806613,960.0,983040.0,252.0,258048.0
200,NOG-ZO,16,0.03,primary,True,268.0,274432.0,0.0273287110030651,960.0,983040.0,268.0,274432.0
200,NOG-ZO,16,0.02,descriptive,True,280.0,286720.0,0.0187307596206665,960.0,983040.0,280.0,286720.0
200,NOG-ZO,16,0.018,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,16,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,16,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,16,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,17,0.05,primary,True,252.0,258048.0,0.0456205755472183,960.0,983040.0,252.0,258048.0
200,NOG-ZO,17,0.03,primary,True,268.0,274432.0,0.0266639627516269,960.0,983040.0,268.0,274432.0
200,NOG-ZO,17,0.02,descriptive,True,280.0,286720.0,0.0176312830299139,960.0,983040.0,280.0,286720.0
200,NOG-ZO,17,0.018,descriptive,True,280.0,286720.0,0.0176312830299139,960.0,983040.0,280.0,286720.0
200,NOG-ZO,17,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,17,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,17,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,18,0.05,primary,True,248.0,253952.0,0.0496952533721923,960.0,983040.0,248.0,253952.0
200,NOG-ZO,18,0.03,primary,True,264.0,270336.0,0.0298758000135421,960.0,983040.0,264.0,270336.0
200,NOG-ZO,18,0.02,descriptive,True,276.0,282624.0,0.0187551081180572,960.0,983040.0,276.0,282624.0
200,NOG-ZO,18,0.018,descriptive,True,280.0,286720.0,0.0166320092976093,960.0,983040.0,280.0,286720.0
200,NOG-ZO,18,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,18,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,18,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,19,0.05,primary,True,248.0,253952.0,0.0472208149731159,960.0,983040.0,248.0,253952.0
200,NOG-ZO,19,0.03,primary,True,264.0,270336.0,0.0274143666028976,960.0,983040.0,264.0,270336.0
200,NOG-ZO,19,0.02,descriptive,True,272.0,278528.0,0.0199449155479669,960.0,983040.0,272.0,278528.0
200,NOG-ZO,19,0.018,descriptive,True,276.0,282624.0,0.0174362361431121,960.0,983040.0,276.0,282624.0
200,NOG-ZO,19,0.016,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,19,0.015,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,NOG-ZO,19,0.01,descriptive,False,,,,960.0,983040.0,960.0,983040.0
200,ME-DOL-ZO,0,0.05,primary,True,672.0,172032.0,0.0491817742586135,3840.0,983040.0,672.0,172032.0
200,ME-DOL-ZO,0,0.03,primary,True,804.0,205824.0,0.0299494266510009,3840.0,983040.0,804.0,205824.0
200,ME-DOL-ZO,0,0.02,descriptive,True,984.0,251904.0,0.019515560939908,3840.0,983040.0,984.0,251904.0
200,ME-DOL-ZO,0,0.018,descriptive,True,1056.0,270336.0,0.0179791953414678,3840.0,983040.0,1056.0,270336.0
200,ME-DOL-ZO,0,0.016,descriptive,True,2316.0,592896.0,0.0158678237348794,3840.0,983040.0,2316.0,592896.0
200,ME-DOL-ZO,0,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,0,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,1,0.05,primary,True,624.0,159744.0,0.0495818220078945,3840.0,983040.0,624.0,159744.0
200,ME-DOL-ZO,1,0.03,primary,True,780.0,199680.0,0.0290801655501127,3840.0,983040.0,780.0,199680.0
200,ME-DOL-ZO,1,0.02,descriptive,True,960.0,245760.0,0.0196880791336298,3840.0,983040.0,960.0,245760.0
200,ME-DOL-ZO,1,0.018,descriptive,True,1008.0,258048.0,0.0174879785627126,3840.0,983040.0,1008.0,258048.0
200,ME-DOL-ZO,1,0.016,descriptive,True,2196.0,562176.0,0.0158986635506153,3840.0,983040.0,2196.0,562176.0
200,ME-DOL-ZO,1,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,1,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,2,0.05,primary,True,648.0,165888.0,0.0475607365369796,3840.0,983040.0,648.0,165888.0
200,ME-DOL-ZO,2,0.03,primary,True,768.0,196608.0,0.0284849926829338,3840.0,983040.0,768.0,196608.0
200,ME-DOL-ZO,2,0.02,descriptive,True,1020.0,261120.0,0.0199928432703018,3840.0,983040.0,1020.0,261120.0
200,ME-DOL-ZO,2,0.018,descriptive,True,1284.0,328704.0,0.0175478402525186,3840.0,983040.0,1284.0,328704.0
200,ME-DOL-ZO,2,0.016,descriptive,True,2496.0,638976.0,0.0159160383045673,3840.0,983040.0,2496.0,638976.0
200,ME-DOL-ZO,2,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,2,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,3,0.05,primary,True,648.0,165888.0,0.0483926460146904,3840.0,983040.0,648.0,165888.0
200,ME-DOL-ZO,3,0.03,primary,True,792.0,202752.0,0.0295748058706522,3840.0,983040.0,792.0,202752.0
200,ME-DOL-ZO,3,0.02,descriptive,True,1020.0,261120.0,0.0196491479873657,3840.0,983040.0,1020.0,261120.0
200,ME-DOL-ZO,3,0.018,descriptive,True,1092.0,279552.0,0.0177822113037109,3840.0,983040.0,1092.0,279552.0
200,ME-DOL-ZO,3,0.016,descriptive,True,2328.0,595968.0,0.0158937945961952,3840.0,983040.0,2328.0,595968.0
200,ME-DOL-ZO,3,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,3,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,4,0.05,primary,True,660.0,168960.0,0.048232153058052,3840.0,983040.0,660.0,168960.0
200,ME-DOL-ZO,4,0.03,primary,True,840.0,215040.0,0.0293969847261905,3840.0,983040.0,840.0,215040.0
200,ME-DOL-ZO,4,0.02,descriptive,True,1008.0,258048.0,0.0198752041906118,3840.0,983040.0,1008.0,258048.0
200,ME-DOL-ZO,4,0.018,descriptive,True,1308.0,334848.0,0.0178644992411136,3840.0,983040.0,1308.0,334848.0
200,ME-DOL-ZO,4,0.016,descriptive,True,1896.0,485376.0,0.0159618109464645,3840.0,983040.0,1896.0,485376.0
200,ME-DOL-ZO,4,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,4,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,5,0.05,primary,True,636.0,162816.0,0.0472247377038002,3840.0,983040.0,636.0,162816.0
200,ME-DOL-ZO,5,0.03,primary,True,792.0,202752.0,0.0291222184896469,3840.0,983040.0,792.0,202752.0
200,ME-DOL-ZO,5,0.02,descriptive,True,960.0,245760.0,0.019848920404911,3840.0,983040.0,960.0,245760.0
200,ME-DOL-ZO,5,0.018,descriptive,True,1116.0,285696.0,0.0179183445870876,3840.0,983040.0,1116.0,285696.0
200,ME-DOL-ZO,5,0.016,descriptive,True,2640.0,675840.0,0.0158316083252429,3840.0,983040.0,2640.0,675840.0
200,ME-DOL-ZO,5,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,5,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,6,0.05,primary,True,648.0,165888.0,0.0496535189449787,3840.0,983040.0,648.0,165888.0
200,ME-DOL-ZO,6,0.03,primary,True,792.0,202752.0,0.0298882350325584,3840.0,983040.0,792.0,202752.0
200,ME-DOL-ZO,6,0.02,descriptive,True,936.0,239616.0,0.0196721274405717,3840.0,983040.0,936.0,239616.0
200,ME-DOL-ZO,6,0.018,descriptive,True,1056.0,270336.0,0.0179892685264349,3840.0,983040.0,1056.0,270336.0
200,ME-DOL-ZO,6,0.016,descriptive,True,1260.0,322560.0,0.0159544758498668,3840.0,983040.0,1260.0,322560.0
200,ME-DOL-ZO,6,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,6,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,7,0.05,primary,True,612.0,156672.0,0.0490323454141616,3840.0,983040.0,612.0,156672.0
200,ME-DOL-ZO,7,0.03,primary,True,768.0,196608.0,0.0295055713504552,3840.0,983040.0,768.0,196608.0
200,ME-DOL-ZO,7,0.02,descriptive,True,1020.0,261120.0,0.0198012460023164,3840.0,983040.0,1020.0,261120.0
200,ME-DOL-ZO,7,0.018,descriptive,True,1080.0,276480.0,0.0178959816694259,3840.0,983040.0,1080.0,276480.0
200,ME-DOL-ZO,7,0.016,descriptive,True,2112.0,540672.0,0.0159994568675756,3840.0,983040.0,2112.0,540672.0
200,ME-DOL-ZO,7,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,7,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,8,0.05,primary,True,624.0,159744.0,0.0483600161969661,3840.0,983040.0,624.0,159744.0
200,ME-DOL-ZO,8,0.03,primary,True,756.0,193536.0,0.0298471543937921,3840.0,983040.0,756.0,193536.0
200,ME-DOL-ZO,8,0.02,descriptive,True,936.0,239616.0,0.0194269455969333,3840.0,983040.0,936.0,239616.0
200,ME-DOL-ZO,8,0.018,descriptive,True,1008.0,258048.0,0.0179734174162149,3840.0,983040.0,1008.0,258048.0
200,ME-DOL-ZO,8,0.016,descriptive,True,2364.0,605184.0,0.0159679483622312,3840.0,983040.0,2364.0,605184.0
200,ME-DOL-ZO,8,0.015,descriptive,True,3648.0,933888.0,0.0148471351712942,3840.0,983040.0,3648.0,933888.0
200,ME-DOL-ZO,8,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,9,0.05,primary,True,648.0,165888.0,0.0485893078148365,3840.0,983040.0,648.0,165888.0
200,ME-DOL-ZO,9,0.03,primary,True,780.0,199680.0,0.0295695420354604,3840.0,983040.0,780.0,199680.0
200,ME-DOL-ZO,9,0.02,descriptive,True,984.0,251904.0,0.0197422392666339,3840.0,983040.0,984.0,251904.0
200,ME-DOL-ZO,9,0.018,descriptive,True,1116.0,285696.0,0.0179269947111606,3840.0,983040.0,1116.0,285696.0
200,ME-DOL-ZO,9,0.016,descriptive,True,1692.0,433152.0,0.015940573066473,3840.0,983040.0,1692.0,433152.0
200,ME-DOL-ZO,9,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,9,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,10,0.05,primary,True,648.0,165888.0,0.0486057549715042,3840.0,983040.0,648.0,165888.0
200,ME-DOL-ZO,10,0.03,primary,True,792.0,202752.0,0.0289246588945388,3840.0,983040.0,792.0,202752.0
200,ME-DOL-ZO,10,0.02,descriptive,True,936.0,239616.0,0.0196429286152124,3840.0,983040.0,936.0,239616.0
200,ME-DOL-ZO,10,0.018,descriptive,True,1032.0,264192.0,0.0179611630737781,3840.0,983040.0,1032.0,264192.0
200,ME-DOL-ZO,10,0.016,descriptive,True,1920.0,491520.0,0.0158503986895084,3840.0,983040.0,1920.0,491520.0
200,ME-DOL-ZO,10,0.015,descriptive,True,3300.0,844800.0,0.0149653293192386,3840.0,983040.0,3300.0,844800.0
200,ME-DOL-ZO,10,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,11,0.05,primary,True,648.0,165888.0,0.0472666323184967,3840.0,983040.0,648.0,165888.0
200,ME-DOL-ZO,11,0.03,primary,True,792.0,202752.0,0.0290652010589838,3840.0,983040.0,792.0,202752.0
200,ME-DOL-ZO,11,0.02,descriptive,True,948.0,242688.0,0.0194220785051584,3840.0,983040.0,948.0,242688.0
200,ME-DOL-ZO,11,0.018,descriptive,True,1080.0,276480.0,0.017944049090147,3840.0,983040.0,1080.0,276480.0
200,ME-DOL-ZO,11,0.016,descriptive,True,1800.0,460800.0,0.0159620065242052,3840.0,983040.0,1800.0,460800.0
200,ME-DOL-ZO,11,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,11,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,12,0.05,primary,True,624.0,159744.0,0.048143845051527,3840.0,983040.0,624.0,159744.0
200,ME-DOL-ZO,12,0.03,primary,True,744.0,190464.0,0.0295047964900732,3840.0,983040.0,744.0,190464.0
200,ME-DOL-ZO,12,0.02,descriptive,True,888.0,227328.0,0.0197473969310522,3840.0,983040.0,888.0,227328.0
200,ME-DOL-ZO,12,0.018,descriptive,True,972.0,248832.0,0.0178941488265991,3840.0,983040.0,972.0,248832.0
200,ME-DOL-ZO,12,0.016,descriptive,True,1524.0,390144.0,0.015695845708251,3840.0,983040.0,1524.0,390144.0
200,ME-DOL-ZO,12,0.015,descriptive,True,3384.0,866304.0,0.0148320496082305,3840.0,983040.0,3384.0,866304.0
200,ME-DOL-ZO,12,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,13,0.05,primary,True,672.0,172032.0,0.0481264032423496,3840.0,983040.0,672.0,172032.0
200,ME-DOL-ZO,13,0.03,primary,True,804.0,205824.0,0.0294036772102117,3840.0,983040.0,804.0,205824.0
200,ME-DOL-ZO,13,0.02,descriptive,True,996.0,254976.0,0.0199711304157972,3840.0,983040.0,996.0,254976.0
200,ME-DOL-ZO,13,0.018,descriptive,True,1104.0,282624.0,0.0178911332041025,3840.0,983040.0,1104.0,282624.0
200,ME-DOL-ZO,13,0.016,descriptive,True,2112.0,540672.0,0.0157959293574094,3840.0,983040.0,2112.0,540672.0
200,ME-DOL-ZO,13,0.015,descriptive,True,3156.0,807936.0,0.0149866202846169,3840.0,983040.0,3156.0,807936.0
200,ME-DOL-ZO,13,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,14,0.05,primary,True,636.0,162816.0,0.0473256558179855,3840.0,983040.0,636.0,162816.0
200,ME-DOL-ZO,14,0.03,primary,True,744.0,190464.0,0.0299502797424793,3840.0,983040.0,744.0,190464.0
200,ME-DOL-ZO,14,0.02,descriptive,True,960.0,245760.0,0.0199392847716808,3840.0,983040.0,960.0,245760.0
200,ME-DOL-ZO,14,0.018,descriptive,True,1056.0,270336.0,0.0178711004555225,3840.0,983040.0,1056.0,270336.0
200,ME-DOL-ZO,14,0.016,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,14,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,14,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,15,0.05,primary,True,672.0,172032.0,0.0487157851457595,3840.0,983040.0,672.0,172032.0
200,ME-DOL-ZO,15,0.03,primary,True,828.0,211968.0,0.0298079438507556,3840.0,983040.0,828.0,211968.0
200,ME-DOL-ZO,15,0.02,descriptive,True,1020.0,261120.0,0.019754834473133,3840.0,983040.0,1020.0,261120.0
200,ME-DOL-ZO,15,0.018,descriptive,True,1104.0,282624.0,0.0177984554320573,3840.0,983040.0,1104.0,282624.0
200,ME-DOL-ZO,15,0.016,descriptive,True,1572.0,402432.0,0.0157843772321939,3840.0,983040.0,1572.0,402432.0
200,ME-DOL-ZO,15,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,15,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,16,0.05,primary,True,636.0,162816.0,0.0497941635549068,3840.0,983040.0,636.0,162816.0
200,ME-DOL-ZO,16,0.03,primary,True,780.0,199680.0,0.0293451603502035,3840.0,983040.0,780.0,199680.0
200,ME-DOL-ZO,16,0.02,descriptive,True,996.0,254976.0,0.01980603300035,3840.0,983040.0,996.0,254976.0
200,ME-DOL-ZO,16,0.018,descriptive,True,1092.0,279552.0,0.0178081933408975,3840.0,983040.0,1092.0,279552.0
200,ME-DOL-ZO,16,0.016,descriptive,True,1656.0,423936.0,0.0159924644976854,3840.0,983040.0,1656.0,423936.0
200,ME-DOL-ZO,16,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,16,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,17,0.05,primary,True,636.0,162816.0,0.0481934882700443,3840.0,983040.0,636.0,162816.0
200,ME-DOL-ZO,17,0.03,primary,True,780.0,199680.0,0.0289789550006389,3840.0,983040.0,780.0,199680.0
200,ME-DOL-ZO,17,0.02,descriptive,True,1020.0,261120.0,0.0196831319481134,3840.0,983040.0,1020.0,261120.0
200,ME-DOL-ZO,17,0.018,descriptive,True,1128.0,288768.0,0.0179919712245464,3840.0,983040.0,1128.0,288768.0
200,ME-DOL-ZO,17,0.016,descriptive,True,2472.0,632832.0,0.0159434434026479,3840.0,983040.0,2472.0,632832.0
200,ME-DOL-ZO,17,0.015,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,17,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,18,0.05,primary,True,648.0,165888.0,0.0468577295541763,3840.0,983040.0,648.0,165888.0
200,ME-DOL-ZO,18,0.03,primary,True,768.0,196608.0,0.029277479276061,3840.0,983040.0,768.0,196608.0
200,ME-DOL-ZO,18,0.02,descriptive,True,900.0,230400.0,0.0194816440343856,3840.0,983040.0,900.0,230400.0
200,ME-DOL-ZO,18,0.018,descriptive,True,1020.0,261120.0,0.0178932826966047,3840.0,983040.0,1020.0,261120.0
200,ME-DOL-ZO,18,0.016,descriptive,True,2376.0,608256.0,0.0159926451742649,3840.0,983040.0,2376.0,608256.0
200,ME-DOL-ZO,18,0.015,descriptive,True,3528.0,903168.0,0.0148861641064286,3840.0,983040.0,3528.0,903168.0
200,ME-DOL-ZO,18,0.01,descriptive,False,,,,3840.0,983040.0,3840.0,983040.0
200,ME-DOL-ZO,19,0.05,primary,True,648.0,165888.0,0.0476258061826229,3840.0,983040.0,648.0,165888.0
200,ME-DOL-ZO,19,0.03,primary,True,792.0,202752.0,0.0291571523994207,3840.0,983040.0,792.0,202752.0
