dataset,candidate_id,candidate_parameters,log_epsilon_score,log_epsilon_score_std,epsilon_25_mean,epsilon_50_mean,epsilon_75_mean,epsilon_100_mean,epsilon_100_std,final_depth_mean,final_work_mean,seed_count,rank
a9a,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 1}",-3.449595353097179,0.06977617657139824,0.073879000544548,0.03464906662702556,0.023744045943021718,0.01703031025826926,0.0015164912150316527,7680.0,983040.0,5,1
a9a,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",-3.4227290330450315,0.04647560414984171,0.05788292288780208,0.02878521233797072,0.026298700645565942,0.0262567207217216,0.0028929633491527984,7680.0,983040.0,5,2
a9a,NOG-ZO__M-1__data_B_total-64__eta-9em06__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 1}",-2.943905520225281,0.04373060177516054,0.06084389910101888,0.0498785831034183,0.053676594048738445,0.0479389294981956,0.005718010204979538,7680.0,983040.0,5,3
a9a,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 1}",-2.8332368790966136,0.035193953624035997,0.36702199578285216,0.039335985481739,0.030263138934969857,0.027553832903504338,0.0027531699466928614,7680.0,983040.0,5,4
a9a,NOG-ZO__M-1__data_B_total-128__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 1}",-2.8109589657462335,0.0444820707376823,0.36702199578285216,0.052295327931642474,0.027996081486344297,0.02449451573193068,0.0019166178858548166,3840.0,983040.0,5,5
a9a,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 2}",-2.8109589657462335,0.0444820707376823,0.36702199578285216,0.052295327931642474,0.027996081486344297,0.02449451573193068,0.0019166178858548166,3840.0,983040.0,5,6
a9a,NOG-ZO__M-2__data_B_total-64__eta-3em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 1}",-2.8108416449135034,0.03517526158038567,0.36702199578285216,0.047433022409677464,0.02845012284815306,0.02670293301343914,0.0035560133891040053,7680.0,983040.0,5,7
a9a,NOG-ZO__M-2__data_B_total-64__eta-9em06__smooth_B-1,"{""M"": 2, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 1}",-2.4554957005380773,0.04042467584747623,0.36702199578285216,0.09188479185104363,0.05825773105025288,0.027994129434227875,0.0033802624217914717,7680.0,983040.0,5,8
a9a,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 1}",-2.338965342602425,0.026533125159012346,0.36702199578285216,0.2424772977828979,0.03444079309701914,0.028311431780457457,0.002019068004368562,3840.0,983040.0,5,9
a9a,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 2}",-2.338965342602425,0.026533125159012346,0.36702199578285216,0.2424772977828979,0.03444079309701914,0.028311431780457457,0.002019068004368562,3840.0,983040.0,5,10
a9a,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 1}",-2.3290734708486776,0.019756136231254832,0.36702199578285216,0.08721717298030848,0.06625651642680164,0.04263409674167628,0.003996810479456458,3840.0,983040.0,5,11
a9a,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 2}",-2.3290734708486776,0.019756136231254832,0.36702199578285216,0.08721717298030848,0.06625651642680164,0.04263409674167628,0.003996810479456458,3840.0,983040.0,5,12
a9a,NOG-ZO__M-2__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",-2.319015512086681,0.017772259170532944,0.36702199578285216,0.23623515665531153,0.0363801874220371,0.029779686033725716,0.0020867954000779974,7680.0,983040.0,5,13
a9a,NOG-ZO__M-1__data_B_total-128__eta-9em06__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 1}",-2.1433597796025916,0.012857963289085098,0.36702199578285216,0.06407526880502694,0.14312974214553828,0.0564304322004318,0.0050561966948780915,3840.0,983040.0,5,14
a9a,NOG-ZO__M-1__data_B_total-64__eta-9em06__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 2}",-2.1433597796025916,0.012857963289085098,0.36702199578285216,0.06407526880502694,0.14312974214553828,0.0564304322004318,0.0050561966948780915,3840.0,983040.0,5,15
a9a,NOG-ZO__M-4__data_B_total-64__eta-9em06__smooth_B-1,"{""M"": 4, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 1}",-1.6003226486454376,0.01623034060581121,0.36702199578285216,0.36702199578285216,0.28473002314567564,0.043444394320249505,0.00428052066688422,7678.0,982784.0,5,16
a9a,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 1}",-1.5839757814097002,0.00870583413889662,0.36702199578285216,0.36702199578285216,0.29817882776260374,0.0441493414342403,0.002024680803946175,3840.0,983040.0,5,17
a9a,NOG-ZO__M-2__data_B_total-64__eta-3em05__smooth_B-2,"{""M"": 2, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 2}",-1.5839757814097002,0.00870583413889662,0.36702199578285216,0.36702199578285216,0.29817882776260374,0.0441493414342403,0.002024680803946175,3840.0,983040.0,5,18
a9a,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 2}",-1.5242704865108316,0.010319107234123546,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.04551635086536402,0.0011554443621428418,1920.0,983040.0,5,19
a9a,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 1}",-1.5242704865108316,0.010319107234123546,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.04551635086536402,0.0011554443621428418,1920.0,983040.0,5,20
a9a,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 4}",-1.5242704865108316,0.010319107234123546,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.04551635086536402,0.0011554443621428418,1920.0,983040.0,5,21
a9a,NOG-ZO__M-1__data_B_total-128__eta-9em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 2}",-1.520119380226849,0.019919040131781626,0.36702199578285216,0.36702199578285216,0.3302683293819427,0.05156067907810208,0.004207926314419932,1920.0,983040.0,5,22
a9a,NOG-ZO__M-1__data_B_total-256__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 1}",-1.520119380226849,0.019919040131781626,0.36702199578285216,0.36702199578285216,0.3302683293819427,0.05156067907810208,0.004207926314419932,1920.0,983040.0,5,23
a9a,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 4}",-1.520119380226849,0.019919040131781626,0.36702199578285216,0.36702199578285216,0.3302683293819427,0.05156067907810208,0.004207926314419932,1920.0,983040.0,5,24
a9a,NOG-ZO__M-2__data_B_total-128__eta-9em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 1}",-1.5110925601633736,0.008216275650365566,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.04797680974006646,0.001057641254898245,3840.0,983040.0,5,25
a9a,NOG-ZO__M-2__data_B_total-64__eta-9em05__smooth_B-2,"{""M"": 2, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 2}",-1.5110925601633736,0.008216275650365566,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.04797680974006646,0.001057641254898245,3840.0,983040.0,5,26
a9a,NOG-ZO__M-4__data_B_total-64__eta-3em05__smooth_B-1,"{""M"": 4, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 1}",-1.4427930999165968,0.02780263457786547,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.06321894153952592,0.0053647075584914335,7678.0,982784.0,5,27
a9a,NOG-ZO__M-2__data_B_total-128__eta-9em06__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 1}",-1.3878305184752315,0.007426884889795162,0.36702199578285216,0.36702199578285216,0.2846484541893005,0.10131953954696651,0.0037797574036668932,3840.0,983040.0,5,28
a9a,NOG-ZO__M-2__data_B_total-64__eta-9em06__smooth_B-2,"{""M"": 2, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 2}",-1.3878305184752315,0.007426884889795162,0.36702199578285216,0.36702199578285216,0.2846484541893005,0.10131953954696651,0.0037797574036668932,3840.0,983040.0,5,29
a9a,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 2}",-1.3365684910909366,0.008092673777184803,0.36702199578285216,0.36702199578285216,0.3303820133209229,0.10717399865388866,0.00426033441562641,1920.0,983040.0,5,30
a9a,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 1}",-1.3365684910909366,0.008092673777184803,0.36702199578285216,0.36702199578285216,0.3303820133209229,0.10717399865388866,0.00426033441562641,1920.0,983040.0,5,31
a9a,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 4}",-1.3365684910909366,0.008092673777184803,0.36702199578285216,0.36702199578285216,0.3303820133209229,0.10717399865388866,0.00426033441562641,1920.0,983040.0,5,32
a9a,NOG-ZO__M-1__data_B_total-128__eta-9em06__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 2}",-1.3267166748691568,0.006910878882110676,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.10036368668079369,0.004400566913970038,1920.0,983040.0,5,33
a9a,NOG-ZO__M-1__data_B_total-256__eta-9em06__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 1}",-1.3267166748691568,0.006910878882110676,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.10036368668079369,0.004400566913970038,1920.0,983040.0,5,34
a9a,NOG-ZO__M-1__data_B_total-64__eta-9em06__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 4}",-1.3267166748691568,0.006910878882110676,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.10036368668079369,0.004400566913970038,1920.0,983040.0,5,35
a9a,NOG-ZO__M-1__data_B_total-64__eta-0p0009__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 1}",-1.2802293315726263,0.017276490435006658,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.12088567465543743,0.005615362832528634,7680.0,983040.0,5,36
a9a,NOG-ZO__M-1__data_B_total-128__eta-0p0009__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 1}",-1.0983906960816605,0.009952420292594268,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.2500008046627044,0.004551200131904814,3840.0,983040.0,5,37
a9a,NOG-ZO__M-1__data_B_total-64__eta-0p0009__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 2}",-1.0983906960816605,0.009952420292594268,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.2500008046627044,0.004551200131904814,3840.0,983040.0,5,38
a9a,NOG-ZO__M-4__data_B_total-256__eta-0p0003__smooth_B-8,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,238.0,974848.0,5,39
a9a,NOG-ZO__M-4__data_B_total-256__eta-0p0009__smooth_B-8,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,238.0,974848.0,5,40
a9a,NOG-ZO__M-4__data_B_total-256__eta-3em05__smooth_B-8,"{""M"": 4, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,238.0,974848.0,5,41
a9a,NOG-ZO__M-4__data_B_total-256__eta-9em05__smooth_B-8,"{""M"": 4, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,238.0,974848.0,5,42
a9a,NOG-ZO__M-4__data_B_total-256__eta-9em06__smooth_B-8,"{""M"": 4, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,238.0,974848.0,5,43
a9a,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,240.0,983040.0,5,44
a9a,NOG-ZO__M-1__data_B_total-256__eta-0p0009__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,240.0,983040.0,5,45
a9a,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,240.0,983040.0,5,46
a9a,NOG-ZO__M-1__data_B_total-256__eta-9em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,240.0,983040.0,5,47
a9a,NOG-ZO__M-1__data_B_total-256__eta-9em06__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,240.0,983040.0,5,48
a9a,NOG-ZO__M-2__data_B_total-256__eta-0p0003__smooth_B-8,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,240.0,983040.0,5,49
a9a,NOG-ZO__M-2__data_B_total-256__eta-0p0009__smooth_B-8,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,240.0,983040.0,5,50
a9a,NOG-ZO__M-2__data_B_total-256__eta-3em05__smooth_B-8,"{""M"": 2, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,240.0,983040.0,5,51
a9a,NOG-ZO__M-2__data_B_total-256__eta-9em05__smooth_B-8,"{""M"": 2, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,240.0,983040.0,5,52
a9a,NOG-ZO__M-2__data_B_total-256__eta-9em06__smooth_B-8,"{""M"": 2, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,240.0,983040.0,5,53
a9a,NOG-ZO__M-4__data_B_total-128__eta-0p0003__smooth_B-8,"{""M"": 4, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,478.0,978944.0,5,54
a9a,NOG-ZO__M-4__data_B_total-128__eta-0p0009__smooth_B-8,"{""M"": 4, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,478.0,978944.0,5,55
a9a,NOG-ZO__M-4__data_B_total-128__eta-3em05__smooth_B-8,"{""M"": 4, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,478.0,978944.0,5,56
a9a,NOG-ZO__M-4__data_B_total-128__eta-9em05__smooth_B-8,"{""M"": 4, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,478.0,978944.0,5,57
a9a,NOG-ZO__M-4__data_B_total-128__eta-9em06__smooth_B-8,"{""M"": 4, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,478.0,978944.0,5,58
a9a,NOG-ZO__M-4__data_B_total-256__eta-0p0003__smooth_B-4,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,478.0,978944.0,5,59
a9a,NOG-ZO__M-4__data_B_total-256__eta-0p0009__smooth_B-4,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,478.0,978944.0,5,60
a9a,NOG-ZO__M-4__data_B_total-256__eta-3em05__smooth_B-4,"{""M"": 4, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,478.0,978944.0,5,61
a9a,NOG-ZO__M-4__data_B_total-256__eta-9em05__smooth_B-4,"{""M"": 4, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,478.0,978944.0,5,62
a9a,NOG-ZO__M-4__data_B_total-256__eta-9em06__smooth_B-4,"{""M"": 4, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,478.0,978944.0,5,63
a9a,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,64
a9a,NOG-ZO__M-1__data_B_total-128__eta-0p0009__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,65
a9a,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,66
a9a,NOG-ZO__M-1__data_B_total-128__eta-9em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,67
a9a,NOG-ZO__M-1__data_B_total-128__eta-9em06__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,68
a9a,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,69
a9a,NOG-ZO__M-1__data_B_total-256__eta-0p0009__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,70
a9a,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,71
a9a,NOG-ZO__M-1__data_B_total-256__eta-9em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,72
a9a,NOG-ZO__M-1__data_B_total-256__eta-9em06__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,73
a9a,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,74
a9a,NOG-ZO__M-2__data_B_total-128__eta-0p0009__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,75
a9a,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,76
a9a,NOG-ZO__M-2__data_B_total-128__eta-9em05__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,77
a9a,NOG-ZO__M-2__data_B_total-128__eta-9em06__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,78
a9a,NOG-ZO__M-2__data_B_total-256__eta-0p0003__smooth_B-4,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,79
a9a,NOG-ZO__M-2__data_B_total-256__eta-0p0009__smooth_B-4,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,80
a9a,NOG-ZO__M-2__data_B_total-256__eta-3em05__smooth_B-4,"{""M"": 2, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,81
a9a,NOG-ZO__M-2__data_B_total-256__eta-9em05__smooth_B-4,"{""M"": 2, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,82
a9a,NOG-ZO__M-2__data_B_total-256__eta-9em06__smooth_B-4,"{""M"": 2, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,480.0,983040.0,5,83
a9a,NOG-ZO__M-4__data_B_total-128__eta-0p0003__smooth_B-4,"{""M"": 4, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,84
a9a,NOG-ZO__M-4__data_B_total-128__eta-0p0009__smooth_B-4,"{""M"": 4, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,85
