worker_count,method,formal_seed,epsilon,scope,hit,first_hit_depth,first_hit_work,first_hit_per_worker_work,first_hit_stat_proxy,censor_depth,censor_work,censor_per_worker_work,capped_depth,capped_work,capped_per_worker_work
4,NOG-ZO,7,0.03,descriptive,True,228.0,233472.0,58368.0,0.0277178268879652,960.0,983040.0,245760.0,228.0,233472.0,58368.0
4,NOG-ZO,7,0.02,descriptive,True,236.0,241664.0,60416.0,0.0181896854192018,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,7,0.018,descriptive,True,240.0,245760.0,61440.0,0.0148822385817766,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,7,0.016,descriptive,True,240.0,245760.0,61440.0,0.0148822385817766,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,7,0.015,descriptive,True,240.0,245760.0,61440.0,0.0148822385817766,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,7,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,8,0.05,primary,True,212.0,217088.0,54272.0,0.0496289022266864,960.0,983040.0,245760.0,212.0,217088.0,54272.0
4,NOG-ZO,8,0.03,descriptive,True,228.0,233472.0,58368.0,0.0267827529460191,960.0,983040.0,245760.0,228.0,233472.0,58368.0
4,NOG-ZO,8,0.02,descriptive,True,236.0,241664.0,60416.0,0.0188584774732589,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,8,0.018,descriptive,True,240.0,245760.0,61440.0,0.0156020689755678,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,8,0.016,descriptive,True,240.0,245760.0,61440.0,0.0156020689755678,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,8,0.015,descriptive,True,244.0,249856.0,62464.0,0.014350944198668,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,8,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,9,0.05,primary,True,212.0,217088.0,54272.0,0.0497357808053493,960.0,983040.0,245760.0,212.0,217088.0,54272.0
4,NOG-ZO,9,0.03,descriptive,True,228.0,233472.0,58368.0,0.0279222410172224,960.0,983040.0,245760.0,228.0,233472.0,58368.0
4,NOG-ZO,9,0.02,descriptive,True,236.0,241664.0,60416.0,0.0189260244369506,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,9,0.018,descriptive,True,240.0,245760.0,61440.0,0.0157065764069557,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,9,0.016,descriptive,True,240.0,245760.0,61440.0,0.0157065764069557,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,9,0.015,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,9,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,10,0.05,primary,True,212.0,217088.0,54272.0,0.049507301300764,960.0,983040.0,245760.0,212.0,217088.0,54272.0
4,NOG-ZO,10,0.03,descriptive,True,228.0,233472.0,58368.0,0.0269362479448318,960.0,983040.0,245760.0,228.0,233472.0,58368.0
4,NOG-ZO,10,0.02,descriptive,True,236.0,241664.0,60416.0,0.018279617652297,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,10,0.018,descriptive,True,240.0,245760.0,61440.0,0.0152877867221832,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,10,0.016,descriptive,True,240.0,245760.0,61440.0,0.0152877867221832,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,10,0.015,descriptive,True,244.0,249856.0,62464.0,0.0137057891115546,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,10,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,11,0.05,primary,True,212.0,217088.0,54272.0,0.047816090285778,960.0,983040.0,245760.0,212.0,217088.0,54272.0
4,NOG-ZO,11,0.03,descriptive,True,228.0,233472.0,58368.0,0.0262510105967521,960.0,983040.0,245760.0,228.0,233472.0,58368.0
4,NOG-ZO,11,0.02,descriptive,True,236.0,241664.0,60416.0,0.0175901763141155,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,11,0.018,descriptive,True,236.0,241664.0,60416.0,0.0175901763141155,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,11,0.016,descriptive,True,240.0,245760.0,61440.0,0.0151093499734997,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,11,0.015,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,11,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,12,0.05,primary,True,216.0,221184.0,55296.0,0.0462645217776298,960.0,983040.0,245760.0,216.0,221184.0,55296.0
4,NOG-ZO,12,0.03,descriptive,True,228.0,233472.0,58368.0,0.0295072682201862,960.0,983040.0,245760.0,228.0,233472.0,58368.0
4,NOG-ZO,12,0.02,descriptive,True,240.0,245760.0,61440.0,0.0162158887833356,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,12,0.018,descriptive,True,240.0,245760.0,61440.0,0.0162158887833356,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,12,0.016,descriptive,True,244.0,249856.0,62464.0,0.0139717599377036,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,12,0.015,descriptive,True,244.0,249856.0,62464.0,0.0139717599377036,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,12,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,13,0.05,primary,True,216.0,221184.0,55296.0,0.0491802431643009,960.0,983040.0,245760.0,216.0,221184.0,55296.0
4,NOG-ZO,13,0.03,descriptive,True,232.0,237568.0,59392.0,0.0278542656451463,960.0,983040.0,245760.0,232.0,237568.0,59392.0
4,NOG-ZO,13,0.02,descriptive,True,240.0,245760.0,61440.0,0.0188329741358757,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,13,0.018,descriptive,True,244.0,249856.0,62464.0,0.0154998172074556,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,13,0.016,descriptive,True,244.0,249856.0,62464.0,0.0154998172074556,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,13,0.015,descriptive,True,248.0,253952.0,63488.0,0.0138283716514706,960.0,983040.0,245760.0,248.0,253952.0,63488.0
4,NOG-ZO,13,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,14,0.05,primary,True,212.0,217088.0,54272.0,0.0464118309319019,960.0,983040.0,245760.0,212.0,217088.0,54272.0
4,NOG-ZO,14,0.03,descriptive,True,228.0,233472.0,58368.0,0.0252797231078147,960.0,983040.0,245760.0,228.0,233472.0,58368.0
4,NOG-ZO,14,0.02,descriptive,True,236.0,241664.0,60416.0,0.0175870954990386,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,14,0.018,descriptive,True,236.0,241664.0,60416.0,0.0175870954990386,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,14,0.016,descriptive,True,240.0,245760.0,61440.0,0.0154970278963446,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,14,0.015,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,14,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,15,0.05,primary,True,216.0,221184.0,55296.0,0.0479254685342311,960.0,983040.0,245760.0,216.0,221184.0,55296.0
4,NOG-ZO,15,0.03,descriptive,True,232.0,237568.0,59392.0,0.026225060224533,960.0,983040.0,245760.0,232.0,237568.0,59392.0
4,NOG-ZO,15,0.02,descriptive,True,240.0,245760.0,61440.0,0.0179134234786033,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,15,0.018,descriptive,True,240.0,245760.0,61440.0,0.0179134234786033,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,15,0.016,descriptive,True,244.0,249856.0,62464.0,0.0150857381522655,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,15,0.015,descriptive,True,248.0,253952.0,63488.0,0.0141108622774481,960.0,983040.0,245760.0,248.0,253952.0,63488.0
4,NOG-ZO,15,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,16,0.05,primary,True,212.0,217088.0,54272.0,0.0495070777833461,960.0,983040.0,245760.0,212.0,217088.0,54272.0
4,NOG-ZO,16,0.03,descriptive,True,228.0,233472.0,58368.0,0.0276376847177743,960.0,983040.0,245760.0,228.0,233472.0,58368.0
4,NOG-ZO,16,0.02,descriptive,True,236.0,241664.0,60416.0,0.019213018938899,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,16,0.018,descriptive,True,240.0,245760.0,61440.0,0.0162275172770023,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,16,0.016,descriptive,True,244.0,249856.0,62464.0,0.0150709962472319,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,16,0.015,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,16,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,17,0.05,primary,True,216.0,221184.0,55296.0,0.0472060143947601,960.0,983040.0,245760.0,216.0,221184.0,55296.0
4,NOG-ZO,17,0.03,descriptive,True,232.0,237568.0,59392.0,0.0257029216736555,960.0,983040.0,245760.0,232.0,237568.0,59392.0
4,NOG-ZO,17,0.02,descriptive,True,240.0,245760.0,61440.0,0.0169275645166635,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,17,0.018,descriptive,True,240.0,245760.0,61440.0,0.0169275645166635,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,17,0.016,descriptive,True,244.0,249856.0,62464.0,0.0142062492668628,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,17,0.015,descriptive,True,244.0,249856.0,62464.0,0.0142062492668628,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,17,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,18,0.05,primary,True,212.0,217088.0,54272.0,0.0482631921768188,960.0,983040.0,245760.0,212.0,217088.0,54272.0
4,NOG-ZO,18,0.03,descriptive,True,228.0,233472.0,58368.0,0.0260529685765504,960.0,983040.0,245760.0,228.0,233472.0,58368.0
4,NOG-ZO,18,0.02,descriptive,True,236.0,241664.0,60416.0,0.0172373093664646,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,18,0.018,descriptive,True,236.0,241664.0,60416.0,0.0172373093664646,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,18,0.016,descriptive,True,240.0,245760.0,61440.0,0.0146801192313432,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,18,0.015,descriptive,True,240.0,245760.0,61440.0,0.0146801192313432,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,18,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,NOG-ZO,19,0.05,primary,True,216.0,221184.0,55296.0,0.0458225384354591,960.0,983040.0,245760.0,216.0,221184.0,55296.0
4,NOG-ZO,19,0.03,descriptive,True,228.0,233472.0,58368.0,0.0293526761233806,960.0,983040.0,245760.0,228.0,233472.0,58368.0
4,NOG-ZO,19,0.02,descriptive,True,236.0,241664.0,60416.0,0.0196402091532945,960.0,983040.0,245760.0,236.0,241664.0,60416.0
4,NOG-ZO,19,0.018,descriptive,True,240.0,245760.0,61440.0,0.0162978898733854,960.0,983040.0,245760.0,240.0,245760.0,61440.0
4,NOG-ZO,19,0.016,descriptive,True,244.0,249856.0,62464.0,0.0137917874380946,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,19,0.015,descriptive,True,244.0,249856.0,62464.0,0.0137917874380946,960.0,983040.0,245760.0,244.0,249856.0,62464.0
4,NOG-ZO,19,0.01,descriptive,False,,,,,960.0,983040.0,245760.0,960.0,983040.0,245760.0
4,ME-DOL-ZO,0,0.05,primary,True,372.0,47616.0,11904.0,0.0493230037391185,7680.0,983040.0,245760.0,372.0,47616.0,11904.0
4,ME-DOL-ZO,0,0.03,descriptive,True,492.0,62976.0,15744.0,0.0297082848846912,7680.0,983040.0,245760.0,492.0,62976.0,15744.0
4,ME-DOL-ZO,0,0.02,descriptive,True,756.0,96768.0,24192.0,0.0195309855043888,7680.0,983040.0,245760.0,756.0,96768.0,24192.0
4,ME-DOL-ZO,0,0.018,descriptive,True,1068.0,136704.0,34176.0,0.0177489258348941,7680.0,983040.0,245760.0,1068.0,136704.0,34176.0
4,ME-DOL-ZO,0,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,0,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,0,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,1,0.05,primary,True,348.0,44544.0,11136.0,0.0482813417911529,7680.0,983040.0,245760.0,348.0,44544.0,11136.0
4,ME-DOL-ZO,1,0.03,descriptive,True,540.0,69120.0,17280.0,0.0294071640819311,7680.0,983040.0,245760.0,540.0,69120.0,17280.0
4,ME-DOL-ZO,1,0.02,descriptive,True,852.0,109056.0,27264.0,0.0199319086968898,7680.0,983040.0,245760.0,852.0,109056.0,27264.0
4,ME-DOL-ZO,1,0.018,descriptive,True,4380.0,560640.0,140160.0,0.0177280828356742,7680.0,983040.0,245760.0,4380.0,560640.0,140160.0
4,ME-DOL-ZO,1,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,1,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,1,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,2,0.05,primary,True,372.0,47616.0,11904.0,0.0433906354010105,7680.0,983040.0,245760.0,372.0,47616.0,11904.0
4,ME-DOL-ZO,2,0.03,descriptive,True,468.0,59904.0,14976.0,0.0260986238718032,7680.0,983040.0,245760.0,468.0,59904.0,14976.0
4,ME-DOL-ZO,2,0.02,descriptive,True,4140.0,529920.0,132480.0,0.0190668012946844,7680.0,983040.0,245760.0,4140.0,529920.0,132480.0
4,ME-DOL-ZO,2,0.018,descriptive,True,6612.0,846336.0,211584.0,0.0179750230163335,7680.0,983040.0,245760.0,6612.0,846336.0,211584.0
4,ME-DOL-ZO,2,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,2,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,2,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,3,0.05,primary,True,372.0,47616.0,11904.0,0.0448862798511981,7680.0,983040.0,245760.0,372.0,47616.0,11904.0
4,ME-DOL-ZO,3,0.03,descriptive,True,444.0,56832.0,14208.0,0.0283848736435174,7680.0,983040.0,245760.0,444.0,56832.0,14208.0
4,ME-DOL-ZO,3,0.02,descriptive,True,804.0,102912.0,25728.0,0.0196984242647886,7680.0,983040.0,245760.0,804.0,102912.0,25728.0
4,ME-DOL-ZO,3,0.018,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,3,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,3,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,3,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,4,0.05,primary,True,372.0,47616.0,11904.0,0.0418139919638633,7680.0,983040.0,245760.0,372.0,47616.0,11904.0
4,ME-DOL-ZO,4,0.03,descriptive,True,468.0,59904.0,14976.0,0.0294956881552934,7680.0,983040.0,245760.0,468.0,59904.0,14976.0
4,ME-DOL-ZO,4,0.02,descriptive,True,1740.0,222720.0,55680.0,0.0194619577378034,7680.0,983040.0,245760.0,1740.0,222720.0,55680.0
4,ME-DOL-ZO,4,0.018,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,4,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,4,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,4,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,5,0.05,primary,True,348.0,44544.0,11136.0,0.0463546402752399,7680.0,983040.0,245760.0,348.0,44544.0,11136.0
4,ME-DOL-ZO,5,0.03,descriptive,True,468.0,59904.0,14976.0,0.027149086818099,7680.0,983040.0,245760.0,468.0,59904.0,14976.0
4,ME-DOL-ZO,5,0.02,descriptive,True,2052.0,262656.0,65664.0,0.0198469925671815,7680.0,983040.0,245760.0,2052.0,262656.0,65664.0
4,ME-DOL-ZO,5,0.018,descriptive,True,3036.0,388608.0,97152.0,0.0177026707679033,7680.0,983040.0,245760.0,3036.0,388608.0,97152.0
4,ME-DOL-ZO,5,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,5,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,5,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,6,0.05,primary,True,372.0,47616.0,11904.0,0.0488304048776626,7680.0,983040.0,245760.0,372.0,47616.0,11904.0
4,ME-DOL-ZO,6,0.03,descriptive,True,444.0,56832.0,14208.0,0.0277656484395265,7680.0,983040.0,245760.0,444.0,56832.0,14208.0
4,ME-DOL-ZO,6,0.02,descriptive,True,3420.0,437760.0,109440.0,0.0197653155773878,7680.0,983040.0,245760.0,3420.0,437760.0,109440.0
4,ME-DOL-ZO,6,0.018,descriptive,True,5724.0,732672.0,183168.0,0.0179106835275888,7680.0,983040.0,245760.0,5724.0,732672.0,183168.0
4,ME-DOL-ZO,6,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,6,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,6,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,7,0.05,primary,True,396.0,50688.0,12672.0,0.0460779182612896,7680.0,983040.0,245760.0,396.0,50688.0,12672.0
4,ME-DOL-ZO,7,0.03,descriptive,True,540.0,69120.0,17280.0,0.0264717750251293,7680.0,983040.0,245760.0,540.0,69120.0,17280.0
4,ME-DOL-ZO,7,0.02,descriptive,True,1836.0,235008.0,58752.0,0.0197321698069572,7680.0,983040.0,245760.0,1836.0,235008.0,58752.0
4,ME-DOL-ZO,7,0.018,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,7,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,7,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,7,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,8,0.05,primary,True,396.0,50688.0,12672.0,0.0451477877795696,7680.0,983040.0,245760.0,396.0,50688.0,12672.0
4,ME-DOL-ZO,8,0.03,descriptive,True,540.0,69120.0,17280.0,0.026878535747528,7680.0,983040.0,245760.0,540.0,69120.0,17280.0
4,ME-DOL-ZO,8,0.02,descriptive,True,948.0,121344.0,30336.0,0.0195018015801906,7680.0,983040.0,245760.0,948.0,121344.0,30336.0
4,ME-DOL-ZO,8,0.018,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,8,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,8,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,8,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,9,0.05,primary,True,348.0,44544.0,11136.0,0.0497586280107498,7680.0,983040.0,245760.0,348.0,44544.0,11136.0
4,ME-DOL-ZO,9,0.03,descriptive,True,444.0,56832.0,14208.0,0.027438772842288,7680.0,983040.0,245760.0,444.0,56832.0,14208.0
4,ME-DOL-ZO,9,0.02,descriptive,True,1908.0,244224.0,61056.0,0.0194596890360116,7680.0,983040.0,245760.0,1908.0,244224.0,61056.0
4,ME-DOL-ZO,9,0.018,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,9,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,9,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,9,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,10,0.05,primary,True,396.0,50688.0,12672.0,0.0478060021996498,7680.0,983040.0,245760.0,396.0,50688.0,12672.0
4,ME-DOL-ZO,10,0.03,descriptive,True,516.0,66048.0,16512.0,0.0292791128158569,7680.0,983040.0,245760.0,516.0,66048.0,16512.0
4,ME-DOL-ZO,10,0.02,descriptive,True,756.0,96768.0,24192.0,0.0199159886687994,7680.0,983040.0,245760.0,756.0,96768.0,24192.0
4,ME-DOL-ZO,10,0.018,descriptive,True,1356.0,173568.0,43392.0,0.017273349687457,7680.0,983040.0,245760.0,1356.0,173568.0,43392.0
4,ME-DOL-ZO,10,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,10,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,10,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,11,0.05,primary,True,372.0,47616.0,11904.0,0.0480912216007709,7680.0,983040.0,245760.0,372.0,47616.0,11904.0
4,ME-DOL-ZO,11,0.03,descriptive,True,492.0,62976.0,15744.0,0.0283032841980457,7680.0,983040.0,245760.0,492.0,62976.0,15744.0
4,ME-DOL-ZO,11,0.02,descriptive,True,4164.0,532992.0,133248.0,0.0199528019875288,7680.0,983040.0,245760.0,4164.0,532992.0,133248.0
4,ME-DOL-ZO,11,0.018,descriptive,True,4668.0,597504.0,149376.0,0.017649982124567,7680.0,983040.0,245760.0,4668.0,597504.0,149376.0
4,ME-DOL-ZO,11,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,11,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,11,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,12,0.05,primary,True,444.0,56832.0,14208.0,0.0455817654728889,7680.0,983040.0,245760.0,444.0,56832.0,14208.0
4,ME-DOL-ZO,12,0.03,descriptive,True,612.0,78336.0,19584.0,0.0291798636317253,7680.0,983040.0,245760.0,612.0,78336.0,19584.0
4,ME-DOL-ZO,12,0.02,descriptive,True,2268.0,290304.0,72576.0,0.0198511742055416,7680.0,983040.0,245760.0,2268.0,290304.0,72576.0
4,ME-DOL-ZO,12,0.018,descriptive,True,4524.0,579072.0,144768.0,0.0174738802015781,7680.0,983040.0,245760.0,4524.0,579072.0,144768.0
4,ME-DOL-ZO,12,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,12,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,12,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,13,0.05,primary,True,348.0,44544.0,11136.0,0.0479725748300552,7680.0,983040.0,245760.0,348.0,44544.0,11136.0
4,ME-DOL-ZO,13,0.03,descriptive,True,420.0,53760.0,13440.0,0.0295522548258304,7680.0,983040.0,245760.0,420.0,53760.0,13440.0
4,ME-DOL-ZO,13,0.02,descriptive,True,1524.0,195072.0,48768.0,0.0199271962046623,7680.0,983040.0,245760.0,1524.0,195072.0,48768.0
4,ME-DOL-ZO,13,0.018,descriptive,True,1644.0,210432.0,52608.0,0.0175570622086524,7680.0,983040.0,245760.0,1644.0,210432.0,52608.0
4,ME-DOL-ZO,13,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,13,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,13,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,14,0.05,primary,True,372.0,47616.0,11904.0,0.0464332327246665,7680.0,983040.0,245760.0,372.0,47616.0,11904.0
4,ME-DOL-ZO,14,0.03,descriptive,True,516.0,66048.0,16512.0,0.0297073870897293,7680.0,983040.0,245760.0,516.0,66048.0,16512.0
4,ME-DOL-ZO,14,0.02,descriptive,True,780.0,99840.0,24960.0,0.0188497249037027,7680.0,983040.0,245760.0,780.0,99840.0,24960.0
4,ME-DOL-ZO,14,0.018,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,14,0.016,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,14,0.015,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,14,0.01,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
4,ME-DOL-ZO,15,0.05,primary,True,396.0,50688.0,12672.0,0.0457595810294151,7680.0,983040.0,245760.0,396.0,50688.0,12672.0
4,ME-DOL-ZO,15,0.03,descriptive,True,516.0,66048.0,16512.0,0.0280607007443904,7680.0,983040.0,245760.0,516.0,66048.0,16512.0
4,ME-DOL-ZO,15,0.02,descriptive,True,1908.0,244224.0,61056.0,0.019803175702691,7680.0,983040.0,245760.0,1908.0,244224.0,61056.0
4,ME-DOL-ZO,15,0.018,descriptive,False,,,,,7680.0,983040.0,245760.0,7680.0,983040.0,245760.0
