runtime_config_id,method,epsilon,worker_count,repeat,benchmark_seed,rounds,parameters,depth,total_work,per_worker_work,training_time,communication_time,communication_fraction,evaluation_time,end_to_end_time,non_training_overhead,final_stat_proxy,final_objective
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__runtime-be6f4a373a71,NOG-FO,0.009,32,1,0,960,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",962,246272,7696,88.87142676115036,12.038849920034409,0.13546367329501594,0.8898875862360001,96.16346469521523,6.402150347828865,0.007708754390478134,0.7144131064414978
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4__rounds-960__runtime-be6f4a373a71,NOG-FO,0.009,32,2,0,960,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}",962,246272,7696,90.0908278375864,12.722451150417328,0.14121805133540408,0.8900474309921265,97.50297258794308,6.522097319364548,0.007708754390478134,0.7144131064414978
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,1,0,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,1920,1920,116.6138966679573,0.2681717574596405,0.0022996552308274564,2.010729745030403,121.57109671831131,2.9464703053236008,0.010643712244927883,0.7208289504051208
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,1,1,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,1920,1920,16.655969187617302,0.22379833459854126,0.013436524292139162,1.5631043612957,21.150362819433212,2.9312892705202103,0.010643712244927883,0.7208289504051208
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,1,2,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,1920,1920,17.225471153855324,0.22318649291992188,0.012956771453532598,1.5907289236783981,21.76975344121456,2.9535533636808395,0.010643712244927883,0.7208289504051208
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,2,0,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,3840,1920,27.602379336953163,1.4710234254598618,0.0532933558916243,1.6202588081359863,32.30230502784252,3.079666882753372,0.010375713929533958,0.7184750437736511
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,2,1,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,3840,1920,24.120694547891617,1.3811006993055344,0.05725791587648358,1.6073380410671234,29.72813668847084,4.0001040995121,0.010375713929533958,0.7184750437736511
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,2,2,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,3840,1920,28.650084421038628,1.40749953687191,0.049127238725982264,1.6770906150341034,34.39700862765312,4.069833591580391,0.010375713929533958,0.7184750437736511
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,4,0,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,7680,1920,36.77763286232948,2.991895020008087,0.08135094042641931,1.6671114414930344,42.69058778882027,4.245843484997749,0.009403219446539879,0.7178699374198914
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,4,1,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,7680,1920,30.4020444303751,3.069656655192375,0.10096875761833435,1.6786385029554367,36.28441569209099,4.203732758760452,0.009403219446539879,0.7178699374198914
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,4,2,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,7680,1920,59.975331246852875,3.201583221554756,0.05338166801242561,1.7877110689878464,66.08424654603004,4.321204230189323,0.009403219446539879,0.7178699374198914
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,8,0,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,15360,1920,66.95519396662712,6.0238939225673676,0.0899690310145303,1.7877840846776962,73.36006589233875,4.6170878410339355,0.008007253520190716,0.7178918123245239
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,8,1,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,15360,1920,51.25992260873318,5.502380430698395,0.10734273776997376,1.734706923365593,57.50577461719513,4.511145085096359,0.008007253520190716,0.7178918123245239
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,8,2,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,15360,1920,54.09659779071808,5.404190301895142,0.09989889424843637,1.6989363431930542,59.6000185161829,3.8044843822717667,0.008007253520190716,0.7178918123245239
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,16,0,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,30720,1920,118.70729157328606,12.011424079537392,0.10118522561119951,1.9197685271501541,126.52179265022278,5.894732549786568,0.00698100496083498,0.7177784442901611
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,16,1,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,30720,1920,90.24749924242496,11.674516648054123,0.12936110968231662,1.8187563866376877,97.49452944099903,5.4282738119363785,0.00698100496083498,0.7177784442901611
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,16,2,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,30720,1920,93.4490001052618,11.142632156610489,0.11923757497736014,1.8659340143203735,99.77454125881195,4.4596071392297745,0.00698100496083498,0.7177784442901611
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,32,0,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,61440,1920,164.86241944134235,24.044896215200424,0.1458482551492309,2.1628577262163162,174.00975342094898,6.984476253390312,0.007243712432682514,0.7177637815475464
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,32,1,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,61440,1920,167.87476873397827,24.883801817893982,0.1482283609714212,2.085196778178215,177.02601844072342,7.066052928566933,0.007243712432682514,0.7177637815475464
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__runtime-f1b9b7cb1027,ME-DOL-FO,0.008,32,2,0,1920,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,61440,1920,163.12946662306786,24.19634500145912,0.14832602289669694,2.110686406493187,172.75806026160717,7.517907232046127,0.007243712432682514,0.7177637815475464
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,1,0,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,492544,13.38303816318512,0.11992508172988892,0.008960975846260842,0.7783123105764389,17.082748889923096,2.921398416161537,0.007304214872419834,0.7155826687812805
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,1,1,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,492544,12.753330916166306,0.11968976259231567,0.009384980549716248,0.7566409409046173,16.430874675512314,2.920902818441391,0.007304214872419834,0.7155826687812805
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,1,2,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,492544,12.380782678723335,0.11507813632488251,0.009294899951894559,0.8035412728786469,16.13258709013462,2.9482631385326385,0.007304214872419834,0.7155826687812805
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,2,0,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,246272,19.71516241133213,1.0314710140228271,0.052318666846484875,0.7851340919733047,24.523216545581818,4.0229200422763824,0.007297162432223558,0.7156515717506409
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,2,1,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,246272,17.751022830605507,0.9965903759002686,0.05614270148884,0.781829908490181,22.48639003932476,3.9535373002290726,0.007297162432223558,0.7156515717506409
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,2,2,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,246272,17.617354661226273,1.0239625424146652,0.058122377740869716,0.7960768640041351,21.426732897758484,3.013301372528076,0.007297162432223558,0.7156515717506409
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,4,0,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,123136,25.144091561436653,2.233115494251251,0.0888127331542241,0.8376870006322861,30.16425159573555,4.182473033666611,0.007204555440694094,0.7155187726020813
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,4,1,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,123136,22.408825173974037,2.275852859020233,0.10156056113389847,0.8012341409921646,27.34946022927761,4.139400914311409,0.007204555440694094,0.7155187726020813
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,4,2,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,123136,43.99673420190811,2.3295224756002426,0.05294762254192977,0.9181663542985916,49.1142822355032,4.1993816792964935,0.007204555440694094,0.7155187726020813
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,8,0,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,61568,49.4158988147974,3.987963929772377,0.08070204176025625,0.9511315077543259,55.050802797079086,4.683772474527359,0.006818064022809267,0.7155718803405762
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,8,1,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,61568,34.33207248151302,4.0524662733078,0.11803733303574825,0.8639692515134811,38.78856272995472,3.592520996928215,0.006818064022809267,0.7155718803405762
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,8,2,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,61568,34.490672171115875,3.6990758180618286,0.10724858592809942,0.823717787861824,39.60335050523281,4.288960546255112,0.006818064022809267,0.7155718803405762
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,16,0,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,30784,76.68261367082596,6.469617709517479,0.08436876887490413,0.9837937206029892,82.64433990418911,4.977932512760162,0.006875349674373865,0.7154344916343689
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,16,1,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,30784,57.808984130620956,6.024955362081528,0.10422178235251425,0.8633160293102264,62.90454824268818,4.232248082756996,0.006875349674373865,0.7154344916343689
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,16,2,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,30784,126.72257307171822,6.863290414214134,0.054159967303772136,0.9294559359550476,132.6544442921877,5.002415284514427,0.006875349674373865,0.7154344916343689
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,32,0,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,15392,96.50715111196041,12.784186229109764,0.13246879720113697,0.8684020191431046,104.40628516674042,7.030732035636902,0.007025336846709251,0.7153980135917664
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,32,1,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,15392,92.53193645179272,12.73627881705761,0.1376419786015497,0.8702426254749298,100.02405926585197,6.621880188584328,0.007025336846709251,0.7153980135917664
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__runtime-cbb2f9ab5aca,NOG-FO,0.008,32,2,0,960,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",962,492544,15392,94.06087049841881,12.84171736240387,0.13652560617775425,0.8797865957021713,101.76381401717663,6.823156923055649,0.007025336846709251,0.7153980135917664
