candidate_id,method,epsilon,formal_seed,hit,censored,first_hit_iteration,first_hit_depth,first_hit_total_work,first_hit_per_worker_work,first_hit_training_time,first_hit_stat_proxy,final_iteration,final_depth,final_total_work,final_stat_proxy,parameters
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.01,101,True,False,56,58,7424,928,2.403039038181305,0.009679057635366917,960,962,123136,0.010618519969284534,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.01,102,True,False,56,58,7424,928,5.042419075965881,0.008606412447988987,960,962,123136,0.010531156323850155,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.009,100,False,True,,,,,,,960,962,123136,0.010168453678488731,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.009,101,False,True,,,,,,,960,962,123136,0.010618519969284534,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.009,102,True,False,56,58,7424,928,5.042419075965881,0.008606412447988987,960,962,123136,0.010531156323850155,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.008,100,False,True,,,,,,,960,962,123136,0.010168453678488731,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.008,101,False,True,,,,,,,960,962,123136,0.010618519969284534,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.008,102,False,True,,,,,,,960,962,123136,0.010531156323850155,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.0075,100,False,True,,,,,,,960,962,123136,0.010168453678488731,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.0075,101,False,True,,,,,,,960,962,123136,0.010618519969284534,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.0075,102,False,True,,,,,,,960,962,123136,0.010531156323850155,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.011,100,True,False,8,10,1280,160,0.6590185314416885,0.010132006369531155,960,962,123136,0.008266303688287735,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.011,101,True,False,8,10,1280,160,0.7625859528779984,0.01041439175605774,960,962,123136,0.00920156855136156,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.011,102,True,False,8,10,1280,160,0.622537761926651,0.010177740827202797,960,962,123136,0.008550414815545082,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.01,100,True,False,56,58,7424,928,3.2626752108335495,0.00968237966299057,960,962,123136,0.008266303688287735,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.01,101,True,False,56,58,7424,928,5.33944545686245,0.009111194871366024,960,962,123136,0.00920156855136156,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.01,102,True,False,56,58,7424,928,3.3901981711387634,0.008665274828672409,960,962,123136,0.008550414815545082,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.009,100,True,False,152,154,19712,2464,8.90046301484108,0.008708546869456768,960,962,123136,0.008266303688287735,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.009,101,True,False,392,394,50432,6304,25.94428715109825,0.008608147501945496,960,962,123136,0.00920156855136156,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.009,102,True,False,56,58,7424,928,3.3901981711387634,0.008665274828672409,960,962,123136,0.008550414815545082,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.008,100,False,True,,,,,,,960,962,123136,0.008266303688287735,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.008,101,False,True,,,,,,,960,962,123136,0.00920156855136156,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.008,102,False,True,,,,,,,960,962,123136,0.008550414815545082,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.0075,100,False,True,,,,,,,960,962,123136,0.008266303688287735,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.0075,101,False,True,,,,,,,960,962,123136,0.00920156855136156,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.0075,102,False,True,,,,,,,960,962,123136,0.008550414815545082,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.011,100,True,False,8,10,1280,160,0.5959302335977554,0.00994393602013588,960,962,123136,0.007527624256908894,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.011,101,True,False,8,10,1280,160,0.5397589355707169,0.010339207015931606,960,962,123136,0.008396259509027004,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.011,102,True,False,8,10,1280,160,4.442552253603935,0.010107845067977905,960,962,123136,0.007719893474131823,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.01,100,True,False,8,10,1280,160,0.5959302335977554,0.00994393602013588,960,962,123136,0.007527624256908894,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.01,101,True,False,56,58,7424,928,2.531896010041237,0.008678531274199486,960,962,123136,0.008396259509027004,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.01,102,True,False,56,58,7424,928,10.530694395303726,0.00819483958184719,960,962,123136,0.007719893474131823,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.009,100,True,False,56,58,7424,928,2.400409534573555,0.008528415113687515,960,962,123136,0.007527624256908894,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.009,101,True,False,56,58,7424,928,2.531896010041237,0.008678531274199486,960,962,123136,0.008396259509027004,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.009,102,True,False,56,58,7424,928,10.530694395303726,0.00819483958184719,960,962,123136,0.007719893474131823,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.008,100,True,False,200,202,25856,3232,8.193641722202301,0.007268526591360569,960,962,123136,0.007527624256908894,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.008,101,True,False,392,394,50432,6304,15.647793233394623,0.007714604027569294,960,962,123136,0.008396259509027004,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.008,102,True,False,104,106,13568,1696,15.085001200437546,0.007379546295851469,960,962,123136,0.007719893474131823,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}"
