candidate_id,method,epsilon,num_seeds,hit_count,hit_rate,full_hit,median_final_stat_proxy,parameters,median_depth,median_total_work,median_per_worker_work,median_training_time,pareto_frontier,selected,selection_status
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.0075,3,2,0.6666666666666666,False,0.007719893474131823,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",154.0,19712.0,2464.0,11.639321461319923,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.0075655714608728886,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",10,1280,160,2.0113057643175125,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.0075655714608728886,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",58,7424,928,4.417646825313568,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.0075655714608728886,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",58,7424,928,7.592347949743271,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.0075655714608728886,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",106,13568,1696,18.55462971329689,True,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.0075,3,3,1.0,True,0.0075655714608728886,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",202,25856,3232,33.30201707780361,True,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.009645498357713223,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",14,1792,224,1.26003897190094,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.009645498357713223,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",62,7936,992,4.3620059341192245,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.009645498357713223,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",350,44800,5600,18.338625580072403,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.008,3,0,0.0,False,0.009645498357713223,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",inf,inf,inf,inf,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.0075,3,0,0.0,False,0.009645498357713223,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",inf,inf,inf,inf,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.008050444535911083,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",14,1792,224,4.236512705683708,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.008050444535911083,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",62,7936,992,8.013051390647888,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.008050444535911083,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",62,7936,992,15.078297033905983,False,False,full-hit
