candidate_id,method,epsilon,formal_seed,hit,censored,first_hit_iteration,first_hit_depth,first_hit_total_work,first_hit_per_worker_work,first_hit_training_time,first_hit_stat_proxy,final_iteration,final_depth,final_total_work,final_stat_proxy,parameters
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.011,100,True,False,8,10,640,80,0.8105291128158569,0.00990446750074625,960,962,61568,0.00698764156550169,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.011,101,True,False,8,10,640,80,0.6843926161527634,0.010528391227126122,960,962,61568,0.008369890041649342,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.011,102,True,False,8,10,640,80,0.7787976413965225,0.01008627749979496,960,962,61568,0.008122613653540611,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.01,100,True,False,8,10,640,80,0.8105291128158569,0.00990446750074625,960,962,61568,0.00698764156550169,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.01,101,True,False,56,58,3712,464,3.3290188312530518,0.009309971705079079,960,962,61568,0.008369890041649342,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.01,102,True,False,56,58,3712,464,3.43242946267128,0.008975747041404247,960,962,61568,0.008122613653540611,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.009,100,True,False,56,58,3712,464,4.217231050133705,0.00885777547955513,960,962,61568,0.00698764156550169,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.009,101,True,False,104,106,6784,848,6.284822300076485,0.008440542034804821,960,962,61568,0.008369890041649342,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.009,102,True,False,56,58,3712,464,3.43242946267128,0.008975747041404247,960,962,61568,0.008122613653540611,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.008,100,True,False,200,202,12928,1616,14.332512393593788,0.007437204942107201,960,962,61568,0.00698764156550169,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.008,101,True,False,344,346,22144,2768,18.907178103923798,0.007980532944202423,960,962,61568,0.008369890041649342,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.008,102,True,False,152,154,9856,1232,8.799809202551842,0.007775003090500832,960,962,61568,0.008122613653540611,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.0075,100,True,False,200,202,12928,1616,14.332512393593788,0.007437204942107201,960,962,61568,0.00698764156550169,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.0075,101,False,True,,,,,,,960,962,61568,0.008369890041649342,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
