dataset,method,formal_seed,epsilon,hit,first_hit_depth,first_hit_work,hit_epsilon,capped_depth,capped_work,stage
synthetic_maxsinl1,current_NOG-opt,736,0.018,True,240,245760,0.01653015614,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.016,True,244,249856,0.0138179902,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.015,True,244,249856,0.0138179902,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.014,True,244,249856,0.0138179902,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.013,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.012,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.0115,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.011,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.01075,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.0105,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.01025,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.01,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.0095,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.009,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.008,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.007,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.006,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.005,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.004,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.003,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,736,0.002,False,,,0.02594343945,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.2,True,104,106496,0.1969641,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.18,True,124,126976,0.1757668108,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.16,True,140,143360,0.155887872,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.14,True,156,159744,0.1347414255,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.12,True,168,172032,0.1186583117,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.1,True,184,188416,0.09513758868,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.09,True,188,192512,0.08935407549,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.08,True,196,200704,0.07782994956,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.07,True,204,208896,0.06591713428,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.06,True,212,217088,0.05442422256,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.05,True,216,221184,0.04901916161,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.04,True,224,229376,0.03813664988,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.03,True,232,237568,0.02738155238,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.025,True,236,241664,0.02305985428,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.02,True,240,245760,0.01950171776,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.018,True,244,249856,0.0165799167,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.016,True,248,253952,0.01525243744,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.015,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.014,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.013,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.012,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.0115,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.011,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.01075,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.0105,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.01025,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.01,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.0095,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.009,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.008,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.007,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.006,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.005,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.004,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.003,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,737,0.002,False,,,0.02654791437,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.2,True,104,106496,0.1985214204,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.18,True,124,126976,0.1759259403,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.16,True,140,143360,0.1552931517,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.14,True,152,155648,0.1386419237,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.12,True,168,172032,0.1154161319,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.1,True,180,184320,0.09733207524,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.09,True,188,192512,0.08497896045,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.08,True,192,196608,0.0783424899,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.07,True,200,204800,0.06607544422,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.06,True,204,208896,0.05988260731,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.05,True,212,217088,0.04751354083,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.04,True,220,225280,0.03573421389,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.03,True,228,233472,0.02507058904,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.025,True,232,237568,0.01996975392,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.02,True,232,237568,0.01996975392,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.018,True,236,241664,0.01597458124,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.016,True,236,241664,0.01597458124,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.015,True,240,245760,0.01351484098,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.014,True,240,245760,0.01351484098,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.013,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.012,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.0115,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.011,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.01075,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.0105,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.01025,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.01,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.0095,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.009,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.008,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.007,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.006,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.005,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.004,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.003,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,738,0.002,False,,,0.02828221954,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.2,True,104,106496,0.1962502301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.18,True,120,122880,0.1786117852,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.16,True,136,139264,0.1586207747,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.14,True,152,155648,0.1373099238,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.12,True,168,172032,0.1143964529,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.1,True,180,184320,0.09645268321,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.09,True,188,192512,0.08528979868,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.08,True,192,196608,0.07967440039,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.07,True,200,204800,0.06723995507,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.06,True,208,212992,0.05626382306,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.05,True,212,217088,0.04972586781,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.04,True,220,225280,0.03853114322,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.03,True,228,233472,0.02836805768,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.025,True,232,237568,0.02329295315,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.02,True,236,241664,0.01953669637,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.018,True,240,245760,0.0159171056,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.016,True,240,245760,0.0159171056,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.015,True,244,249856,0.0140220644,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.014,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.013,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.012,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.0115,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.011,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.01075,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.0105,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.01025,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.01,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.0095,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.009,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.008,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.007,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.006,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.005,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.004,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.003,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,current_NOG-opt,739,0.002,False,,,0.02765132301,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.2,True,104,106496,0.1976595372,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.18,True,124,126976,0.1761541218,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.16,True,140,143360,0.1565416753,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.14,True,156,159744,0.135130465,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.12,True,168,172032,0.1186547354,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.1,True,184,188416,0.09590468556,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.09,True,188,192512,0.08967969567,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.08,True,196,200704,0.07761820406,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.07,True,204,208896,0.06664457172,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.06,True,212,217088,0.05509665981,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.05,True,216,221184,0.04906473309,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.04,True,224,229376,0.03705580533,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.03,True,232,237568,0.02678382024,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.025,True,236,241664,0.02232200652,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.02,True,240,245760,0.01849485561,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.018,True,244,249856,0.0152969854,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.016,True,244,249856,0.0152969854,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.015,True,248,253952,0.01401114371,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.014,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.013,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.012,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.0115,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.011,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.01075,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.0105,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.01025,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.01,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.0095,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.009,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.008,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.007,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.006,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.005,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.004,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.003,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,0,0.002,False,,,0.02979915962,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.2,True,104,106496,0.1978099048,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.18,True,124,126976,0.1754318327,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.16,True,140,143360,0.1560400128,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.14,True,152,155648,0.139570564,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.12,True,168,172032,0.1168949902,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.1,True,180,184320,0.09976190329,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.09,True,188,192512,0.08690866828,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.08,True,196,200704,0.07525380701,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.07,True,200,204800,0.06904613972,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.06,True,208,212992,0.0572963655,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.05,True,216,221184,0.04536830261,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.04,True,224,229376,0.03526871279,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.03,True,228,233472,0.02962361649,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.025,True,232,237568,0.02476943471,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.02,True,236,241664,0.01977326162,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.018,True,240,245760,0.01637754403,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.016,True,244,249856,0.01432855986,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.015,True,244,249856,0.01432855986,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.014,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.013,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.012,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.0115,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.011,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.01075,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.0105,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.01025,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.01,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.0095,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.009,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.008,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.007,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.006,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.005,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.004,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.003,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,1,0.002,False,,,0.02582867816,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.2,True,104,106496,0.1978310198,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.18,True,124,126976,0.1751220226,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.16,True,140,143360,0.154765591,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.14,True,152,155648,0.1390496194,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.12,True,168,172032,0.1157338843,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.1,True,180,184320,0.09843367338,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.09,True,188,192512,0.08615059406,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.08,True,196,200704,0.07445251942,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.07,True,200,204800,0.06767231971,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.06,True,208,212992,0.05646394193,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.05,True,216,221184,0.04435605928,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.04,True,220,225280,0.03892987594,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.03,True,228,233472,0.02847473323,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.025,True,232,237568,0.0238450747,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.02,True,236,241664,0.01980204694,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.018,True,240,245760,0.01634002663,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.016,True,244,249856,0.01485865097,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.015,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.014,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.013,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.012,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.0115,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.011,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.01075,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.0105,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.01025,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.01,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.0095,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.009,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.008,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.007,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.006,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.005,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.004,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.003,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,2,0.002,False,,,0.02736162581,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.2,True,100,102400,0.1998514831,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.18,True,120,122880,0.178076297,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.16,True,136,139264,0.1585799605,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.14,True,152,155648,0.137069568,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.12,True,168,172032,0.1148925647,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.1,True,180,184320,0.09782621264,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.09,True,188,192512,0.08555474132,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.08,True,196,200704,0.07401715964,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.07,True,200,204800,0.06887607276,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.06,True,208,212992,0.05684284493,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.05,True,216,221184,0.04537079483,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.04,True,220,225280,0.03960710391,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.03,True,228,233472,0.02893740311,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.025,True,232,237568,0.02334375866,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.02,True,236,241664,0.01883941144,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.018,True,240,245760,0.01563208178,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.016,True,240,245760,0.01563208178,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.015,True,244,249856,0.01322421245,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.014,True,244,249856,0.01322421245,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.013,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.012,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.0115,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.011,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.01075,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.0105,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.01025,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.01,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.0095,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.009,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.008,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.007,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.006,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.005,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.004,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.003,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,3,0.002,False,,,0.03257961944,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.2,True,100,102400,0.1997750252,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.18,True,120,122880,0.1783243716,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.16,True,136,139264,0.1591343582,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.14,True,152,155648,0.1380426288,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.12,True,168,172032,0.1155793741,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.1,True,180,184320,0.09872421622,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.09,True,188,192512,0.08719263226,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.08,True,196,200704,0.07564757764,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.07,True,200,204800,0.06983558089,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.06,True,208,212992,0.05898781121,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.05,True,216,221184,0.04718125239,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.04,True,224,229376,0.03592827171,960,983040,formal
synthetic_maxsinl1,latest_NOG-ZO,4,0.03,True,232,237568,0.0261211209,960,983040,formal
