dataset,method,iteration,depth,total_work,epsilon_mean,epsilon_ci_low,epsilon_ci_high,seed_count
a9a,current_NOG-opt,673,675,86400,0.3610625237,0.3583813384,0.3637437091,20
a9a,current_NOG-opt,769,771,98688,0.3610625237,0.3583813384,0.3637437091,20
a9a,current_NOG-opt,865,867,110976,0.3610625237,0.3583813384,0.3637437091,20
a9a,current_NOG-opt,961,963,123264,0.3610625252,0.3583813395,0.363743711,20
a9a,current_NOG-opt,1057,1059,135552,0.3610625252,0.3583813395,0.363743711,20
a9a,current_NOG-opt,1153,1155,147840,0.3610625252,0.3583813395,0.363743711,20
a9a,current_NOG-opt,1249,1251,160128,0.3610625252,0.3583813395,0.363743711,20
a9a,current_NOG-opt,1345,1347,172416,0.3610625252,0.3583813395,0.363743711,20
a9a,current_NOG-opt,1441,1443,184704,0.3468520984,0.3437181473,0.3499860495,20
a9a,current_NOG-opt,1537,1539,196992,0.287244013,0.2840737616,0.2904142643,20
a9a,current_NOG-opt,1633,1635,209280,0.1901192799,0.1865706937,0.1936678661,20
a9a,current_NOG-opt,1729,1731,221568,0.1116965257,0.1083068732,0.1150861782,20
a9a,current_NOG-opt,1825,1827,233856,0.05838751514,0.05650114868,0.06027388159,20
a9a,current_NOG-opt,1921,1923,246144,0.04956126828,0.04801798637,0.05110455019,20
a9a,current_NOG-opt,2017,2019,258432,0.05112380106,0.04822152624,0.05402607588,20
a9a,current_NOG-opt,2113,2115,270720,0.04794720653,0.04541674567,0.0504776674,20
a9a,current_NOG-opt,2209,2211,283008,0.04167832099,0.04002688802,0.04332975396,20
a9a,current_NOG-opt,2305,2307,295296,0.03690247405,0.03607891707,0.03772603104,20
a9a,current_NOG-opt,2401,2403,307584,0.03494928721,0.03426053125,0.03563804318,20
a9a,current_NOG-opt,2497,2499,319872,0.03439116096,0.03339385448,0.03538846744,20
a9a,current_NOG-opt,2593,2595,332160,0.03329739403,0.03217135047,0.03442343759,20
a9a,current_NOG-opt,2689,2691,344448,0.03213527724,0.03127461375,0.03299594073,20
a9a,current_NOG-opt,2785,2787,356736,0.03155483492,0.03060019131,0.03250947853,20
a9a,current_NOG-opt,2881,2883,369024,0.03148977058,0.03024603558,0.03273350558,20
a9a,current_NOG-opt,2977,2979,381312,0.03085024273,0.02930158689,0.03239889857,20
a9a,current_NOG-opt,3073,3075,393600,0.03070237264,0.02915450351,0.03225024177,20
a9a,current_NOG-opt,3169,3171,405888,0.02975260662,0.02842863955,0.03107657369,20
a9a,current_NOG-opt,3265,3267,418176,0.02841984546,0.02761108624,0.02922860467,20
a9a,current_NOG-opt,3361,3363,430464,0.02858426385,0.02774128658,0.02942724111,20
a9a,current_NOG-opt,3457,3459,442752,0.02846546555,0.02747167268,0.02945925842,20
a9a,current_NOG-opt,3553,3555,455040,0.02829132257,0.02709732178,0.02948532336,20
a9a,current_NOG-opt,3649,3651,467328,0.02845644401,0.02731295419,0.02959993384,20
a9a,current_NOG-opt,3745,3747,479616,0.02782212133,0.02687171999,0.02877252266,20
a9a,current_NOG-opt,3841,3843,491904,0.02738018287,0.02663806245,0.02812230329,20
a9a,current_NOG-opt,3937,3939,504192,0.02706352258,0.02601193019,0.02811511497,20
a9a,current_NOG-opt,4033,4035,516480,0.02730124639,0.0262166693,0.02838582348,20
a9a,current_NOG-opt,4129,4131,528768,0.02752656601,0.02625380044,0.02879933158,20
a9a,current_NOG-opt,4225,4227,541056,0.02720458228,0.02586184212,0.02854732244,20
a9a,current_NOG-opt,4321,4323,553344,0.0270662101,0.02529809822,0.02883432197,20
a9a,current_NOG-opt,4417,4419,565632,0.02712773345,0.0255826998,0.02867276711,20
a9a,current_NOG-opt,4513,4515,577920,0.02688888041,0.02548441042,0.02829335041,20
a9a,current_NOG-opt,4609,4611,590208,0.02643042915,0.02538581187,0.02747504642,20
a9a,current_NOG-opt,4705,4707,602496,0.02626572531,0.02527043288,0.02726101773,20
a9a,current_NOG-opt,4801,4803,614784,0.02587902648,0.02490666364,0.02685138933,20
a9a,current_NOG-opt,4897,4899,627072,0.02541225757,0.0245638326,0.02626068255,20
a9a,current_NOG-opt,4993,4995,639360,0.02517162953,0.02439463299,0.02594862606,20
a9a,current_NOG-opt,5089,5091,651648,0.02543527782,0.02459580348,0.02627475216,20
a9a,current_NOG-opt,5185,5187,663936,0.02585336315,0.02467889982,0.02702782647,20
a9a,current_NOG-opt,5281,5283,676224,0.02624348644,0.02484735278,0.0276396201,20
a9a,current_NOG-opt,5377,5379,688512,0.02607781012,0.02466769358,0.02748792666,20
a9a,current_NOG-opt,5473,5475,700800,0.02599030454,0.02436828474,0.02761232433,20
a9a,current_NOG-opt,5569,5571,713088,0.02583537223,0.02443501238,0.02723573208,20
a9a,current_NOG-opt,5665,5667,725376,0.02579763662,0.02463154424,0.026963729,20
a9a,current_NOG-opt,5761,5763,737664,0.02599354917,0.02471741246,0.02726968588,20
a9a,current_NOG-opt,5857,5859,749952,0.02614650009,0.02503032139,0.02726267879,20
a9a,current_NOG-opt,5953,5955,762240,0.02593513737,0.02491776297,0.02695251176,20
a9a,current_NOG-opt,6049,6051,774528,0.02540531699,0.02435616189,0.02645447208,20
a9a,current_NOG-opt,6145,6147,786816,0.02539204676,0.02428861048,0.02649548304,20
a9a,current_NOG-opt,6241,6243,799104,0.02560289735,0.02459841098,0.02660738372,20
a9a,current_NOG-opt,6337,6339,811392,0.02628203668,0.0250945644,0.02746950895,20
a9a,current_NOG-opt,6433,6435,823680,0.02687912565,0.025300034,0.02845821729,20
a9a,current_NOG-opt,6529,6531,835968,0.02684780918,0.02513554366,0.0285600747,20
a9a,current_NOG-opt,6625,6627,848256,0.02627473483,0.02454042799,0.02800904167,20
a9a,current_NOG-opt,6721,6723,860544,0.02602224583,0.02407710387,0.02796738778,20
a9a,current_NOG-opt,6817,6819,872832,0.02568069119,0.02381657426,0.02754480812,20
a9a,current_NOG-opt,6913,6915,885120,0.02552416418,0.02379875817,0.02724957019,20
a9a,current_NOG-opt,7009,7011,897408,0.02528207051,0.02373828327,0.02682585774,20
a9a,current_NOG-opt,7105,7107,909696,0.02511515878,0.02379315792,0.02643715964,20
a9a,current_NOG-opt,7201,7203,921984,0.02537157424,0.02379586904,0.02694727944,20
a9a,current_NOG-opt,7297,7299,934272,0.02501857663,0.02335774162,0.02667941163,20
a9a,current_NOG-opt,7393,7395,946560,0.02464508405,0.02314894659,0.02614122151,20
a9a,current_NOG-opt,7489,7491,958848,0.02451638849,0.02348161088,0.02555116611,20
a9a,current_NOG-opt,7585,7587,971136,0.02501733545,0.02406374481,0.0259709261,20
a9a,current_NOG-opt,7678,7680,983040,0.02538425671,0.02430780973,0.02646070369,20
a9a,latest_NOG-ZO,0,0,0,0.3590573817,0.3566614246,0.3614533389,20
a9a,latest_NOG-ZO,1,3,384,0.3590573817,0.3566614246,0.3614533389,20
a9a,latest_NOG-ZO,97,99,12672,0.3590573847,0.3566614267,0.3614533427,20
a9a,latest_NOG-ZO,193,195,24960,0.3590573847,0.3566614267,0.3614533427,20
a9a,latest_NOG-ZO,289,291,37248,0.3590573847,0.3566614267,0.3614533427,20
a9a,latest_NOG-ZO,385,387,49536,0.3590573847,0.3566614267,0.3614533427,20
a9a,latest_NOG-ZO,481,483,61824,0.3590573847,0.3566614267,0.3614533427,20
a9a,latest_NOG-ZO,577,579,74112,0.3590573847,0.3566614267,0.3614533427,20
a9a,latest_NOG-ZO,673,675,86400,0.3590573847,0.3566614267,0.3614533427,20
a9a,latest_NOG-ZO,769,771,98688,0.3590573847,0.3566614267,0.3614533427,20
a9a,latest_NOG-ZO,865,867,110976,0.3590573817,0.3566614246,0.3614533389,20
a9a,latest_NOG-ZO,961,963,123264,0.3590573817,0.3566614246,0.3614533389,20
a9a,latest_NOG-ZO,1057,1059,135552,0.3590573817,0.3566614246,0.3614533389,20
a9a,latest_NOG-ZO,1153,1155,147840,0.3590573832,0.356661425,0.3614533415,20
a9a,latest_NOG-ZO,1249,1251,160128,0.3590573817,0.3566614246,0.3614533389,20
a9a,latest_NOG-ZO,1345,1347,172416,0.3590573832,0.356661425,0.3614533415,20
a9a,latest_NOG-ZO,1441,1443,184704,0.3455601573,0.3428149115,0.3483054031,20
a9a,latest_NOG-ZO,1537,1539,196992,0.2854385525,0.2823763937,0.2885007113,20
a9a,latest_NOG-ZO,1633,1635,209280,0.1879371859,0.1840609559,0.191813416,20
a9a,latest_NOG-ZO,1729,1731,221568,0.1092014533,0.1054039561,0.1129989504,20
a9a,latest_NOG-ZO,1825,1827,233856,0.05762391221,0.0555827527,0.05966507171,20
a9a,latest_NOG-ZO,1921,1923,246144,0.05042347666,0.04902650599,0.05182044733,20
a9a,latest_NOG-ZO,2017,2019,258432,0.05266074687,0.05076017345,0.05456132029,20
a9a,latest_NOG-ZO,2113,2115,270720,0.048577822,0.04686068741,0.05029495659,20
a9a,latest_NOG-ZO,2209,2211,283008,0.04165425282,0.04004206932,0.04326643632,20
a9a,latest_NOG-ZO,2305,2307,295296,0.03743806612,0.03640516276,0.03847096948,20
a9a,latest_NOG-ZO,2401,2403,307584,0.03590959609,0.03475513121,0.03706406096,20
a9a,latest_NOG-ZO,2497,2499,319872,0.03500170186,0.03372202068,0.03628138304,20
a9a,latest_NOG-ZO,2593,2595,332160,0.03417854542,0.03305779153,0.03529929931,20
a9a,latest_NOG-ZO,2689,2691,344448,0.0332655156,0.03185595326,0.03467507794,20
a9a,latest_NOG-ZO,2785,2787,356736,0.03231643224,0.03079022111,0.03384264337,20
a9a,latest_NOG-ZO,2881,2883,369024,0.03168064104,0.0303689281,0.03299235398,20
a9a,latest_NOG-ZO,2977,2979,381312,0.03070678096,0.02973502958,0.03167853234,20
a9a,latest_NOG-ZO,3073,3075,393600,0.02978367191,0.02890189849,0.03066544533,20
a9a,latest_NOG-ZO,3169,3171,405888,0.02943748506,0.02840661819,0.03046835193,20
a9a,latest_NOG-ZO,3265,3267,418176,0.02943154871,0.02833441756,0.03052867987,20
a9a,latest_NOG-ZO,3361,3363,430464,0.02933433941,0.02803844216,0.03063023666,20
a9a,latest_NOG-ZO,3457,3459,442752,0.0291098021,0.0278398262,0.03037977799,20
a9a,latest_NOG-ZO,3553,3555,455040,0.02886650404,0.02771910458,0.0300139035,20
a9a,latest_NOG-ZO,3649,3651,467328,0.02836873569,0.02735029999,0.02938717139,20
a9a,latest_NOG-ZO,3745,3747,479616,0.02871073764,0.02733505873,0.03008641655,20
a9a,latest_NOG-ZO,3841,3843,491904,0.02837341875,0.02696483259,0.02978200491,20
a9a,latest_NOG-ZO,3937,3939,504192,0.02816818552,0.02699304141,0.02934332963,20
a9a,latest_NOG-ZO,4033,4035,516480,0.0282391225,0.02704539123,0.02943285377,20
a9a,latest_NOG-ZO,4129,4131,528768,0.02790103611,0.02655536926,0.02924670296,20
a9a,latest_NOG-ZO,4225,4227,541056,0.02731075445,0.02602278847,0.02859872043,20
a9a,latest_NOG-ZO,4321,4323,553344,0.02747691255,0.02615379327,0.02880003183,20
a9a,latest_NOG-ZO,4417,4419,565632,0.02789591784,0.02653778728,0.02925404839,20
a9a,latest_NOG-ZO,4513,4515,577920,0.02779564904,0.02653575416,0.02905554392,20
a9a,latest_NOG-ZO,4609,4611,590208,0.02772428086,0.02637391583,0.02907464589,20
a9a,latest_NOG-ZO,4705,4707,602496,0.0271929265,0.02603945213,0.02834640087,20
a9a,latest_NOG-ZO,4801,4803,614784,0.02674426734,0.02583253814,0.02765599655,20
a9a,latest_NOG-ZO,4897,4899,627072,0.02687297417,0.0258371677,0.02790878064,20
a9a,latest_NOG-ZO,4993,4995,639360,0.0267264856,0.02554044897,0.02791252223,20
a9a,latest_NOG-ZO,5089,5091,651648,0.0266452508,0.02541214958,0.02787835203,20
a9a,latest_NOG-ZO,5185,5187,663936,0.02674945109,0.0257397638,0.02775913838,20
a9a,latest_NOG-ZO,5281,5283,676224,0.02708979286,0.02582169144,0.02835789429,20
a9a,latest_NOG-ZO,5377,5379,688512,0.02747469582,0.02637074096,0.02857865068,20
a9a,latest_NOG-ZO,5473,5475,700800,0.02667995654,0.02558562081,0.02777429227,20
a9a,latest_NOG-ZO,5569,5571,713088,0.02625342924,0.02527075135,0.02723610713,20
a9a,latest_NOG-ZO,5665,5667,725376,0.02620791364,0.02506074452,0.02735508277,20
a9a,latest_NOG-ZO,5761,5763,737664,0.02626050292,0.02511627024,0.02740473559,20
a9a,latest_NOG-ZO,5857,5859,749952,0.02652156837,0.02557885763,0.02746427911,20
a9a,latest_NOG-ZO,5953,5955,762240,0.02679606816,0.0258408419,0.02775129442,20
a9a,latest_NOG-ZO,6049,6051,774528,0.02638334176,0.02539978451,0.027366899,20
a9a,latest_NOG-ZO,6145,6147,786816,0.02598026274,0.02494451918,0.0270160063,20
a9a,latest_NOG-ZO,6241,6243,799104,0.02553948257,0.02449122133,0.02658774381,20
a9a,latest_NOG-ZO,6337,6339,811392,0.02575213173,0.02467782129,0.02682644218,20
a9a,latest_NOG-ZO,6433,6435,823680,0.0259833253,0.02493824093,0.02702840967,20
a9a,latest_NOG-ZO,6529,6531,835968,0.02659181124,0.0252955841,0.02788803837,20
a9a,latest_NOG-ZO,6625,6627,848256,0.02691030549,0.02535103985,0.02846957113,20
a9a,latest_NOG-ZO,6721,6723,860544,0.02670439528,0.02492916442,0.02847962615,20
a9a,latest_NOG-ZO,6817,6819,872832,0.02613605196,0.02453984117,0.02773226274,20
a9a,latest_NOG-ZO,6913,6915,885120,0.02518937867,0.024278629,0.02610012834,20
a9a,latest_NOG-ZO,7009,7011,897408,0.02476756256,0.02400323644,0.02553188868,20
a9a,latest_NOG-ZO,7105,7107,909696,0.02474058056,0.02404760981,0.02543355132,20
a9a,latest_NOG-ZO,7201,7203,921984,0.02489613313,0.02420084654,0.02559141973,20
a9a,latest_NOG-ZO,7297,7299,934272,0.02511155754,0.024379214,0.02584390108,20
a9a,latest_NOG-ZO,7393,7395,946560,0.02528693005,0.02425478747,0.02631907264,20
a9a,latest_NOG-ZO,7489,7491,958848,0.02519805441,0.02431158825,0.02608452056,20
a9a,latest_NOG-ZO,7585,7587,971136,0.02528092852,0.02432573382,0.02623612322,20
a9a,latest_NOG-ZO,7678,7680,983040,0.02517223675,0.02373621101,0.02660826249,20
ijcnn1,current_NOG-nonopt,1,3,384,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,97,99,12672,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,193,195,24960,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,289,291,37248,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,385,387,49536,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,481,483,61824,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,577,579,74112,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,673,675,86400,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,769,771,98688,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,865,867,110976,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,961,963,123264,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,1057,1059,135552,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,1153,1155,147840,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,1249,1251,160128,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,1345,1347,172416,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,1441,1443,184704,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,1537,1539,196992,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,1633,1635,209280,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-nonopt,1729,1731,221568,0.3042804733,0.3025710783,0.3059898683,20
ijcnn1,current_NOG-nonopt,1825,1827,233856,0.2940476552,0.2921148538,0.2959804566,20
ijcnn1,current_NOG-nonopt,1921,1923,246144,0.2742942348,0.2720706576,0.2765178121,20
ijcnn1,current_NOG-nonopt,2017,2019,258432,0.2487427741,0.246726941,0.2507586073,20
ijcnn1,current_NOG-nonopt,2113,2115,270720,0.2256069973,0.2237368344,0.2274771603,20
ijcnn1,current_NOG-nonopt,2209,2211,283008,0.2108505748,0.2093395542,0.2123615954,20
ijcnn1,current_NOG-nonopt,2305,2307,295296,0.2019613266,0.2005439671,0.2033786861,20
ijcnn1,current_NOG-nonopt,2401,2403,307584,0.1939896718,0.1926338259,0.1953455177,20
ijcnn1,current_NOG-nonopt,2497,2499,319872,0.1870148726,0.1855848245,0.1884449206,20
ijcnn1,current_NOG-nonopt,2593,2595,332160,0.1777882189,0.176257921,0.1793185167,20
ijcnn1,current_NOG-nonopt,2689,2691,344448,0.1639652282,0.162478173,0.1654522834,20
ijcnn1,current_NOG-nonopt,2785,2787,356736,0.1471212,0.1458810409,0.1483613591,20
ijcnn1,current_NOG-nonopt,2881,2883,369024,0.1314719409,0.1303790678,0.1325648139,20
ijcnn1,current_NOG-nonopt,2977,2979,381312,0.1140898131,0.1131474366,0.1150321896,20
ijcnn1,current_NOG-nonopt,3073,3075,393600,0.09611583799,0.09486989967,0.09736177631,20
ijcnn1,current_NOG-nonopt,3169,3171,405888,0.07853140682,0.07700081923,0.08006199441,20
ijcnn1,current_NOG-nonopt,3265,3267,418176,0.05927923676,0.05771280571,0.06084566781,20
ijcnn1,current_NOG-nonopt,3361,3363,430464,0.03706455575,0.03569244907,0.03843666244,20
ijcnn1,current_NOG-nonopt,3457,3459,442752,0.02213800354,0.02111188913,0.02316411795,20
ijcnn1,current_NOG-nonopt,3553,3555,455040,0.01833156198,0.01715398641,0.01950913755,20
ijcnn1,current_NOG-nonopt,3649,3651,467328,0.02316290275,0.02122861275,0.02509719275,20
ijcnn1,current_NOG-nonopt,3745,3747,479616,0.02759260675,0.0259190178,0.0292661957,20
ijcnn1,current_NOG-nonopt,3841,3843,491904,0.0281879466,0.02696413238,0.02941176082,20
ijcnn1,current_NOG-nonopt,3937,3939,504192,0.02695058398,0.02585044217,0.02805072579,20
ijcnn1,current_NOG-nonopt,4033,4035,516480,0.02513493281,0.02400222831,0.02626763731,20
ijcnn1,current_NOG-nonopt,4129,4131,528768,0.0231885504,0.02214991435,0.02422718644,20
ijcnn1,current_NOG-nonopt,4225,4227,541056,0.02177857747,0.02071537841,0.02284177654,20
ijcnn1,current_NOG-nonopt,4321,4323,553344,0.02096702326,0.01996958013,0.02196446639,20
ijcnn1,current_NOG-nonopt,4417,4419,565632,0.02025928795,0.01937461658,0.02114395933,20
ijcnn1,current_NOG-nonopt,4513,4515,577920,0.01937490385,0.01851596726,0.02023384044,20
ijcnn1,current_NOG-nonopt,4609,4611,590208,0.01796987816,0.01691770474,0.01902205158,20
ijcnn1,current_NOG-nonopt,4705,4707,602496,0.01708168779,0.01583683604,0.01832653953,20
ijcnn1,current_NOG-nonopt,4801,4803,614784,0.01707185013,0.01593173378,0.01821196649,20
ijcnn1,current_NOG-nonopt,4897,4899,627072,0.01788653363,0.01674256166,0.01903050561,20
ijcnn1,current_NOG-nonopt,4993,4995,639360,0.01907953853,0.01765543134,0.02050364572,20
ijcnn1,current_NOG-nonopt,5089,5091,651648,0.01965916734,0.01798910588,0.0213292288,20
ijcnn1,current_NOG-nonopt,5185,5187,663936,0.01951427073,0.01768603818,0.02134250328,20
ijcnn1,current_NOG-nonopt,5281,5283,676224,0.01817580527,0.01643661234,0.01991499819,20
ijcnn1,current_NOG-nonopt,5377,5379,688512,0.01668992192,0.01530086157,0.01807898226,20
ijcnn1,current_NOG-nonopt,5473,5475,700800,0.01553871748,0.01446689461,0.01661054035,20
ijcnn1,current_NOG-nonopt,5569,5571,713088,0.01448843312,0.01347255119,0.01550431504,20
ijcnn1,current_NOG-nonopt,5665,5667,725376,0.01412620149,0.01310631403,0.01514608894,20
ijcnn1,current_NOG-nonopt,5761,5763,737664,0.01424275949,0.0132059408,0.01527957817,20
ijcnn1,current_NOG-nonopt,5857,5859,749952,0.01437156699,0.01327545944,0.01546767454,20
ijcnn1,current_NOG-nonopt,5953,5955,762240,0.01418706723,0.01311093087,0.0152632036,20
ijcnn1,current_NOG-nonopt,6049,6051,774528,0.01391682206,0.01285218974,0.01498145438,20
ijcnn1,current_NOG-nonopt,6145,6147,786816,0.01373921488,0.01271995818,0.01475847159,20
ijcnn1,current_NOG-nonopt,6241,6243,799104,0.01369211907,0.01280175758,0.01458248055,20
ijcnn1,current_NOG-nonopt,6337,6339,811392,0.0139201513,0.01322933764,0.01461096497,20
ijcnn1,current_NOG-nonopt,6433,6435,823680,0.01418870771,0.01335180607,0.01502560936,20
ijcnn1,current_NOG-nonopt,6529,6531,835968,0.01431861967,0.01325096357,0.01538627577,20
ijcnn1,current_NOG-nonopt,6625,6627,848256,0.01458962453,0.01335948652,0.01581976254,20
ijcnn1,current_NOG-nonopt,6721,6723,860544,0.01474407949,0.01334542064,0.01614273833,20
ijcnn1,current_NOG-nonopt,6817,6819,872832,0.01458974648,0.01300092575,0.01617856721,20
ijcnn1,current_NOG-nonopt,6913,6915,885120,0.01424391163,0.01253065766,0.01595716559,20
ijcnn1,current_NOG-nonopt,7009,7011,897408,0.01372589264,0.01203530776,0.01541647753,20
ijcnn1,current_NOG-nonopt,7105,7107,909696,0.01331437109,0.0118596429,0.01476909928,20
ijcnn1,current_NOG-nonopt,7201,7203,921984,0.01288412553,0.01172484599,0.01404340508,20
ijcnn1,current_NOG-nonopt,7297,7299,934272,0.01270551034,0.0117948511,0.01361616959,20
ijcnn1,current_NOG-nonopt,7393,7395,946560,0.01268506893,0.01181553884,0.01355459902,20
ijcnn1,current_NOG-nonopt,7489,7491,958848,0.01290858714,0.01184384291,0.01397333137,20
ijcnn1,current_NOG-nonopt,7585,7587,971136,0.01305822432,0.01180117312,0.01431527552,20
ijcnn1,current_NOG-nonopt,7678,7680,983040,0.01318611796,0.01185860809,0.01451362783,20
ijcnn1,current_NOG-opt,1,3,384,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,97,99,12672,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,193,195,24960,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,289,291,37248,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,385,387,49536,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,481,483,61824,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,577,579,74112,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,673,675,86400,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,769,771,98688,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,865,867,110976,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,961,963,123264,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,1057,1059,135552,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,1153,1155,147840,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,1249,1251,160128,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,1345,1347,172416,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,1441,1443,184704,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,1537,1539,196992,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,1633,1635,209280,0.304580003,0.3029408667,0.3062191393,20
ijcnn1,current_NOG-opt,1729,1731,221568,0.3044223323,0.3027504094,0.3060942553,20
ijcnn1,current_NOG-opt,1825,1827,233856,0.2958485171,0.2939955845,0.2977014497,20
ijcnn1,current_NOG-opt,1921,1923,246144,0.2769131497,0.2746968904,0.2791294089,20
ijcnn1,current_NOG-opt,2017,2019,258432,0.2517968573,0.2498021606,0.2537915539,20
ijcnn1,current_NOG-opt,2113,2115,270720,0.2280696608,0.2262030973,0.2299362244,20
ijcnn1,current_NOG-opt,2209,2211,283008,0.212522433,0.2110197069,0.214025159,20
ijcnn1,current_NOG-opt,2305,2307,295296,0.2030220807,0.2016223412,0.2044218201,20
ijcnn1,current_NOG-opt,2401,2403,307584,0.1950679354,0.1937205173,0.1964153535,20
ijcnn1,current_NOG-opt,2497,2499,319872,0.1881802447,0.1867916987,0.1895687908,20
ijcnn1,current_NOG-opt,2593,2595,332160,0.1794836275,0.1780274431,0.1809398119,20
ijcnn1,current_NOG-opt,2689,2691,344448,0.1666794181,0.1651753647,0.1681834715,20
ijcnn1,current_NOG-opt,2785,2787,356736,0.149768582,0.1484740297,0.1510631343,20
ijcnn1,current_NOG-opt,2881,2883,369024,0.1342934728,0.1332162077,0.1353707379,20
ijcnn1,current_NOG-opt,2977,2979,381312,0.1172298588,0.1163116608,0.1181480567,20
ijcnn1,current_NOG-opt,3073,3075,393600,0.09930994995,0.09818131257,0.1004385873,20
ijcnn1,current_NOG-opt,3169,3171,405888,0.08173233494,0.08022413775,0.08324053213,20
ijcnn1,current_NOG-opt,3265,3267,418176,0.06311447285,0.06137968311,0.0648492626,20
ijcnn1,current_NOG-opt,3361,3363,430464,0.04147298075,0.03989766258,0.04304829892,20
ijcnn1,current_NOG-opt,3457,3459,442752,0.02456942871,0.02343548544,0.02570337198,20
ijcnn1,current_NOG-opt,3553,3555,455040,0.01828069226,0.01715652378,0.01940486074,20
ijcnn1,current_NOG-opt,3649,3651,467328,0.0217529749,0.01999743053,0.02350851928,20
ijcnn1,current_NOG-opt,3745,3747,479616,0.02677479694,0.02514854134,0.02840105253,20
ijcnn1,current_NOG-opt,3841,3843,491904,0.02816685857,0.02692089617,0.02941282097,20
ijcnn1,current_NOG-opt,3937,3939,504192,0.02711187061,0.02598433559,0.02823940563,20
ijcnn1,current_NOG-opt,4033,4035,516480,0.02552979216,0.02435789218,0.02670169214,20
ijcnn1,current_NOG-opt,4129,4131,528768,0.02364861248,0.0226147074,0.02468251756,20
ijcnn1,current_NOG-opt,4225,4227,541056,0.0221115577,0.0210427305,0.0231803849,20
ijcnn1,current_NOG-opt,4321,4323,553344,0.02104021097,0.02003387586,0.02204654607,20
ijcnn1,current_NOG-opt,4417,4419,565632,0.02035720125,0.01953934644,0.02117505606,20
ijcnn1,current_NOG-opt,4513,4515,577920,0.01941859145,0.01868116769,0.02015601521,20
ijcnn1,current_NOG-opt,4609,4611,590208,0.01818409269,0.01724527673,0.01912290864,20
ijcnn1,current_NOG-opt,4705,4707,602496,0.01717641507,0.0159701365,0.01838269364,20
ijcnn1,current_NOG-opt,4801,4803,614784,0.0170408119,0.01583546425,0.01824615954,20
ijcnn1,current_NOG-opt,4897,4899,627072,0.01751204319,0.01645082382,0.01857326256,20
ijcnn1,current_NOG-opt,4993,4995,639360,0.01850524484,0.01726838443,0.01974210525,20
ijcnn1,current_NOG-opt,5089,5091,651648,0.01927828682,0.01769272769,0.02086384594,20
ijcnn1,current_NOG-opt,5185,5187,663936,0.01946660741,0.01754794973,0.0213852651,20
ijcnn1,current_NOG-opt,5281,5283,676224,0.01888763392,0.01699319904,0.02078206881,20
ijcnn1,current_NOG-opt,5377,5379,688512,0.01751643168,0.01583924473,0.01919361862,20
ijcnn1,current_NOG-opt,5473,5475,700800,0.01618515868,0.01478125346,0.0175890639,20
ijcnn1,current_NOG-opt,5569,5571,713088,0.01513993461,0.01396390085,0.01631596836,20
